Input File: reformatted-data/train/hibachi-res_MLPClassifier_GaussianNB-s26703_0.592.txt
Computation options used: -p 999 -r 1464497493 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X4                 X7                 325.452    0.001
X0                 X7                 X8                 188.423    0.001
X0                 X4                 X8                 127.374    0.001
X0                 X1                 X7                  69.602    0.001
X0                 X6                 X7                  69.482    0.001
X0                 X3                 X7                  67.699    0.001
X0                 X5                 X7                  67.332    0.001
X0                 X2                 X7                  60.132    0.001
X0                 X7                 X9                  59.548    0.001
X0                 X6                 X8                  49.766    0.001
X0                 X5                 X8                  48.548    0.001
X0                 X8                 X9                  44.571    0.001
X0                 X2                 X8                  43.195    0.001
X0                 X3                 X8                  42.760    0.001
X0                 X1                 X8                  37.209    0.004
X4                 X5                 X7                  24.317    0.228
X0                 X2                 X9                  18.123    0.849
X2                 X6                 X9                  16.737    0.936
X5                 X7                 X9                  16.279    0.959
X2                 X7                 X9                  16.098    0.962
X3                 X7                 X8                  15.890    0.966
X3                 X4                 X5                  15.172    0.983
X2                 X5                 X9                  14.665    0.991
X3                 X4                 X6                  14.492    0.994
X3                 X4                 X7                  13.472    0.999
X2                 X8                 X9                  12.602    1
X0                 X1                 X4                  12.411    1
X2                 X4                 X9                  11.945    1
X5                 X7                 X8                  11.853    1
X1                 X2                 X9                  11.518    1
X2                 X3                 X9                  11.470    1
X0                 X4                 X9                  11.406    1
X1                 X7                 X9                  11.001    1
X0                 X3                 X4                  10.957    1
X1                 X6                 X8                  10.496    1
X6                 X7                 X8                  10.277    1
X1                 X5                 X7                   9.979    1
X1                 X3                 X8                   9.713    1
X1                 X7                 X8                   9.705    1
X0                 X2                 X4                   9.523    1
X4                 X7                 X8                   9.466    1
X0                 X4                 X5                   9.328    1
X1                 X4                 X6                   9.206    1
X2                 X3                 X5                   8.474    1
X1                 X8                 X9                   8.395    1
X0                 X4                 X6                   8.352    1
X3                 X4                 X8                   8.298    1
X1                 X6                 X7                   8.088    1
X2                 X3                 X4                   7.971    1
X1                 X4                 X5                   7.821    1
X2                 X3                 X7                   7.758    1
X3                 X8                 X9                   7.618    1
X3                 X5                 X7                   7.613    1
X6                 X8                 X9                   7.398    1
X2                 X4                 X8                   7.216    1
X4                 X7                 X9                   7.082    1
X3                 X5                 X9                   6.925    1
X1                 X2                 X8                   6.923    1
X4                 X6                 X8                   6.909    1
X0                 X5                 X9                   6.863    1
X7                 X8                 X9                   6.859    1
X0                 X2                 X5                   6.561    1
X2                 X6                 X7                   6.454    1
X5                 X8                 X9                   6.419    1
X4                 X5                 X9                   6.226    1
X0                 X2                 X6                   6.095    1
X0                 X1                 X2                   5.917    1
X0                 X2                 X3                   5.808    1
X1                 X3                 X4                   5.764    1
X3                 X4                 X9                   5.729    1
X2                 X3                 X8                   5.720    1
X3                 X5                 X6                   5.480    1
X1                 X4                 X8                   5.245    1
X3                 X6                 X9                   5.214    1
X6                 X7                 X9                   5.085    1
X0                 X5                 X6                   5.033    1
X1                 X5                 X8                   4.931    1
X2                 X7                 X8                   4.683    1
X3                 X6                 X8                   4.240    1
X3                 X6                 X7                   4.132    1
X1                 X4                 X9                   3.963    1
X5                 X6                 X9                   3.847    1
X5                 X6                 X7                   3.791    1
X2                 X3                 X6                   3.695    1
X0                 X1                 X6                   3.681    1
X1                 X6                 X9                   3.66     1
X2                 X5                 X7                   3.645    1
X3                 X5                 X8                   3.626    1
X2                 X6                 X8                   3.563    1
X1                 X3                 X7                   3.536    1
X4                 X5                 X6                   3.438    1
X1                 X2                 X7                   3.402    1
X4                 X6                 X9                   3.211    1
X2                 X4                 X7                   3.082    1
X4                 X6                 X7                   3.075    1
X1                 X4                 X7                   3.068    1
X0                 X1                 X5                   3.051    1
X1                 X3                 X9                   3.028    1
X0                 X1                 X9                   3.018    1
X1                 X2                 X5                   2.976    1
X2                 X5                 X8                   2.94     1
X0                 X6                 X9                   2.879    1
X0                 X3                 X6                   2.874    1
X2                 X4                 X5                   2.802    1
X1                 X5                 X6                   2.790    1
X0                 X1                 X3                   0        1
X1                 X3                 X6                   0        1
X1                 X3                 X5                   0        1
X1                 X5                 X9                   0        1
X5                 X6                 X8                   0        1
X2                 X4                 X6                   0        1
X4                 X8                 X9                   0        1
X0                 X3                 X5                   0        1
X1                 X2                 X6                   0        1
X0                 X3                 X9                   0        1
X2                 X5                 X6                   0        1
X4                 X5                 X8                   0        1
X1                 X2                 X3                   0        1
X3                 X7                 X9                   0        1
X1                 X2                 X4                   0        1
