Input File: reformatted-data/train/hibachi-res_BernoulliNB_DecisionTreeClassifier-s90408_0.072.txt
Computation options used: -p 999 -r 1416916876 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X5                 X6                 X8                 27.578     0.067
X2                 X6                 X7                 19.823     0.684
X5                 X6                 X7                 19.419     0.73
X2                 X4                 X6                 19.085     0.76
X1                 X6                 X9                 18.901     0.778
X1                 X2                 X6                 16.760     0.946
X0                 X1                 X2                 16.004     0.975
X1                 X2                 X5                 15.886     0.978
X2                 X5                 X7                 15.718     0.985
X1                 X3                 X6                 14.776     0.996
X0                 X2                 X7                 14.453     0.997
X4                 X5                 X6                 14.095     0.998
X4                 X6                 X7                 13.954     0.998
X2                 X3                 X9                 13.734     0.998
X0                 X3                 X5                 13.655     0.999
X3                 X8                 X9                 13.167     1
X6                 X7                 X8                 13.112     1
X0                 X2                 X4                 13.094     1
X2                 X7                 X8                 12.913     1
X1                 X2                 X3                 12.726     1
X1                 X5                 X6                 12.582     1
X6                 X8                 X9                 12.440     1
X2                 X5                 X6                 12.372     1
X0                 X2                 X6                 12.142     1
X1                 X2                 X8                 12.105     1
X2                 X4                 X7                 12.102     1
X1                 X3                 X5                 11.675     1
X0                 X1                 X6                 11.529     1
X2                 X3                 X8                 11.255     1
X2                 X8                 X9                 11.236     1
X1                 X3                 X7                 11.228     1
X3                 X7                 X9                 11.079     1
X0                 X1                 X3                 10.753     1
X1                 X6                 X7                 10.531     1
X0                 X2                 X8                 10.503     1
X3                 X6                 X9                 10.474     1
X1                 X7                 X9                 10.467     1
X4                 X6                 X9                 10.425     1
X2                 X4                 X8                 10.160     1
X3                 X6                 X8                 10.109     1
X5                 X6                 X9                 10.079     1
X2                 X4                 X9                  9.951     1
X2                 X3                 X4                  9.951     1
X3                 X5                 X6                  9.918     1
X1                 X2                 X7                  9.908     1
X0                 X4                 X8                  9.675     1
X1                 X3                 X9                  9.641     1
X0                 X1                 X7                  9.281     1
X2                 X6                 X9                  9.277     1
X3                 X4                 X7                  9.219     1
X3                 X4                 X9                  9.172     1
X0                 X4                 X6                  8.936     1
X1                 X5                 X7                  8.86      1
X2                 X6                 X8                  8.824     1
X0                 X1                 X5                  8.553     1
X3                 X6                 X7                  8.393     1
X0                 X1                 X4                  8.210     1
X0                 X2                 X3                  8.108     1
X0                 X4                 X7                  8.104     1
X2                 X5                 X9                  8.058     1
X1                 X2                 X9                  8.003     1
X3                 X4                 X6                  7.820     1
X0                 X5                 X9                  7.739     1
X4                 X6                 X8                  7.698     1
X0                 X4                 X5                  7.683     1
X0                 X2                 X9                  7.676     1
X0                 X2                 X5                  7.561     1
X2                 X3                 X7                  7.219     1
X0                 X3                 X4                  7.142     1
X2                 X3                 X6                  7.034     1
X0                 X4                 X9                  6.966     1
X4                 X8                 X9                  6.928     1
X1                 X8                 X9                  6.891     1
X0                 X5                 X7                  6.872     1
X1                 X4                 X5                  6.872     1
X1                 X7                 X8                  6.826     1
X1                 X2                 X4                  6.819     1
X3                 X4                 X8                  6.758     1
X4                 X5                 X8                  6.664     1
X0                 X1                 X9                  6.443     1
X0                 X5                 X6                  6.436     1
X2                 X3                 X5                  6.408     1
X2                 X5                 X8                  6.346     1
X4                 X5                 X7                  6.312     1
X3                 X5                 X7                  6.145     1
X1                 X3                 X8                  5.987     1
X4                 X7                 X9                  5.879     1
X6                 X7                 X9                  5.434     1
X2                 X7                 X9                  5.354     1
X3                 X5                 X8                  4.910     1
X1                 X4                 X7                  4.898     1
X0                 X6                 X8                  4.371     1
X1                 X3                 X4                  4.338     1
X4                 X5                 X9                  4.272     1
X1                 X5                 X8                  4.178     1
X0                 X6                 X7                  4.099     1
X5                 X8                 X9                  3.793     1
X1                 X4                 X6                  3.643     1
X0                 X3                 X8                  3.609     1
X3                 X5                 X9                  3.483     1
X5                 X7                 X8                  3.444     1
X2                 X4                 X5                  3.440     1
X0                 X1                 X8                  3.402     1
X4                 X7                 X8                  3.320     1
X1                 X4                 X9                  3.286     1
X3                 X7                 X8                  3.199     1
X0                 X3                 X9                  3.090     1
X7                 X8                 X9                  3.012     1
X1                 X4                 X8                  2.946     1
X0                 X3                 X6                  2.845     1
X0                 X8                 X9                  0         1
X0                 X7                 X9                  0         1
X0                 X7                 X8                  0         1
X0                 X6                 X9                  0         1
X0                 X5                 X8                  0         1
X5                 X7                 X9                  0         1
X1                 X5                 X9                  0         1
X0                 X3                 X7                  0         1
X1                 X6                 X8                  0         1
X3                 X4                 X5                  0         1
