Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_LogisticRegression-s53965_0.629.txt
Computation options used: -p 999 -r 1433051596 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X4                 X9                 92.228     0.001
X1                 X2                 X4                 90.938     0.001
X1                 X4                 X5                 83.386     0.001
X2                 X4                 X7                 82.420     0.001
X1                 X4                 X7                 80.797     0.001
X0                 X1                 X4                 80.646     0.001
X1                 X3                 X4                 75.772     0.001
X1                 X4                 X6                 68.158     0.001
X1                 X4                 X8                 64.185     0.001
X4                 X5                 X7                 25.298     0.163
X0                 X2                 X4                 22.064     0.399
X2                 X4                 X5                 19.390     0.706
X2                 X4                 X8                 17.821     0.857
X4                 X6                 X7                 16.832     0.912
X2                 X4                 X6                 16.217     0.939
X0                 X6                 X8                 15.217     0.981
X4                 X7                 X8                 14.860     0.989
X1                 X6                 X8                 14.238     0.993
X0                 X3                 X5                 14.167     0.994
X1                 X7                 X9                 13.968     0.997
X2                 X4                 X9                 13.790     0.997
X3                 X5                 X9                 13.138     0.998
X0                 X5                 X6                 12.947     0.999
X2                 X3                 X4                 12.672     0.999
X4                 X7                 X9                 12.62      0.999
X2                 X6                 X8                 11.605     1
X3                 X5                 X7                 11.503     1
X3                 X7                 X8                 11.382     1
X1                 X2                 X9                 11.275     1
X0                 X1                 X6                 11.254     1
X3                 X4                 X8                 10.77      1
X1                 X2                 X3                 10.612     1
X0                 X4                 X8                 10.540     1
X0                 X6                 X9                 10.458     1
X3                 X5                 X6                 10.349     1
X2                 X3                 X7                 10.170     1
X1                 X6                 X7                 10.120     1
X6                 X7                 X9                  9.754     1
X1                 X5                 X6                  9.683     1
X0                 X1                 X2                  9.379     1
X2                 X3                 X8                  9.319     1
X5                 X7                 X9                  9.151     1
X1                 X2                 X7                  9.122     1
X0                 X4                 X7                  8.698     1
X2                 X7                 X9                  8.630     1
X3                 X4                 X7                  8.577     1
X2                 X5                 X7                  8.551     1
X0                 X6                 X7                  8.461     1
X2                 X5                 X9                  8.426     1
X0                 X3                 X4                  7.876     1
X2                 X3                 X5                  7.801     1
X1                 X2                 X6                  7.759     1
X6                 X7                 X8                  7.748     1
X1                 X2                 X5                  7.654     1
X1                 X5                 X7                  7.475     1
X0                 X8                 X9                  7.425     1
X5                 X7                 X8                  7.340     1
X0                 X5                 X8                  7.335     1
X0                 X4                 X9                  7.334     1
X0                 X2                 X5                  7.273     1
X0                 X2                 X6                  7.169     1
X3                 X4                 X6                  7.166     1
X4                 X5                 X6                  6.845     1
X5                 X6                 X7                  6.830     1
X0                 X5                 X7                  6.747     1
X5                 X6                 X9                  6.718     1
X1                 X7                 X8                  6.624     1
X0                 X1                 X5                  6.497     1
X3                 X4                 X5                  6.444     1
X1                 X3                 X5                  6.370     1
X3                 X5                 X8                  6.242     1
X3                 X7                 X9                  6.149     1
X0                 X2                 X8                  5.965     1
X1                 X3                 X9                  5.839     1
X3                 X6                 X9                  5.773     1
X1                 X6                 X9                  5.62      1
X1                 X2                 X8                  5.59      1
X3                 X6                 X8                  5.542     1
X7                 X8                 X9                  5.501     1
X5                 X6                 X8                  5.463     1
X4                 X6                 X8                  5.253     1
X2                 X8                 X9                  5.112     1
X0                 X3                 X6                  5.042     1
X0                 X7                 X8                  5.022     1
X0                 X1                 X8                  4.965     1
X2                 X3                 X9                  4.950     1
X0                 X2                 X7                  4.457     1
X3                 X6                 X7                  4.38      1
X0                 X3                 X8                  4.264     1
X0                 X3                 X7                  4.220     1
X0                 X1                 X7                  4.157     1
X2                 X5                 X8                  4.149     1
X1                 X3                 X7                  4.081     1
X0                 X2                 X3                  3.911     1
X0                 X1                 X9                  3.563     1
X6                 X8                 X9                  3.546     1
X3                 X8                 X9                  3.475     1
X2                 X3                 X6                  3.099     1
X4                 X8                 X9                  3.095     1
X4                 X6                 X9                  3.007     1
X0                 X5                 X9                  2.878     1
X2                 X7                 X8                  2.842     1
X1                 X8                 X9                  2.818     1
X0                 X7                 X9                  2.785     1
X0                 X2                 X9                  0         1
X5                 X8                 X9                  0         1
X0                 X1                 X3                  0         1
X4                 X5                 X9                  0         1
X4                 X5                 X8                  0         1
X0                 X3                 X9                  0         1
X0                 X4                 X5                  0         1
X0                 X4                 X6                  0         1
X1                 X3                 X6                  0         1
X3                 X4                 X9                  0         1
X1                 X3                 X8                  0         1
X1                 X5                 X8                  0         1
X1                 X5                 X9                  0         1
X2                 X6                 X9                  0         1
X2                 X6                 X7                  0         1
X2                 X5                 X6                  0         1
