Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_BernoulliNB-s37183_0.601.txt
Computation options used: -p 999 -r 1429572547 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X3                 X4                 667.076    0.001
X1                 X3                 X7                 302.666    0.001
X1                 X3                 X9                 302.154    0.001
X1                 X2                 X3                 294.529    0.001
X1                 X3                 X6                 293.179    0.001
X1                 X3                 X8                 292.857    0.001
X1                 X4                 X6                 281.314    0.001
X1                 X4                 X5                 272.682    0.001
X0                 X1                 X4                 269.668    0.001
X0                 X1                 X3                 261.404    0.001
X1                 X4                 X8                 255.951    0.001
X1                 X3                 X5                 251.54     0.001
X1                 X2                 X4                 240.131    0.001
X1                 X4                 X9                 236.274    0.001
X1                 X4                 X7                 206.605    0.001
X1                 X6                 X8                  24.86     0.188
X0                 X8                 X9                  19.437    0.699
X0                 X3                 X8                  18.876    0.753
X1                 X5                 X6                  17.212    0.906
X6                 X8                 X9                  15.736    0.983
X2                 X4                 X9                  15.690    0.985
X0                 X1                 X6                  14.646    0.994
X3                 X5                 X8                  14.303    0.996
X4                 X5                 X6                  13.914    0.998
X1                 X2                 X8                  13.856    0.998
X0                 X1                 X8                  13.756    0.999
X1                 X5                 X8                  13.748    0.999
X3                 X5                 X6                  13.714    0.999
X3                 X4                 X6                  13.671    0.999
X4                 X5                 X8                  13.169    1
X3                 X4                 X5                  12.636    1
X0                 X3                 X5                  12.571    1
X0                 X4                 X8                  12.456    1
X2                 X3                 X8                  12.281    1
X0                 X2                 X3                  12.226    1
X2                 X4                 X8                  11.728    1
X0                 X3                 X7                  11.698    1
X2                 X8                 X9                  11.461    1
X7                 X8                 X9                  11.355    1
X1                 X2                 X6                  11.352    1
X2                 X3                 X6                  11.096    1
X1                 X8                 X9                  10.813    1
X2                 X4                 X6                  10.729    1
X2                 X5                 X9                  10.594    1
X0                 X4                 X6                  10.535    1
X4                 X6                 X7                   9.928    1
X1                 X7                 X8                   9.919    1
X0                 X3                 X9                   9.577    1
X2                 X4                 X5                   9.121    1
X2                 X6                 X8                   9.114    1
X3                 X5                 X9                   9.111    1
X1                 X6                 X7                   9.098    1
X0                 X5                 X8                   9.081    1
X0                 X3                 X6                   8.802    1
X1                 X6                 X9                   8.720    1
X0                 X1                 X7                   8.639    1
X0                 X3                 X4                   8.632    1
X0                 X2                 X8                   8.286    1
X3                 X4                 X8                   8.127    1
X5                 X6                 X9                   7.951    1
X0                 X2                 X4                   7.905    1
X2                 X6                 X9                   7.782    1
X0                 X2                 X9                   7.727    1
X0                 X6                 X8                   7.590    1
X5                 X7                 X9                   7.559    1
X0                 X1                 X2                   6.928    1
X1                 X5                 X9                   6.822    1
X3                 X4                 X9                   6.795    1
X0                 X6                 X7                   6.706    1
X2                 X6                 X7                   6.651    1
X4                 X6                 X8                   6.514    1
X6                 X7                 X8                   6.481    1
X0                 X7                 X8                   6.456    1
X5                 X6                 X7                   6.413    1
X3                 X6                 X8                   6.262    1
X2                 X7                 X9                   6.153    1
X2                 X5                 X8                   5.909    1
X3                 X5                 X7                   5.731    1
X2                 X5                 X7                   5.597    1
X0                 X2                 X7                   5.543    1
X0                 X2                 X5                   5.529    1
X4                 X6                 X9                   5.514    1
X3                 X6                 X7                   5.415    1
X0                 X4                 X5                   5.394    1
X1                 X5                 X7                   5.373    1
X0                 X7                 X9                   5.136    1
X0                 X5                 X6                   4.657    1
X3                 X7                 X9                   4.531    1
X2                 X3                 X5                   4.182    1
X0                 X2                 X6                   4.146    1
X1                 X2                 X7                   4.003    1
X5                 X6                 X8                   3.917    1
X4                 X7                 X8                   3.867    1
X1                 X2                 X9                   3.835    1
X0                 X4                 X7                   3.681    1
X3                 X4                 X7                   3.621    1
X2                 X5                 X6                   3.610    1
X0                 X5                 X9                   3.530    1
X4                 X8                 X9                   3.530    1
X5                 X8                 X9                   3.487    1
X0                 X5                 X7                   3.199    1
X2                 X7                 X8                   3.145    1
X3                 X8                 X9                   3.114    1
X0                 X6                 X9                   3.094    1
X2                 X3                 X4                   3.074    1
X2                 X3                 X9                   2.990    1
X6                 X7                 X9                   2.988    1
X3                 X6                 X9                   2.986    1
X0                 X1                 X9                   2.809    1
X3                 X7                 X8                   2.744    1
X4                 X5                 X9                   2.732    1
X4                 X7                 X9                   0        1
X1                 X7                 X9                   0        1
X2                 X3                 X7                   0        1
X1                 X2                 X5                   0        1
X5                 X7                 X8                   0        1
X2                 X4                 X7                   0        1
X0                 X4                 X9                   0        1
X0                 X1                 X5                   0        1
X4                 X5                 X7                   0        1
