Input File: reformatted-data/train/hibachi-res_XGBClassifier_ExtraTreesClassifier-s2994_0.335.txt
Computation options used: -p 999 -r 1476665761 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X5                 X6                 X9                 776.381    0.001
X1                 X2                 X3                  28.988    0.048
X2                 X5                 X6                  18.499    0.84
X2                 X5                 X7                  17.796    0.893
X1                 X2                 X7                  17.477    0.916
X1                 X3                 X7                  15.154    0.991
X0                 X5                 X7                  14.986    0.992
X1                 X6                 X8                  14.450    0.996
X1                 X2                 X5                  14.129    0.997
X0                 X1                 X3                  14.058    0.997
X2                 X4                 X5                  12.997    1
X1                 X7                 X8                  12.534    1
X2                 X3                 X5                  12.145    1
X4                 X5                 X7                  11.662    1
X2                 X3                 X7                  10.995    1
X1                 X3                 X6                  10.941    1
X1                 X6                 X7                  10.590    1
X0                 X2                 X3                  10.435    1
X0                 X1                 X7                  10.385    1
X7                 X8                 X9                  10.324    1
X0                 X6                 X8                  10.028    1
X0                 X3                 X7                   9.905    1
X0                 X3                 X5                   9.435    1
X5                 X7                 X8                   9.41     1
X3                 X4                 X5                   9.385    1
X1                 X4                 X6                   9.287    1
X2                 X4                 X7                   9.260    1
X1                 X3                 X4                   9.198    1
X3                 X5                 X7                   9.166    1
X0                 X3                 X8                   9.092    1
X1                 X7                 X9                   8.963    1
X0                 X1                 X6                   8.953    1
X5                 X7                 X9                   8.935    1
X2                 X3                 X6                   8.813    1
X3                 X8                 X9                   8.808    1
X1                 X3                 X8                   8.733    1
X0                 X3                 X6                   8.591    1
X2                 X3                 X8                   8.435    1
X0                 X4                 X9                   8.297    1
X1                 X5                 X9                   8.131    1
X5                 X6                 X8                   8.126    1
X2                 X5                 X8                   8.059    1
X3                 X6                 X8                   8.049    1
X0                 X1                 X9                   7.847    1
X1                 X2                 X4                   7.687    1
X3                 X7                 X9                   7.077    1
X2                 X6                 X8                   7.011    1
X0                 X4                 X5                   7.004    1
X1                 X2                 X6                   6.948    1
X3                 X6                 X9                   6.926    1
X2                 X6                 X7                   6.918    1
X0                 X6                 X9                   6.783    1
X0                 X2                 X5                   6.766    1
X1                 X5                 X6                   6.552    1
X5                 X8                 X9                   6.422    1
X0                 X2                 X9                   6.213    1
X3                 X7                 X8                   6.081    1
X0                 X1                 X2                   5.852    1
X4                 X5                 X8                   5.622    1
X1                 X5                 X7                   5.544    1
X4                 X8                 X9                   5.466    1
X1                 X4                 X5                   5.442    1
X3                 X4                 X7                   5.257    1
X4                 X5                 X6                   5.243    1
X1                 X4                 X7                   5.117    1
X0                 X7                 X8                   5.101    1
X1                 X5                 X8                   5.044    1
X3                 X4                 X9                   4.934    1
X3                 X4                 X6                   4.885    1
X0                 X3                 X9                   4.651    1
X6                 X8                 X9                   4.648    1
X0                 X1                 X4                   4.606    1
X2                 X5                 X9                   4.588    1
X2                 X3                 X9                   4.550    1
X1                 X3                 X5                   4.539    1
X0                 X2                 X6                   4.493    1
X0                 X1                 X5                   4.399    1
X6                 X7                 X9                   4.298    1
X0                 X1                 X8                   4.218    1
X1                 X2                 X8                   4.189    1
X2                 X3                 X4                   4.099    1
X1                 X3                 X9                   4.016    1
X2                 X6                 X9                   3.995    1
X3                 X6                 X7                   3.956    1
X2                 X8                 X9                   3.857    1
X4                 X6                 X8                   3.708    1
X0                 X4                 X7                   3.573    1
X0                 X5                 X9                   3.492    1
X3                 X5                 X6                   3.404    1
X3                 X5                 X8                   3.369    1
X4                 X5                 X9                   3.311    1
X2                 X4                 X9                   3.214    1
X1                 X6                 X9                   3.206    1
X0                 X8                 X9                   3.171    1
X0                 X3                 X4                   3.125    1
X2                 X4                 X8                   3.096    1
X0                 X7                 X9                   3.062    1
X4                 X6                 X7                   3.044    1
X6                 X7                 X8                   3.027    1
X4                 X6                 X9                   2.996    1
X2                 X4                 X6                   2.961    1
X1                 X4                 X8                   2.936    1
X5                 X6                 X7                   2.852    1
X0                 X4                 X8                   2.837    1
X1                 X4                 X9                   2.769    1
X3                 X5                 X9                   2.751    1
X1                 X2                 X9                   0        1
X0                 X2                 X4                   0        1
X4                 X7                 X9                   0        1
X4                 X7                 X8                   0        1
X0                 X2                 X7                   0        1
X0                 X2                 X8                   0        1
X0                 X6                 X7                   0        1
X0                 X4                 X6                   0        1
X3                 X4                 X8                   0        1
X1                 X8                 X9                   0        1
X0                 X5                 X8                   0        1
X0                 X5                 X6                   0        1
X2                 X7                 X9                   0        1
X2                 X7                 X8                   0        1
