Input File: reformatted-data/train/hibachi-res_BernoulliNB_LogisticRegression-s67063_0.342.txt
Computation options used: -p 999 -r 1420412732 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X5                 X6                 53.209     0.001
X1                 X3                 X6                 50.576     0.001
X1                 X6                 X7                 50.346     0.001
X0                 X4                 X6                 50.061     0.001
X1                 X6                 X9                 45.189     0.001
X3                 X6                 X7                 40.876     0.002
X1                 X6                 X8                 39.203     0.005
X1                 X4                 X6                 35.023     0.007
X1                 X2                 X6                 31.922     0.012
X3                 X6                 X8                 31.839     0.012
X6                 X8                 X9                 30.059     0.036
X0                 X1                 X6                 29.440     0.042
X0                 X6                 X7                 27.687     0.069
X3                 X6                 X9                 24.839     0.21
X5                 X6                 X9                 23.363     0.318
X0                 X6                 X9                 22.707     0.369
X2                 X6                 X9                 22.604     0.378
X0                 X2                 X6                 21.849     0.444
X2                 X3                 X6                 20.712     0.587
X2                 X7                 X9                 20.579     0.6
X3                 X4                 X6                 20.345     0.621
X0                 X3                 X6                 18.079     0.854
X3                 X5                 X7                 17.434     0.893
X2                 X3                 X7                 17.263     0.899
X2                 X3                 X8                 17.043     0.91
X3                 X7                 X9                 16.638     0.937
X1                 X2                 X4                 16.168     0.965
X3                 X5                 X6                 16.137     0.965
X1                 X2                 X7                 15.981     0.966
X0                 X6                 X8                 15.902     0.966
X1                 X3                 X5                 14.839     0.987
X0                 X2                 X7                 14.699     0.987
X1                 X3                 X4                 14.139     0.992
X1                 X3                 X7                 14.034     0.993
X4                 X6                 X9                 13.558     0.996
X1                 X2                 X3                 13.336     0.999
X2                 X7                 X8                 12.424     1
X0                 X5                 X7                 12.409     1
X2                 X6                 X8                 12.253     1
X1                 X3                 X8                 12.051     1
X0                 X4                 X7                 11.562     1
X6                 X7                 X8                 11.228     1
X2                 X5                 X7                 11.105     1
X0                 X1                 X7                 10.928     1
X1                 X3                 X9                 10.927     1
X6                 X7                 X9                 10.494     1
X2                 X8                 X9                 10.363     1
X2                 X3                 X9                 10.330     1
X2                 X4                 X7                 10.291     1
X0                 X1                 X2                  9.961     1
X5                 X6                 X8                  9.809     1
X0                 X2                 X3                  9.550     1
X1                 X2                 X5                  9.539     1
X2                 X3                 X5                  9.375     1
X1                 X4                 X7                  9.199     1
X2                 X3                 X4                  9.157     1
X0                 X4                 X9                  9.117     1
X2                 X6                 X7                  8.567     1
X0                 X5                 X8                  8.452     1
X0                 X1                 X4                  8.386     1
X0                 X4                 X5                  8.337     1
X3                 X4                 X5                  8.302     1
X1                 X5                 X7                  8.242     1
X5                 X6                 X7                  8.223     1
X1                 X5                 X9                  8.095     1
X3                 X8                 X9                  8.091     1
X5                 X7                 X9                  8.090     1
X4                 X5                 X7                  7.969     1
X1                 X4                 X8                  7.948     1
X1                 X8                 X9                  7.812     1
X0                 X5                 X6                  7.607     1
X0                 X4                 X8                  7.030     1
X0                 X2                 X9                  6.919     1
X0                 X2                 X5                  6.811     1
X4                 X6                 X8                  6.798     1
X0                 X2                 X4                  6.773     1
X1                 X2                 X8                  6.694     1
X1                 X4                 X5                  6.680     1
X0                 X7                 X8                  6.656     1
X0                 X3                 X7                  6.624     1
X1                 X7                 X9                  6.405     1
X2                 X4                 X8                  6.402     1
X1                 X2                 X9                  6.400     1
X2                 X5                 X9                  6.255     1
X3                 X5                 X8                  5.99      1
X2                 X5                 X6                  5.949     1
X4                 X7                 X8                  5.811     1
X4                 X5                 X6                  5.434     1
X0                 X3                 X5                  5.42      1
X1                 X5                 X8                  5.386     1
X7                 X8                 X9                  5.287     1
X4                 X7                 X9                  5.213     1
X2                 X4                 X6                  5.156     1
X2                 X4                 X9                  5.064     1
X0                 X3                 X9                  4.708     1
X0                 X1                 X8                  4.624     1
X5                 X8                 X9                  4.495     1
X3                 X5                 X9                  4.434     1
X5                 X7                 X8                  4.322     1
X0                 X3                 X8                  4.310     1
X4                 X6                 X7                  4.067     1
X0                 X3                 X4                  4.037     1
X0                 X8                 X9                  3.570     1
X0                 X7                 X9                  3.497     1
X1                 X4                 X9                  3.385     1
X0                 X1                 X3                  3.278     1
X0                 X2                 X8                  3.194     1
X3                 X4                 X8                  3.129     1
X0                 X1                 X5                  3.121     1
X2                 X5                 X8                  3.118     1
X2                 X4                 X5                  3.093     1
X0                 X5                 X9                  3.076     1
X3                 X4                 X7                  2.742     1
X4                 X8                 X9                  0         1
X1                 X7                 X8                  0         1
X3                 X7                 X8                  0         1
X0                 X1                 X9                  0         1
X3                 X4                 X9                  0         1
X4                 X5                 X9                  0         1
X4                 X5                 X8                  0         1
