Input File: reformatted-data/train/hibachi-res_XGBClassifier_LogisticRegression-s43452_0.585.txt
Computation options used: -p 999 -r 1480010354 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X8                 X9                 724.083    0.001
X3                 X8                 X9                 556.262    0.001
X5                 X8                 X9                 555.812    0.001
X4                 X8                 X9                 555.613    0.001
X1                 X8                 X9                 555.588    0.001
X7                 X8                 X9                 555.572    0.001
X6                 X8                 X9                 555.213    0.001
X0                 X8                 X9                 555.046    0.001
X0                 X2                 X8                  61.124    0.001
X2                 X5                 X8                  60.257    0.001
X2                 X7                 X8                  55.678    0.001
X2                 X4                 X8                  51.619    0.001
X2                 X3                 X8                  47.769    0.001
X1                 X2                 X8                  47.360    0.001
X2                 X6                 X8                  45.74     0.001
X1                 X5                 X7                  16.958    0.929
X0                 X3                 X6                  16.680    0.937
X2                 X5                 X7                  16.285    0.952
X2                 X4                 X5                  15.929    0.972
X6                 X7                 X8                  15.776    0.974
X2                 X7                 X9                  14.930    0.987
X4                 X6                 X7                  14.491    0.993
X2                 X4                 X7                  14.303    0.994
X0                 X1                 X6                  13.919    0.997
X2                 X6                 X7                  13.877    0.997
X1                 X3                 X8                  13.323    0.997
X0                 X4                 X8                  12.761    0.999
X0                 X4                 X5                  12.673    1
X0                 X1                 X7                  12.566    1
X0                 X7                 X8                  12.413    1
X1                 X4                 X5                  12.310    1
X0                 X3                 X8                  12.234    1
X3                 X6                 X8                  11.879    1
X0                 X1                 X4                  11.661    1
X1                 X4                 X8                  11.515    1
X0                 X6                 X8                  11.206    1
X0                 X1                 X8                  11.195    1
X1                 X3                 X5                  11.115    1
X0                 X5                 X9                  10.999    1
X2                 X3                 X9                  10.892    1
X0                 X3                 X4                  10.842    1
X0                 X5                 X8                   9.970    1
X2                 X6                 X9                   9.719    1
X1                 X2                 X7                   9.497    1
X5                 X6                 X7                   9.411    1
X1                 X6                 X7                   9.332    1
X2                 X3                 X7                   8.848    1
X2                 X4                 X9                   8.784    1
X1                 X3                 X9                   8.667    1
X1                 X2                 X6                   8.501    1
X0                 X2                 X7                   8.491    1
X3                 X5                 X7                   8.441    1
X3                 X4                 X5                   8.398    1
X1                 X7                 X9                   8.139    1
X2                 X3                 X4                   8.106    1
X1                 X6                 X9                   8.094    1
X5                 X7                 X8                   7.967    1
X4                 X5                 X6                   7.931    1
X0                 X6                 X9                   7.717    1
X1                 X3                 X6                   7.691    1
X0                 X1                 X9                   7.609    1
X0                 X1                 X5                   7.394    1
X1                 X3                 X7                   7.126    1
X3                 X4                 X8                   7.001    1
X0                 X5                 X7                   6.754    1
X5                 X7                 X9                   6.753    1
X0                 X2                 X4                   6.744    1
X0                 X4                 X9                   6.712    1
X4                 X5                 X7                   6.618    1
X4                 X5                 X8                   6.596    1
X1                 X2                 X9                   6.463    1
X2                 X4                 X6                   6.351    1
X1                 X7                 X8                   6.276    1
X3                 X4                 X9                   6.236    1
X1                 X4                 X7                   5.939    1
X3                 X7                 X8                   5.721    1
X1                 X5                 X9                   5.596    1
X0                 X3                 X5                   5.523    1
X0                 X6                 X7                   5.416    1
X1                 X6                 X8                   5.395    1
X1                 X4                 X6                   5.274    1
X0                 X3                 X9                   5.240    1
X3                 X4                 X7                   5.205    1
X3                 X5                 X9                   5.171    1
X1                 X4                 X9                   5.000    1
X3                 X7                 X9                   4.839    1
X1                 X5                 X8                   4.482    1
X0                 X4                 X6                   4.466    1
X0                 X4                 X7                   4.370    1
X0                 X2                 X9                   4.262    1
X1                 X2                 X4                   4.180    1
X4                 X5                 X9                   4.177    1
X4                 X6                 X9                   4.073    1
X2                 X3                 X5                   4.009    1
X5                 X6                 X9                   3.892    1
X1                 X5                 X6                   3.866    1
X3                 X6                 X7                   3.848    1
X1                 X2                 X5                   3.847    1
X3                 X4                 X6                   3.717    1
X1                 X3                 X4                   3.694    1
X0                 X3                 X7                   3.627    1
X3                 X6                 X9                   3.368    1
X3                 X5                 X8                   3.355    1
X2                 X5                 X9                   3.342    1
X0                 X5                 X6                   3.305    1
X4                 X7                 X9                   3.154    1
X4                 X6                 X8                   3.087    1
X1                 X2                 X3                   3.055    1
X2                 X5                 X6                   2.924    1
X2                 X3                 X6                   2.891    1
X0                 X2                 X5                   2.800    1
X0                 X1                 X3                   2.798    1
X0                 X7                 X9                   2.742    1
X5                 X6                 X8                   0        1
X0                 X2                 X3                   0        1
X3                 X5                 X6                   0        1
X4                 X7                 X8                   0        1
X0                 X2                 X6                   0        1
X6                 X7                 X9                   0        1
X0                 X1                 X2                   0        1
