Input File: reformatted-data/train/hibachi-res_XGBClassifier_RandomForestClassifier-s53497_0.321.txt
Computation options used: -p 999 -r 1481321300 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X5                 X9                 596.487    0.001
X3                 X5                 X8                  25.292    0.175
X2                 X3                 X5                  24.934    0.198
X2                 X3                 X8                  22.626    0.401
X0                 X3                 X6                  21.854    0.487
X2                 X3                 X4                  21.561    0.513
X2                 X3                 X7                  20.531    0.622
X1                 X2                 X3                  19.755    0.701
X0                 X1                 X3                  19.614    0.718
X2                 X5                 X9                  19.368    0.743
X3                 X5                 X9                  18.215    0.852
X5                 X8                 X9                  17.880    0.881
X0                 X2                 X3                  17.747    0.886
X3                 X7                 X8                  17.371    0.91
X3                 X4                 X5                  15.848    0.982
X3                 X5                 X7                  15.503    0.986
X0                 X1                 X8                  15.287    0.986
X4                 X5                 X8                  15.014    0.989
X0                 X3                 X4                  14.867    0.99
X1                 X3                 X9                  14.377    0.993
X0                 X1                 X6                  14.235    0.993
X0                 X1                 X2                  14.034    0.994
X0                 X1                 X7                  13.650    0.997
X0                 X6                 X8                  13.616    0.997
X2                 X6                 X7                  13.522    0.999
X0                 X3                 X8                  13.444    1
X0                 X1                 X9                  13.405    1
X4                 X5                 X9                  13.224    1
X1                 X6                 X8                  13.170    1
X2                 X3                 X6                  13.142    1
X1                 X3                 X6                  13.089    1
X1                 X2                 X8                  13.068    1
X6                 X7                 X8                  12.912    1
X0                 X6                 X9                  12.794    1
X1                 X4                 X6                  12.745    1
X0                 X5                 X9                  12.715    1
X2                 X7                 X8                  12.614    1
X5                 X6                 X9                  12.452    1
X0                 X1                 X4                  12.303    1
X0                 X5                 X6                  12.032    1
X0                 X7                 X8                  12.018    1
X0                 X4                 X6                  11.962    1
X0                 X6                 X7                  11.848    1
X0                 X2                 X6                  11.677    1
X2                 X5                 X8                  11.533    1
X0                 X4                 X8                  11.228    1
X0                 X2                 X8                  11.227    1
X0                 X3                 X7                  10.909    1
X1                 X3                 X7                  10.589    1
X0                 X1                 X5                  10.505    1
X2                 X5                 X7                  10.459    1
X4                 X8                 X9                  10.396    1
X1                 X5                 X8                  10.127    1
X1                 X2                 X9                   9.994    1
X3                 X6                 X7                   9.963    1
X0                 X2                 X4                   9.607    1
X1                 X2                 X7                   9.581    1
X4                 X6                 X7                   9.532    1
X2                 X4                 X6                   9.204    1
X4                 X5                 X7                   8.963    1
X0                 X2                 X5                   8.854    1
X4                 X7                 X9                   8.620    1
X1                 X3                 X4                   8.539    1
X0                 X4                 X7                   8.467    1
X4                 X6                 X9                   8.425    1
X2                 X4                 X8                   8.091    1
X3                 X5                 X6                   7.913    1
X4                 X7                 X8                   7.776    1
X3                 X4                 X7                   7.748    1
X4                 X6                 X8                   7.720    1
X2                 X4                 X5                   7.677    1
X1                 X4                 X9                   7.663    1
X0                 X5                 X8                   7.410    1
X5                 X7                 X8                   7.322    1
X1                 X2                 X4                   7.266    1
X0                 X2                 X7                   7.209    1
X0                 X2                 X9                   6.810    1
X3                 X6                 X8                   6.772    1
X4                 X5                 X6                   6.709    1
X2                 X6                 X8                   6.033    1
X0                 X8                 X9                   5.987    1
X2                 X3                 X9                   5.941    1
X5                 X7                 X9                   5.615    1
X1                 X8                 X9                   5.547    1
X1                 X4                 X5                   5.421    1
X1                 X2                 X6                   5.327    1
X1                 X6                 X7                   5.324    1
X5                 X6                 X8                   5.130    1
X3                 X4                 X9                   4.679    1
X2                 X7                 X9                   4.659    1
X3                 X4                 X8                   4.566    1
X0                 X3                 X9                   4.539    1
X0                 X4                 X5                   4.506    1
X2                 X4                 X7                   4.236    1
X1                 X4                 X8                   4.234    1
X0                 X5                 X7                   4.023    1
X3                 X8                 X9                   4.014    1
X1                 X5                 X6                   3.992    1
X1                 X7                 X8                   3.971    1
X3                 X6                 X9                   3.879    1
X3                 X4                 X6                   3.874    1
X2                 X5                 X6                   3.868    1
X7                 X8                 X9                   3.847    1
X6                 X8                 X9                   3.827    1
X3                 X7                 X9                   3.819    1
X1                 X5                 X7                   3.784    1
X1                 X2                 X5                   3.776    1
X1                 X4                 X7                   3.751    1
X2                 X8                 X9                   3.692    1
X0                 X4                 X9                   3.638    1
X0                 X7                 X9                   3.549    1
X1                 X6                 X9                   3.403    1
X5                 X6                 X7                   3.243    1
X1                 X3                 X8                   3.133    1
X1                 X3                 X5                   3.055    1
X1                 X7                 X9                   2.946    1
X2                 X4                 X9                   0        1
X2                 X6                 X9                   0        1
X6                 X7                 X9                   0        1
X0                 X3                 X5                   0        1
