Input File: reformatted-data/train/hibachi-res_RandomForestClassifier_BernoulliNB-s87137_0.583.txt
Computation options used: -p 999 -r 1469136225 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X3                 X8                 535.038    0.001
X0                 X1                 X3                 534.605    0.001
X0                 X3                 X7                 534.393    0.001
X0                 X3                 X4                 534.286    0.001
X0                 X3                 X6                 534.086    0.001
X0                 X2                 X3                 533.992    0.001
X0                 X3                 X9                 533.019    0.001
X0                 X3                 X5                 532.322    0.001
X5                 X7                 X9                  27.694    0.091
X5                 X6                 X7                  19.421    0.776
X2                 X3                 X6                  15.437    0.983
X1                 X3                 X8                  14.174    0.998
X0                 X7                 X9                  13.859    0.999
X1                 X4                 X8                  13.776    0.999
X2                 X3                 X4                  13.480    1
X3                 X7                 X8                  13.326    1
X2                 X5                 X9                  12.851    1
X2                 X7                 X9                  12.776    1
X3                 X4                 X8                  11.426    1
X3                 X5                 X9                  11.029    1
X0                 X5                 X6                  10.907    1
X2                 X3                 X5                  10.570    1
X0                 X2                 X5                  10.479    1
X1                 X2                 X7                  10.283    1
X1                 X5                 X6                  10.270    1
X2                 X6                 X8                  10.217    1
X3                 X7                 X9                  10.078    1
X4                 X5                 X8                   9.975    1
X0                 X5                 X7                   9.854    1
X3                 X8                 X9                   9.786    1
X2                 X5                 X6                   9.601    1
X0                 X2                 X7                   9.486    1
X6                 X7                 X9                   9.472    1
X1                 X2                 X3                   9.233    1
X0                 X1                 X2                   9.138    1
X0                 X6                 X9                   8.842    1
X5                 X7                 X8                   8.380    1
X2                 X3                 X7                   8.366    1
X0                 X4                 X9                   8.296    1
X4                 X7                 X9                   8.231    1
X0                 X5                 X9                   8.067    1
X4                 X5                 X6                   7.907    1
X4                 X8                 X9                   7.656    1
X2                 X5                 X8                   7.637    1
X6                 X7                 X8                   7.468    1
X2                 X5                 X7                   7.368    1
X1                 X2                 X5                   7.150    1
X3                 X5                 X7                   7.064    1
X4                 X5                 X7                   7.029    1
X3                 X5                 X6                   6.822    1
X0                 X4                 X5                   6.637    1
X1                 X3                 X6                   6.485    1
X2                 X4                 X9                   6.424    1
X1                 X4                 X6                   6.180    1
X1                 X5                 X7                   6.165    1
X0                 X1                 X9                   6.158    1
X4                 X6                 X9                   5.923    1
X2                 X6                 X7                   5.887    1
X2                 X4                 X8                   5.698    1
X7                 X8                 X9                   5.613    1
X0                 X1                 X6                   5.449    1
X4                 X5                 X9                   5.320    1
X2                 X7                 X8                   5.168    1
X0                 X2                 X9                   5.128    1
X2                 X6                 X9                   5.100    1
X0                 X1                 X5                   5.050    1
X1                 X2                 X6                   4.988    1
X0                 X7                 X8                   4.977    1
X0                 X2                 X4                   4.966    1
X0                 X8                 X9                   4.959    1
X0                 X4                 X7                   4.902    1
X3                 X5                 X8                   4.843    1
X3                 X6                 X9                   4.704    1
X0                 X4                 X6                   4.546    1
X2                 X3                 X8                   4.504    1
X2                 X4                 X6                   4.455    1
X2                 X4                 X5                   4.353    1
X0                 X1                 X7                   4.241    1
X5                 X8                 X9                   4.200    1
X1                 X4                 X5                   4.131    1
X1                 X3                 X5                   4.121    1
X3                 X4                 X6                   4.094    1
X0                 X6                 X7                   3.988    1
X1                 X2                 X8                   3.825    1
X1                 X6                 X7                   3.712    1
X3                 X6                 X8                   3.679    1
X1                 X5                 X8                   3.596    1
X3                 X6                 X7                   3.425    1
X0                 X6                 X8                   3.418    1
X0                 X5                 X8                   3.372    1
X4                 X7                 X8                   3.372    1
X1                 X5                 X9                   3.362    1
X0                 X2                 X6                   3.349    1
X3                 X4                 X9                   3.269    1
X0                 X4                 X8                   3.241    1
X4                 X6                 X7                   3.070    1
X2                 X8                 X9                   3.016    1
X1                 X3                 X4                   2.879    1
X5                 X6                 X9                   2.876    1
X2                 X3                 X9                   2.815    1
X1                 X2                 X9                   2.722    1
X0                 X2                 X8                   0        1
X0                 X1                 X8                   0        1
X5                 X6                 X8                   0        1
X6                 X8                 X9                   0        1
X0                 X1                 X4                   0        1
X4                 X6                 X8                   0        1
X1                 X2                 X4                   0        1
X3                 X4                 X7                   0        1
X3                 X4                 X5                   0        1
X1                 X3                 X7                   0        1
X1                 X3                 X9                   0        1
X1                 X4                 X7                   0        1
X1                 X4                 X9                   0        1
X2                 X4                 X7                   0        1
X1                 X6                 X8                   0        1
X1                 X8                 X9                   0        1
X1                 X7                 X9                   0        1
X1                 X7                 X8                   0        1
X1                 X6                 X9                   0        1
