Input File: reformatted-data/train/hibachi-res_GradientBoostingClassifier_BernoulliNB-s16851_0.598.txt
Computation options used: -p 999 -r 1442530744 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X2                 X8                 710.304    0.001
X0                 X1                 X2                 320.538    0.001
X0                 X2                 X5                 305.668    0.001
X0                 X2                 X6                 305.658    0.001
X0                 X2                 X3                 302.678    0.001
X0                 X2                 X4                 290.295    0.001
X0                 X2                 X7                 263.942    0.001
X0                 X2                 X9                 260.189    0.001
X0                 X3                 X8                 254.967    0.001
X0                 X8                 X9                 243.688    0.001
X0                 X5                 X8                 228.818    0.001
X0                 X6                 X8                 225.32     0.001
X0                 X1                 X8                 224.458    0.001
X0                 X4                 X8                 217.444    0.001
X0                 X7                 X8                 213.773    0.001
X1                 X3                 X6                  33.231    0.005
X2                 X4                 X8                  28.761    0.041
X0                 X4                 X9                  23.121    0.323
X1                 X4                 X8                  22.600    0.368
X5                 X6                 X7                  20.939    0.527
X2                 X3                 X8                  18.660    0.795
X1                 X6                 X7                  17.479    0.891
X2                 X3                 X7                  16.852    0.925
X2                 X7                 X8                  16.791    0.926
X3                 X6                 X7                  15.772    0.976
X1                 X3                 X9                  15.240    0.987
X0                 X3                 X9                  15.139    0.99
X0                 X4                 X5                  14.661    0.992
X1                 X2                 X3                  14.379    0.997
X1                 X3                 X8                  14.284    0.998
X3                 X5                 X9                  13.445    1
X6                 X7                 X8                  13.425    1
X1                 X5                 X8                  13.296    1
X1                 X7                 X8                  13.275    1
X1                 X3                 X4                  13.051    1
X1                 X5                 X6                  11.938    1
X2                 X5                 X7                  11.894    1
X1                 X4                 X6                  11.867    1
X2                 X3                 X6                  11.658    1
X2                 X4                 X9                  11.524    1
X0                 X4                 X6                  11.337    1
X0                 X1                 X6                  11.201    1
X1                 X4                 X9                  11.199    1
X4                 X5                 X8                  11.135    1
X4                 X7                 X8                  11.126    1
X3                 X7                 X9                  10.815    1
X0                 X4                 X7                  10.777    1
X3                 X4                 X9                  10.742    1
X1                 X3                 X5                  10.687    1
X1                 X2                 X7                  10.684    1
X2                 X3                 X5                  10.627    1
X2                 X6                 X7                  10.471    1
X0                 X1                 X3                  10.445    1
X5                 X6                 X8                  10.282    1
X1                 X6                 X8                   9.901    1
X3                 X4                 X8                   9.712    1
X0                 X3                 X4                   9.660    1
X3                 X6                 X8                   9.538    1
X2                 X7                 X9                   9.523    1
X4                 X6                 X7                   9.326    1
X1                 X2                 X6                   9.199    1
X1                 X5                 X9                   9.067    1
X1                 X6                 X9                   9.050    1
X1                 X2                 X8                   8.846    1
X2                 X4                 X7                   8.716    1
X2                 X4                 X6                   8.532    1
X4                 X6                 X8                   8.479    1
X2                 X5                 X6                   8.412    1
X2                 X4                 X5                   7.986    1
X0                 X5                 X7                   7.654    1
X3                 X5                 X8                   7.647    1
X3                 X6                 X9                   7.613    1
X2                 X3                 X9                   7.466    1
X2                 X6                 X9                   7.465    1
X1                 X2                 X5                   7.322    1
X4                 X5                 X9                   7.099    1
X6                 X7                 X9                   7.094    1
X1                 X2                 X4                   6.962    1
X2                 X5                 X8                   6.859    1
X0                 X3                 X5                   6.810    1
X3                 X8                 X9                   6.767    1
X0                 X1                 X4                   6.703    1
X3                 X4                 X5                   6.537    1
X0                 X3                 X6                   6.523    1
X4                 X8                 X9                   6.249    1
X3                 X4                 X6                   6.221    1
X7                 X8                 X9                   6.090    1
X3                 X5                 X6                   5.992    1
X5                 X8                 X9                   5.933    1
X1                 X4                 X5                   5.917    1
X1                 X3                 X7                   5.627    1
X1                 X2                 X9                   5.232    1
X2                 X5                 X9                   4.998    1
X4                 X7                 X9                   4.970    1
X1                 X7                 X9                   4.879    1
X2                 X8                 X9                   4.626    1
X2                 X6                 X8                   4.434    1
X1                 X4                 X7                   4.24     1
X1                 X5                 X7                   3.809    1
X0                 X5                 X6                   3.799    1
X5                 X6                 X9                   3.680    1
X0                 X6                 X9                   3.649    1
X0                 X5                 X9                   3.456    1
X0                 X7                 X9                   3.454    1
X2                 X3                 X4                   3.386    1
X6                 X8                 X9                   3.293    1
X4                 X6                 X9                   3.233    1
X4                 X5                 X6                   3.229    1
X1                 X8                 X9                   3.167    1
X3                 X4                 X7                   2.924    1
X3                 X5                 X7                   0        1
X5                 X7                 X9                   0        1
X5                 X7                 X8                   0        1
X3                 X7                 X8                   0        1
X0                 X1                 X5                   0        1
X0                 X1                 X7                   0        1
X0                 X3                 X7                   0        1
X0                 X6                 X7                   0        1
X0                 X1                 X9                   0        1
X4                 X5                 X7                   0        1
