Input File: reformatted-data/train/hibachi-res_GaussianNB_RandomForestClassifier-s86481_0.083.txt
Computation options used: -p 999 -r 1441522324 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X1                 X3                 20.156     0.695
X2                 X7                 X9                 19.257     0.797
X3                 X8                 X9                 18.634     0.846
X0                 X1                 X2                 17.545     0.921
X4                 X6                 X9                 17.061     0.948
X6                 X8                 X9                 16.333     0.971
X1                 X2                 X3                 15.116     0.994
X1                 X3                 X8                 14.910     0.997
X1                 X8                 X9                 14.704     0.999
X1                 X3                 X7                 14.090     1
X0                 X5                 X9                 14.038     1
X0                 X1                 X5                 13.976     1
X1                 X3                 X5                 13.277     1
X0                 X5                 X6                 13.129     1
X1                 X2                 X7                 12.761     1
X0                 X7                 X9                 12.740     1
X1                 X2                 X9                 12.431     1
X7                 X8                 X9                 11.870     1
X0                 X1                 X4                 11.616     1
X0                 X1                 X9                 10.920     1
X2                 X5                 X8                 10.920     1
X0                 X4                 X9                 10.916     1
X1                 X2                 X4                 10.847     1
X2                 X3                 X8                 10.592     1
X0                 X3                 X8                 10.592     1
X0                 X4                 X7                 10.558     1
X5                 X6                 X8                 10.492     1
X0                 X6                 X7                 10.103     1
X5                 X6                 X9                  9.854     1
X5                 X8                 X9                  9.753     1
X2                 X3                 X6                  9.535     1
X2                 X6                 X7                  9.469     1
X0                 X4                 X5                  9.311     1
X0                 X3                 X7                  9.227     1
X6                 X7                 X9                  9.069     1
X0                 X5                 X7                  9.046     1
X0                 X3                 X5                  8.909     1
X2                 X8                 X9                  8.905     1
X5                 X7                 X9                  8.893     1
X0                 X1                 X7                  8.721     1
X2                 X7                 X8                  8.682     1
X0                 X4                 X6                  8.429     1
X3                 X6                 X8                  8.355     1
X1                 X4                 X9                  8.149     1
X1                 X3                 X4                  8.117     1
X0                 X1                 X6                  8.074     1
X0                 X6                 X9                  7.958     1
X2                 X3                 X5                  7.858     1
X4                 X8                 X9                  7.847     1
X1                 X4                 X7                  7.730     1
X2                 X4                 X7                  7.620     1
X4                 X5                 X8                  7.447     1
X0                 X2                 X5                  7.139     1
X2                 X3                 X7                  7.112     1
X2                 X5                 X7                  7.015     1
X4                 X7                 X9                  6.924     1
X2                 X6                 X8                  6.738     1
X2                 X5                 X6                  6.437     1
X3                 X5                 X9                  6.319     1
X1                 X5                 X6                  6.283     1
X3                 X7                 X8                  6.265     1
X1                 X3                 X9                  6.195     1
X0                 X1                 X8                  6.176     1
X0                 X2                 X3                  6.088     1
X3                 X5                 X8                  6.041     1
X0                 X8                 X9                  6.009     1
X2                 X5                 X9                  5.941     1
X1                 X3                 X6                  5.930     1
X0                 X2                 X7                  5.776     1
X0                 X3                 X6                  5.715     1
X6                 X7                 X8                  5.58      1
X1                 X4                 X5                  5.541     1
X1                 X6                 X8                  5.492     1
X3                 X5                 X6                  5.458     1
X2                 X4                 X5                  5.432     1
X1                 X4                 X8                  5.408     1
X2                 X4                 X9                  4.969     1
X1                 X7                 X9                  4.883     1
X2                 X4                 X6                  4.820     1
X0                 X4                 X8                  4.661     1
X4                 X5                 X9                  4.570     1
X0                 X3                 X4                  4.507     1
X3                 X4                 X5                  4.480     1
X0                 X2                 X4                  4.464     1
X0                 X2                 X6                  3.998     1
X4                 X6                 X7                  3.947     1
X5                 X6                 X7                  3.867     1
X2                 X6                 X9                  3.834     1
X5                 X7                 X8                  3.815     1
X0                 X3                 X9                  3.798     1
X2                 X3                 X9                  3.716     1
X1                 X2                 X6                  3.527     1
X1                 X7                 X8                  3.364     1
X3                 X6                 X9                  3.363     1
X0                 X6                 X8                  3.362     1
X1                 X5                 X7                  3.332     1
X3                 X4                 X7                  3.318     1
X1                 X2                 X5                  3.287     1
X4                 X5                 X6                  3.253     1
X3                 X4                 X9                  3.19      1
X1                 X5                 X8                  3.079     1
X4                 X7                 X8                  3.069     1
X3                 X4                 X8                  2.989     1
X4                 X6                 X8                  2.920     1
X1                 X5                 X9                  2.863     1
X3                 X4                 X6                  2.860     1
X0                 X5                 X8                  2.816     1
X3                 X6                 X7                  2.813     1
X2                 X4                 X8                  2.809     1
X3                 X7                 X9                  2.797     1
X0                 X2                 X8                  0         1
X1                 X2                 X8                  0         1
X4                 X5                 X7                  0         1
X1                 X4                 X6                  0         1
X2                 X3                 X4                  0         1
X0                 X2                 X9                  0         1
X1                 X6                 X9                  0         1
X1                 X6                 X7                  0         1
X3                 X5                 X7                  0         1
X0                 X7                 X8                  0         1
