Input File: reformatted-data/train/hibachi-res_RandomForestClassifier_XGBClassifier-s56260_0.468.txt
Computation options used: -p 999 -r 1474934640 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X4                 X8                 X9                 199.219    0.001
X3                 X8                 X9                 179.916    0.001
X5                 X8                 X9                  48.510    0.001
X6                 X8                 X9                  45.494    0.001
X1                 X8                 X9                  42.823    0.001
X2                 X8                 X9                  42.466    0.001
X0                 X8                 X9                  38.728    0.001
X7                 X8                 X9                  38.341    0.001
X5                 X6                 X9                  16.773    0.941
X1                 X5                 X7                  14.764    0.997
X2                 X5                 X7                  13.637    1
X1                 X5                 X6                  12.055    1
X3                 X7                 X9                  11.829    1
X1                 X2                 X7                  11.257    1
X4                 X6                 X8                  11.111    1
X0                 X7                 X8                  10.812    1
X1                 X7                 X8                  10.732    1
X2                 X7                 X9                  10.690    1
X2                 X4                 X5                  10.684    1
X0                 X2                 X4                  10.221    1
X1                 X5                 X9                  10.22     1
X1                 X6                 X9                  10.029    1
X0                 X4                 X8                  10.028    1
X1                 X2                 X5                   9.734    1
X3                 X5                 X9                   9.614    1
X1                 X4                 X7                   9.546    1
X1                 X4                 X9                   9.456    1
X0                 X3                 X4                   9.382    1
X1                 X6                 X7                   9.268    1
X0                 X6                 X8                   8.932    1
X4                 X6                 X9                   8.898    1
X1                 X2                 X4                   8.860    1
X2                 X6                 X9                   8.831    1
X2                 X7                 X8                   8.736    1
X3                 X4                 X8                   8.705    1
X1                 X6                 X8                   8.551    1
X0                 X6                 X9                   8.549    1
X2                 X5                 X6                   7.930    1
X1                 X3                 X4                   7.899    1
X3                 X6                 X9                   7.873    1
X4                 X5                 X7                   7.840    1
X0                 X3                 X6                   7.669    1
X0                 X2                 X8                   7.59     1
X0                 X1                 X4                   7.528    1
X5                 X6                 X8                   7.479    1
X1                 X4                 X6                   7.33     1
X2                 X6                 X7                   7.325    1
X1                 X5                 X8                   7.197    1
X2                 X4                 X8                   7.037    1
X0                 X3                 X8                   6.896    1
X3                 X6                 X8                   6.801    1
X0                 X1                 X5                   6.694    1
X1                 X3                 X7                   6.674    1
X2                 X3                 X5                   6.638    1
X3                 X6                 X7                   6.560    1
X0                 X1                 X7                   6.509    1
X6                 X7                 X8                   6.44     1
X1                 X2                 X6                   6.281    1
X1                 X2                 X9                   6.253    1
X5                 X7                 X9                   6.063    1
X3                 X5                 X6                   6.028    1
X0                 X5                 X7                   5.790    1
X0                 X2                 X5                   5.775    1
X1                 X7                 X9                   5.718    1
X1                 X2                 X3                   5.694    1
X3                 X4                 X9                   5.694    1
X5                 X7                 X8                   5.684    1
X0                 X4                 X6                   5.661    1
X6                 X7                 X9                   5.603    1
X4                 X5                 X9                   5.526    1
X3                 X5                 X8                   5.355    1
X1                 X4                 X5                   5.347    1
X1                 X3                 X5                   5.183    1
X2                 X5                 X8                   5.165    1
X2                 X3                 X4                   5.136    1
X5                 X6                 X7                   4.938    1
X0                 X4                 X7                   4.789    1
X4                 X6                 X7                   4.744    1
X3                 X4                 X6                   4.641    1
X0                 X4                 X5                   4.593    1
X3                 X4                 X7                   4.526    1
X2                 X6                 X8                   4.524    1
X0                 X5                 X6                   4.513    1
X4                 X7                 X8                   4.336    1
X1                 X3                 X9                   4.308    1
X3                 X5                 X7                   4.258    1
X0                 X1                 X9                   4.242    1
X2                 X5                 X9                   4.226    1
X0                 X7                 X9                   4.164    1
X0                 X3                 X5                   4.118    1
X2                 X3                 X6                   4.060    1
X0                 X5                 X9                   3.978    1
X0                 X5                 X8                   3.896    1
X1                 X3                 X8                   3.819    1
X2                 X4                 X9                   3.764    1
X2                 X3                 X8                   3.586    1
X0                 X2                 X9                   3.583    1
X0                 X1                 X6                   3.573    1
X2                 X4                 X7                   3.443    1
X1                 X2                 X8                   3.349    1
X4                 X7                 X9                   3.261    1
X1                 X4                 X8                   3.205    1
X4                 X5                 X6                   3.156    1
X3                 X4                 X5                   3.014    1
X0                 X3                 X7                   3.006    1
X0                 X2                 X7                   2.996    1
X2                 X4                 X6                   2.911    1
X0                 X4                 X9                   2.887    1
X4                 X5                 X8                   0        1
X0                 X1                 X8                   0        1
X3                 X7                 X8                   0        1
X0                 X2                 X3                   0        1
X0                 X2                 X6                   0        1
X2                 X3                 X9                   0        1
X2                 X3                 X7                   0        1
X1                 X3                 X6                   0        1
X0                 X3                 X9                   0        1
X0                 X6                 X7                   0        1
X0                 X1                 X3                   0        1
X0                 X1                 X2                   0        1
