Input File: reformatted-data/train/hibachi-res_DecisionTreeClassifier_KNeighborsClassifier-s19433_0.517.txt
Computation options used: -p 999 -r 1425790972 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X3                 X5                 739.617    0.001
X1                 X2                 X3                  41.817    0.002
X0                 X1                 X5                  39.462    0.002
X1                 X2                 X5                  38.503    0.002
X1                 X5                 X7                  37.799    0.002
X1                 X3                 X7                  35.432    0.004
X1                 X5                 X9                  34.406    0.007
X1                 X5                 X8                  34.366    0.007
X1                 X3                 X4                  33.680    0.007
X1                 X3                 X9                  33.192    0.009
X1                 X3                 X8                  31.407    0.018
X0                 X1                 X3                  31.248    0.018
X1                 X5                 X6                  31.233    0.018
X1                 X4                 X5                  30.232    0.024
X1                 X3                 X6                  28.695    0.047
X2                 X6                 X9                  17.487    0.917
X0                 X5                 X6                  15.122    0.99
X2                 X4                 X9                  15.095    0.99
X4                 X7                 X9                  14.505    0.997
X0                 X5                 X8                  14.352    0.998
X3                 X5                 X6                  14.311    0.999
X3                 X4                 X8                  14.226    0.999
X3                 X5                 X7                  13.841    0.999
X2                 X5                 X9                  13.742    0.999
X4                 X5                 X9                  12.921    1
X0                 X3                 X5                  12.609    1
X2                 X5                 X6                  12.590    1
X4                 X6                 X9                  12.516    1
X0                 X3                 X7                  11.991    1
X2                 X3                 X7                  11.952    1
X5                 X6                 X9                  11.358    1
X0                 X3                 X8                  11.328    1
X3                 X4                 X6                  10.688    1
X7                 X8                 X9                  10.467    1
X2                 X3                 X6                  10.439    1
X2                 X5                 X7                  10.428    1
X1                 X4                 X8                  10.187    1
X1                 X4                 X7                   9.427    1
X3                 X5                 X8                   9.219    1
X1                 X7                 X9                   9.173    1
X2                 X3                 X4                   9.123    1
X2                 X3                 X9                   8.744    1
X3                 X4                 X9                   8.623    1
X2                 X4                 X6                   8.622    1
X1                 X6                 X7                   8.588    1
X0                 X2                 X8                   8.515    1
X0                 X4                 X6                   8.478    1
X0                 X3                 X9                   8.349    1
X4                 X8                 X9                   8.288    1
X1                 X2                 X8                   8.284    1
X0                 X2                 X4                   8.107    1
X0                 X1                 X8                   7.947    1
X0                 X2                 X5                   7.863    1
X4                 X6                 X7                   7.776    1
X0                 X6                 X9                   7.541    1
X0                 X4                 X9                   7.437    1
X5                 X7                 X9                   7.386    1
X0                 X6                 X8                   7.361    1
X0                 X4                 X8                   7.258    1
X3                 X8                 X9                   7.206    1
X2                 X8                 X9                   7.057    1
X1                 X2                 X6                   7.040    1
X0                 X4                 X7                   7.021    1
X5                 X6                 X8                   6.636    1
X2                 X3                 X5                   6.579    1
X3                 X4                 X7                   6.486    1
X2                 X6                 X8                   6.476    1
X0                 X2                 X9                   6.465    1
X6                 X7                 X8                   6.442    1
X3                 X5                 X9                   6.428    1
X1                 X4                 X6                   6.401    1
X0                 X8                 X9                   6.392    1
X3                 X4                 X5                   6.358    1
X3                 X7                 X9                   6.232    1
X0                 X5                 X9                   6.135    1
X2                 X4                 X8                   6.107    1
X2                 X6                 X7                   5.979    1
X4                 X7                 X8                   5.957    1
X3                 X6                 X9                   5.949    1
X5                 X6                 X7                   5.846    1
X5                 X8                 X9                   5.618    1
X3                 X6                 X8                   5.504    1
X0                 X3                 X4                   5.175    1
X2                 X4                 X7                   4.983    1
X3                 X6                 X7                   4.937    1
X0                 X7                 X8                   4.868    1
X4                 X5                 X7                   4.854    1
X1                 X6                 X8                   4.746    1
X0                 X2                 X6                   4.689    1
X0                 X4                 X5                   4.647    1
X6                 X7                 X9                   4.391    1
X4                 X5                 X6                   4.173    1
X1                 X2                 X9                   4.165    1
X2                 X7                 X8                   4.147    1
X1                 X2                 X4                   3.712    1
X4                 X5                 X8                   3.610    1
X0                 X5                 X7                   3.595    1
X1                 X4                 X9                   3.572    1
X2                 X4                 X5                   3.570    1
X2                 X5                 X8                   3.296    1
X5                 X7                 X8                   2.916    1
X1                 X2                 X7                   2.881    1
X3                 X7                 X8                   2.774    1
X4                 X6                 X8                   0        1
X6                 X8                 X9                   0        1
X2                 X7                 X9                   0        1
X2                 X3                 X8                   0        1
X1                 X8                 X9                   0        1
X1                 X7                 X8                   0        1
X1                 X6                 X9                   0        1
X0                 X7                 X9                   0        1
X0                 X6                 X7                   0        1
X0                 X3                 X6                   0        1
X0                 X2                 X7                   0        1
X0                 X2                 X3                   0        1
X0                 X1                 X9                   0        1
X0                 X1                 X7                   0        1
X0                 X1                 X6                   0        1
X0                 X1                 X4                   0        1
X0                 X1                 X2                   0        1
