Input File: reformatted-data/train/hibachi-res_GaussianNB_MLPClassifier-s35056_0.117.txt
Computation options used: -p 999 -r 1440345834 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X4                 X9                 53.764     0.001
X2                 X4                 X9                 53.374     0.001
X4                 X7                 X9                 50.986     0.001
X4                 X8                 X9                 50.351     0.001
X3                 X4                 X9                 49.120     0.001
X4                 X6                 X9                 48.391     0.001
X4                 X5                 X9                 47.806     0.001
X1                 X4                 X9                 41.094     0.002
X2                 X3                 X6                 17.341     0.898
X0                 X3                 X5                 16.641     0.944
X3                 X4                 X6                 15.886     0.974
X2                 X4                 X5                 14.347     0.997
X2                 X3                 X8                 14.212     0.997
X1                 X4                 X8                 13.088     1
X0                 X5                 X7                 13.021     1
X5                 X6                 X7                 12.229     1
X0                 X1                 X9                 12.150     1
X5                 X7                 X8                 11.743     1
X0                 X3                 X6                 11.711     1
X0                 X2                 X6                 11.640     1
X2                 X5                 X8                 10.928     1
X2                 X3                 X4                 10.830     1
X2                 X4                 X6                 10.820     1
X0                 X5                 X8                 10.452     1
X3                 X6                 X8                 10.411     1
X0                 X1                 X2                 10.35      1
X0                 X4                 X6                 10.261     1
X4                 X5                 X6                  9.782     1
X1                 X5                 X9                  9.710     1
X3                 X4                 X8                  9.628     1
X0                 X2                 X4                  9.476     1
X1                 X6                 X7                  9.227     1
X0                 X1                 X3                  9.041     1
X0                 X6                 X9                  8.973     1
X3                 X6                 X7                  8.754     1
X4                 X6                 X8                  8.693     1
X3                 X5                 X9                  8.542     1
X2                 X3                 X5                  8.436     1
X3                 X5                 X8                  8.338     1
X0                 X3                 X7                  8.081     1
X3                 X7                 X9                  8.046     1
X1                 X2                 X6                  8.043     1
X2                 X5                 X9                  8.022     1
X0                 X6                 X7                  7.991     1
X4                 X5                 X7                  7.781     1
X2                 X4                 X8                  7.537     1
X4                 X7                 X8                  7.445     1
X1                 X2                 X4                  7.281     1
X1                 X4                 X7                  7.250     1
X3                 X8                 X9                  7.139     1
X5                 X7                 X9                  7.101     1
X1                 X2                 X8                  7.014     1
X3                 X5                 X7                  7.011     1
X1                 X2                 X3                  6.733     1
X5                 X8                 X9                  6.728     1
X4                 X5                 X8                  6.632     1
X0                 X3                 X4                  6.576     1
X3                 X4                 X7                  6.547     1
X0                 X2                 X5                  6.529     1
X0                 X1                 X6                  6.516     1
X1                 X2                 X5                  6.466     1
X2                 X5                 X7                  6.374     1
X2                 X3                 X7                  6.370     1
X2                 X5                 X6                  6.279     1
X0                 X7                 X9                  6.184     1
X3                 X4                 X5                  6.132     1
X1                 X6                 X8                  6.111     1
X1                 X3                 X8                  5.930     1
X2                 X6                 X7                  5.918     1
X2                 X3                 X9                  5.815     1
X1                 X3                 X4                  5.601     1
X1                 X3                 X6                  5.519     1
X0                 X1                 X7                  5.517     1
X6                 X7                 X8                  5.111     1
X0                 X2                 X9                  5.026     1
X0                 X1                 X8                  4.751     1
X3                 X6                 X9                  4.651     1
X2                 X4                 X7                  4.578     1
X5                 X6                 X9                  4.472     1
X0                 X2                 X3                  4.298     1
X1                 X4                 X5                  4.288     1
X0                 X5                 X9                  4.205     1
X2                 X6                 X8                  4.194     1
X0                 X4                 X5                  4.090     1
X0                 X8                 X9                  4.064     1
X0                 X1                 X4                  4.029     1
X1                 X5                 X8                  4.026     1
X0                 X2                 X8                  3.982     1
X4                 X6                 X7                  3.908     1
X0                 X3                 X9                  3.792     1
X1                 X2                 X9                  3.789     1
X0                 X5                 X6                  3.784     1
X1                 X7                 X8                  3.760     1
X1                 X3                 X9                  3.691     1
X1                 X7                 X9                  3.591     1
X3                 X7                 X8                  3.573     1
X1                 X4                 X6                  3.528     1
X2                 X7                 X9                  3.474     1
X0                 X6                 X8                  3.464     1
X0                 X7                 X8                  3.175     1
X3                 X5                 X6                  3.124     1
X5                 X6                 X8                  3.122     1
X2                 X8                 X9                  3.052     1
X1                 X5                 X6                  3.034     1
X0                 X2                 X7                  2.829     1
X2                 X6                 X9                  2.743     1
X7                 X8                 X9                  0         1
X6                 X7                 X9                  0         1
X6                 X8                 X9                  0         1
X2                 X7                 X8                  0         1
X1                 X8                 X9                  0         1
X1                 X6                 X9                  0         1
X1                 X5                 X7                  0         1
X1                 X3                 X7                  0         1
X1                 X3                 X5                  0         1
X1                 X2                 X7                  0         1
X0                 X4                 X8                  0         1
X0                 X4                 X7                  0         1
X0                 X3                 X8                  0         1
X0                 X1                 X5                  0         1
