Input File: reformatted-data/train/hibachi-res_MLPClassifier_KNeighborsClassifier-s39445_0.578.txt
Computation options used: -p 999 -r 1465942895 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X5                 X6                 796.458    0.001
X4                 X5                 X9                  21.635    0.498
X0                 X1                 X9                  21.174    0.546
X4                 X5                 X6                  16.632    0.958
X5                 X7                 X8                  16.265    0.973
X2                 X3                 X9                  16.030    0.979
X2                 X6                 X9                  14.814    0.996
X1                 X5                 X8                  14.809    0.996
X2                 X6                 X8                  14.104    0.997
X0                 X5                 X7                  13.636    0.997
X0                 X3                 X9                  13.092    1
X3                 X6                 X8                  12.846    1
X0                 X5                 X8                  12.701    1
X1                 X3                 X8                  12.180    1
X3                 X5                 X8                  12.054    1
X4                 X6                 X8                  12.036    1
X0                 X4                 X9                  11.773    1
X3                 X5                 X7                  11.711    1
X1                 X2                 X9                  11.435    1
X6                 X7                 X9                  11.278    1
X1                 X2                 X3                  10.879    1
X7                 X8                 X9                  10.436    1
X2                 X5                 X6                  10.318    1
X4                 X5                 X8                  10.270    1
X0                 X1                 X3                  10.176    1
X1                 X6                 X9                   9.691    1
X5                 X6                 X9                   9.647    1
X0                 X2                 X3                   9.559    1
X0                 X1                 X5                   9.517    1
X2                 X5                 X7                   9.404    1
X2                 X4                 X8                   9.351    1
X4                 X5                 X7                   9.308    1
X1                 X2                 X6                   9.185    1
X0                 X2                 X5                   8.930    1
X2                 X5                 X9                   8.823    1
X2                 X4                 X6                   8.673    1
X0                 X7                 X9                   8.589    1
X2                 X5                 X8                   8.514    1
X0                 X4                 X8                   8.482    1
X3                 X4                 X5                   8.434    1
X1                 X3                 X4                   8.285    1
X2                 X6                 X7                   8.227    1
X3                 X7                 X9                   8.064    1
X1                 X4                 X8                   8.064    1
X2                 X4                 X9                   8.017    1
X1                 X4                 X9                   7.944    1
X0                 X3                 X8                   7.864    1
X4                 X6                 X9                   7.739    1
X1                 X5                 X7                   7.645    1
X0                 X1                 X2                   7.601    1
X3                 X4                 X6                   7.553    1
X3                 X8                 X9                   7.483    1
X1                 X7                 X8                   7.415    1
X0                 X4                 X6                   7.348    1
X3                 X5                 X6                   7.219    1
X1                 X7                 X9                   7.174    1
X1                 X3                 X6                   7.049    1
X0                 X4                 X5                   6.946    1
X3                 X4                 X9                   6.897    1
X5                 X6                 X8                   6.894    1
X0                 X6                 X9                   6.814    1
X1                 X3                 X5                   6.773    1
X0                 X6                 X8                   6.628    1
X1                 X4                 X6                   6.583    1
X0                 X8                 X9                   6.432    1
X1                 X8                 X9                   6.394    1
X1                 X2                 X8                   6.388    1
X1                 X3                 X7                   6.282    1
X5                 X8                 X9                   6.256    1
X0                 X1                 X7                   6.163    1
X0                 X6                 X7                   6.112    1
X1                 X2                 X7                   5.838    1
X1                 X6                 X7                   5.833    1
X2                 X3                 X6                   5.742    1
X0                 X7                 X8                   5.707    1
X0                 X4                 X7                   5.692    1
X2                 X3                 X5                   5.645    1
X3                 X5                 X9                   5.239    1
X1                 X5                 X9                   5.174    1
X3                 X7                 X8                   5.069    1
X0                 X3                 X7                   4.913    1
X1                 X2                 X4                   4.811    1
X1                 X6                 X8                   4.793    1
X3                 X6                 X9                   4.680    1
X1                 X3                 X9                   4.541    1
X0                 X3                 X5                   4.541    1
X1                 X4                 X5                   4.368    1
X2                 X3                 X7                   4.356    1
X0                 X1                 X4                   4.329    1
X2                 X8                 X9                   4.308    1
X2                 X7                 X9                   4.289    1
X1                 X4                 X7                   4.036    1
X6                 X7                 X8                   4.022    1
X1                 X5                 X6                   4.004    1
X6                 X8                 X9                   3.639    1
X2                 X3                 X8                   3.585    1
X5                 X6                 X7                   3.571    1
X0                 X2                 X6                   3.465    1
X3                 X4                 X7                   3.297    1
X0                 X5                 X9                   3.239    1
X0                 X2                 X4                   3.153    1
X2                 X7                 X8                   3.146    1
X3                 X4                 X8                   3.025    1
X2                 X4                 X7                   2.973    1
X4                 X8                 X9                   2.921    1
X0                 X2                 X9                   2.849    1
X4                 X6                 X7                   2.822    1
X0                 X1                 X6                   2.807    1
X5                 X7                 X9                   2.781    1
X4                 X7                 X9                   2.735    1
X4                 X7                 X8                   0        1
X0                 X2                 X7                   0        1
X0                 X2                 X8                   0        1
X0                 X3                 X6                   0        1
X0                 X1                 X8                   0        1
X3                 X6                 X7                   0        1
X2                 X4                 X5                   0        1
X0                 X3                 X4                   0        1
X2                 X3                 X4                   0        1
X1                 X2                 X5                   0        1
