Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_RandomForestClassifier-s77742_0.271.txt
Computation options used: -p 999 -r 1435102050 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X8                 X9                 386.986    0.001
X0                 X5                 X9                 375.365    0.001
X0                 X6                 X9                 162.29     0.001
X0                 X1                 X9                 159.2      0.001
X0                 X3                 X9                 154.047    0.001
X0                 X7                 X9                 153.132    0.001
X0                 X4                 X9                 150.391    0.001
X0                 X2                 X9                 147.851    0.001
X4                 X5                 X7                  21.289    0.554
X1                 X3                 X9                  18.724    0.833
X0                 X5                 X7                  18.688    0.836
X0                 X4                 X7                  16.803    0.949
X1                 X5                 X9                  16.733    0.954
X2                 X8                 X9                  15.415    0.985
X2                 X5                 X8                  15.026    0.99
X2                 X3                 X7                  14.451    0.997
X1                 X5                 X7                  14.413    0.997
X3                 X4                 X9                  13.920    0.997
X1                 X4                 X7                  13.856    0.997
X0                 X1                 X5                  13.826    0.997
X5                 X6                 X8                  13.699    0.998
X4                 X6                 X7                  13.537    0.998
X2                 X3                 X5                  13.394    0.999
X0                 X3                 X7                  13.385    0.999
X0                 X1                 X7                  13.158    0.999
X1                 X4                 X5                  12.883    0.999
X6                 X7                 X8                  12.697    0.999
X1                 X8                 X9                  12.666    1
X1                 X4                 X8                  11.975    1
X2                 X5                 X7                  11.787    1
X5                 X6                 X7                  11.390    1
X0                 X6                 X7                  10.844    1
X0                 X4                 X6                  10.471    1
X3                 X5                 X9                  10.320    1
X1                 X4                 X9                   9.819    1
X0                 X2                 X7                   9.685    1
X3                 X4                 X7                   9.537    1
X4                 X8                 X9                   9.416    1
X4                 X7                 X8                   9.04     1
X0                 X2                 X3                   8.779    1
X1                 X3                 X7                   8.718    1
X2                 X6                 X8                   8.360    1
X2                 X4                 X6                   7.986    1
X5                 X8                 X9                   7.930    1
X0                 X3                 X4                   7.878    1
X1                 X2                 X9                   7.741    1
X3                 X5                 X7                   7.606    1
X2                 X4                 X7                   7.546    1
X0                 X2                 X4                   7.268    1
X4                 X7                 X9                   7.257    1
X3                 X7                 X9                   7.254    1
X4                 X6                 X8                   7.217    1
X3                 X7                 X8                   7.182    1
X1                 X7                 X8                   6.998    1
X3                 X6                 X7                   6.852    1
X1                 X2                 X7                   6.807    1
X2                 X3                 X8                   6.594    1
X3                 X5                 X6                   6.461    1
X0                 X1                 X8                   6.441    1
X0                 X2                 X5                   6.386    1
X3                 X6                 X8                   6.236    1
X1                 X5                 X8                   6.235    1
X2                 X3                 X9                   6.167    1
X5                 X7                 X8                   6.002    1
X0                 X7                 X8                   5.942    1
X1                 X6                 X8                   5.625    1
X5                 X7                 X9                   5.433    1
X0                 X4                 X5                   5.420    1
X0                 X5                 X6                   5.248    1
X0                 X2                 X6                   5.127    1
X1                 X4                 X6                   5.115    1
X1                 X3                 X4                   4.843    1
X1                 X2                 X4                   4.779    1
X0                 X5                 X8                   4.763    1
X2                 X4                 X5                   4.706    1
X6                 X8                 X9                   4.590    1
X2                 X6                 X9                   4.566    1
X0                 X6                 X8                   4.484    1
X1                 X3                 X8                   4.473    1
X0                 X1                 X6                   4.467    1
X3                 X4                 X6                   4.337    1
X6                 X7                 X9                   4.248    1
X0                 X1                 X4                   4.121    1
X0                 X2                 X8                   4.088    1
X2                 X4                 X8                   4.049    1
X1                 X6                 X7                   4.002    1
X0                 X4                 X8                   3.976    1
X1                 X3                 X6                   3.974    1
X2                 X3                 X4                   3.743    1
X0                 X3                 X5                   3.737    1
X2                 X3                 X6                   3.648    1
X1                 X7                 X9                   3.615    1
X4                 X5                 X8                   3.564    1
X1                 X2                 X3                   3.438    1
X0                 X1                 X2                   3.414    1
X0                 X1                 X3                   3.342    1
X2                 X4                 X9                   3.333    1
X2                 X6                 X7                   3.288    1
X3                 X8                 X9                   3.214    1
X1                 X6                 X9                   3.141    1
X2                 X5                 X6                   3.091    1
X3                 X6                 X9                   3.081    1
X3                 X4                 X8                   3.076    1
X1                 X2                 X6                   3.034    1
X2                 X5                 X9                   3.027    1
X2                 X7                 X9                   3.011    1
X0                 X3                 X6                   2.883    1
X7                 X8                 X9                   0        1
X0                 X3                 X8                   0        1
X1                 X2                 X5                   0        1
X1                 X2                 X8                   0        1
X1                 X3                 X5                   0        1
X5                 X6                 X9                   0        1
X1                 X5                 X6                   0        1
X4                 X5                 X6                   0        1
X2                 X7                 X8                   0        1
X4                 X6                 X9                   0        1
X3                 X4                 X5                   0        1
X4                 X5                 X9                   0        1
X3                 X5                 X8                   0        1
