Input File: reformatted-data/train/hibachi-res_RandomForestClassifier_LogisticRegression-s14811_0.641.txt
Computation options used: -p 999 -r 1473052256 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X5                 X7                 473.332    0.001
X1                 X5                 X9                 466.379    0.001
X1                 X5                 X8                 454.011    0.001
X1                 X5                 X6                 445.974    0.001
X1                 X2                 X5                 440.18     0.001
X0                 X1                 X5                 436.622    0.001
X1                 X3                 X5                 432.486    0.001
X1                 X4                 X5                 418.131    0.001
X2                 X4                 X5                  18.842    0.788
X4                 X6                 X9                  18.632    0.81
X2                 X5                 X9                  17.818    0.886
X3                 X4                 X6                  16.874    0.935
X0                 X2                 X6                  16.779    0.938
X0                 X5                 X8                  15.979    0.969
X2                 X5                 X7                  14.788    0.993
X3                 X6                 X7                  14.228    0.997
X0                 X4                 X5                  13.772    1
X0                 X3                 X9                  13.616    1
X2                 X3                 X6                  13.179    1
X3                 X5                 X9                  13.170    1
X0                 X2                 X5                  13.156    1
X4                 X5                 X9                  13.114    1
X0                 X4                 X6                  13.091    1
X2                 X3                 X9                  12.132    1
X4                 X5                 X6                  12.092    1
X3                 X4                 X9                  11.903    1
X1                 X3                 X8                  11.507    1
X4                 X8                 X9                  11.15     1
X1                 X4                 X6                  10.967    1
X5                 X7                 X9                  10.771    1
X2                 X4                 X9                  10.704    1
X0                 X5                 X9                  10.260    1
X1                 X3                 X7                  10.243    1
X2                 X7                 X8                  10.127    1
X0                 X4                 X9                  10.091    1
X3                 X5                 X6                   9.928    1
X4                 X5                 X8                   9.837    1
X3                 X6                 X9                   9.811    1
X5                 X8                 X9                   9.532    1
X5                 X6                 X9                   9.531    1
X2                 X5                 X6                   9.425    1
X2                 X5                 X8                   9.416    1
X0                 X3                 X6                   9.276    1
X4                 X7                 X9                   9.142    1
X4                 X6                 X8                   8.695    1
X0                 X6                 X7                   8.694    1
X1                 X3                 X4                   8.466    1
X0                 X8                 X9                   8.411    1
X1                 X2                 X8                   8.404    1
X4                 X5                 X7                   8.362    1
X0                 X2                 X7                   8.317    1
X3                 X6                 X8                   8.248    1
X5                 X6                 X7                   8.238    1
X1                 X3                 X6                   8.211    1
X0                 X4                 X7                   8.141    1
X0                 X5                 X7                   7.840    1
X0                 X5                 X6                   7.648    1
X2                 X3                 X7                   7.643    1
X0                 X2                 X9                   7.634    1
X5                 X7                 X8                   7.457    1
X6                 X7                 X8                   7.256    1
X3                 X8                 X9                   7.222    1
X0                 X4                 X8                   7.208    1
X2                 X6                 X9                   7.118    1
X0                 X3                 X4                   6.998    1
X2                 X3                 X5                   6.965    1
X0                 X1                 X3                   6.908    1
X2                 X4                 X7                   6.850    1
X3                 X4                 X5                   6.831    1
X3                 X4                 X8                   6.715    1
X0                 X3                 X8                   6.656    1
X1                 X4                 X8                   6.525    1
X1                 X6                 X9                   6.453    1
X4                 X6                 X7                   6.429    1
X2                 X3                 X8                   6.353    1
X0                 X1                 X4                   6.243    1
X3                 X5                 X8                   6.123    1
X5                 X6                 X8                   6.071    1
X0                 X1                 X6                   6.045    1
X2                 X8                 X9                   5.770    1
X2                 X3                 X4                   5.462    1
X1                 X2                 X3                   5.418    1
X6                 X7                 X9                   5.279    1
X0                 X6                 X9                   5.248    1
X1                 X4                 X9                   4.996    1
X1                 X6                 X7                   4.921    1
X0                 X1                 X9                   4.893    1
X3                 X7                 X8                   4.795    1
X0                 X3                 X7                   4.731    1
X3                 X5                 X7                   4.582    1
X1                 X7                 X8                   4.561    1
X0                 X3                 X5                   4.447    1
X3                 X7                 X9                   4.328    1
X0                 X1                 X8                   4.224    1
X0                 X2                 X3                   4.194    1
X1                 X2                 X6                   4.111    1
X0                 X2                 X4                   4.062    1
X0                 X1                 X7                   3.650    1
X3                 X4                 X7                   3.634    1
X2                 X4                 X8                   3.529    1
X1                 X3                 X9                   3.319    1
X1                 X7                 X9                   3.295    1
X6                 X8                 X9                   3.251    1
X1                 X2                 X7                   3.223    1
X0                 X1                 X2                   3.215    1
X0                 X2                 X8                   3.030    1
X1                 X2                 X4                   3.020    1
X1                 X8                 X9                   3        1
X2                 X7                 X9                   0        1
X2                 X6                 X8                   0        1
X2                 X6                 X7                   0        1
X4                 X7                 X8                   0        1
X2                 X4                 X6                   0        1
X1                 X6                 X8                   0        1
X1                 X4                 X7                   0        1
X1                 X2                 X9                   0        1
X0                 X7                 X9                   0        1
X0                 X7                 X8                   0        1
X0                 X6                 X8                   0        1
X7                 X8                 X9                   0        1
