Input File: reformatted-data/train/hibachi-res_MLPClassifier_ExtraTreesClassifier-s43424_0.483.txt
Computation options used: -p 999 -r 1464194967 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X6                 X7                 28.585     0.045
X3                 X4                 X5                 20.273     0.67
X2                 X4                 X6                 17.779     0.901
X3                 X4                 X7                 16.958     0.95
X0                 X3                 X5                 16.847     0.952
X0                 X7                 X8                 16.609     0.963
X0                 X2                 X4                 16.335     0.972
X2                 X6                 X9                 16.119     0.972
X0                 X2                 X7                 15.544     0.992
X0                 X1                 X8                 15.469     0.994
X0                 X3                 X8                 14.566     1
X2                 X4                 X9                 14.529     1
X2                 X3                 X4                 14.172     1
X0                 X6                 X7                 14.068     1
X1                 X2                 X7                 13.756     1
X4                 X5                 X6                 13.539     1
X1                 X2                 X9                 13.043     1
X1                 X3                 X6                 12.925     1
X0                 X1                 X2                 12.649     1
X2                 X4                 X5                 12.477     1
X1                 X6                 X8                 12.298     1
X0                 X3                 X7                 11.873     1
X0                 X3                 X4                 11.611     1
X3                 X5                 X6                 11.572     1
X3                 X7                 X8                 11.528     1
X1                 X6                 X9                 11.448     1
X3                 X6                 X9                 11.424     1
X3                 X4                 X9                 11.334     1
X3                 X5                 X9                 11.090     1
X0                 X4                 X7                 10.957     1
X5                 X7                 X9                 10.914     1
X0                 X4                 X5                 10.889     1
X6                 X7                 X8                 10.847     1
X3                 X4                 X6                 10.531     1
X0                 X5                 X8                 10.526     1
X0                 X1                 X4                 10.408     1
X6                 X7                 X9                 10.161     1
X0                 X2                 X3                 10.014     1
X5                 X6                 X7                  9.909     1
X1                 X2                 X4                  9.887     1
X3                 X5                 X8                  9.706     1
X2                 X5                 X9                  9.462     1
X3                 X4                 X8                  9.432     1
X1                 X2                 X6                  9.413     1
X1                 X4                 X9                  9.369     1
X1                 X8                 X9                  9.273     1
X3                 X6                 X7                  9.271     1
X1                 X5                 X9                  9.110     1
X3                 X7                 X9                  8.882     1
X0                 X4                 X8                  8.788     1
X0                 X3                 X6                  8.779     1
X2                 X3                 X6                  8.655     1
X0                 X5                 X6                  8.632     1
X0                 X6                 X8                  8.578     1
X0                 X2                 X6                  8.571     1
X2                 X5                 X6                  8.371     1
X2                 X6                 X7                  8.307     1
X2                 X4                 X8                  8.078     1
X1                 X4                 X5                  8.033     1
X1                 X3                 X9                  8.004     1
X0                 X2                 X8                  7.959     1
X0                 X8                 X9                  7.806     1
X5                 X6                 X9                  7.753     1
X0                 X1                 X6                  7.706     1
X0                 X7                 X9                  7.505     1
X1                 X7                 X9                  7.482     1
X1                 X5                 X6                  7.386     1
X1                 X4                 X6                  7.361     1
X4                 X6                 X9                  6.979     1
X4                 X5                 X9                  6.962     1
X3                 X5                 X7                  6.834     1
X0                 X2                 X9                  6.533     1
X0                 X1                 X7                  6.385     1
X2                 X3                 X7                  6.282     1
X4                 X6                 X7                  6.273     1
X2                 X5                 X7                  6.175     1
X2                 X3                 X5                  5.994     1
X3                 X8                 X9                  5.903     1
X1                 X3                 X5                  5.874     1
X1                 X2                 X8                  5.841     1
X4                 X6                 X8                  5.729     1
X1                 X7                 X8                  5.63      1
X0                 X5                 X9                  5.384     1
X4                 X5                 X8                  5.342     1
X0                 X6                 X9                  5.012     1
X0                 X4                 X6                  4.869     1
X2                 X4                 X7                  4.846     1
X1                 X3                 X4                  4.725     1
X5                 X6                 X8                  4.693     1
X6                 X8                 X9                  4.679     1
X1                 X3                 X7                  4.602     1
X7                 X8                 X9                  4.414     1
X4                 X5                 X7                  4.412     1
X4                 X7                 X9                  4.084     1
X0                 X5                 X7                  4.076     1
X5                 X8                 X9                  4.011     1
X3                 X6                 X8                  3.978     1
X2                 X3                 X9                  3.913     1
X0                 X2                 X5                  3.895     1
X0                 X1                 X3                  3.786     1
X1                 X3                 X8                  3.778     1
X0                 X3                 X9                  3.762     1
X2                 X7                 X9                  3.757     1
X2                 X7                 X8                  3.722     1
X1                 X4                 X8                  3.522     1
X0                 X1                 X5                  3.478     1
X0                 X1                 X9                  3.475     1
X2                 X6                 X8                  3.434     1
X5                 X7                 X8                  3.407     1
X1                 X5                 X8                  3.330     1
X2                 X3                 X8                  3.239     1
X1                 X2                 X3                  2.707     1
X4                 X7                 X8                  0         1
X1                 X4                 X7                  0         1
X4                 X8                 X9                  0         1
X2                 X5                 X8                  0         1
X0                 X4                 X9                  0         1
X1                 X2                 X5                  0         1
X1                 X5                 X7                  0         1
X2                 X8                 X9                  0         1
