Input File: reformatted-data/train/hibachi-res_GaussianNB_BernoulliNB-s90718_0.523.txt
Computation options used: -p 999 -r 1436110470 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X3                 X7                 30203.3    0.001
X1                 X7                 X9                 28157.4    0.001
X1                 X7                 X8                 21912.5    0.001
X0                 X1                 X7                    24.039  0.25
X1                 X2                 X7                    21.388  0.508
X1                 X5                 X7                    20.199  0.64
X1                 X6                 X7                    19.561  0.723
X3                 X5                 X8                    18.192  0.871
X3                 X6                 X9                    17.928  0.888
X2                 X3                 X9                    17.775  0.894
X3                 X4                 X7                    16.867  0.94
X0                 X2                 X9                    16.832  0.94
X1                 X5                 X9                    16.289  0.971
X0                 X2                 X5                    16.223  0.971
X2                 X5                 X7                    15.349  0.991
X0                 X3                 X6                    15.269  0.991
X0                 X5                 X7                    15.128  0.995
X0                 X3                 X7                    14.927  0.996
X2                 X6                 X9                    14.677  0.998
X0                 X2                 X8                    13.746  0.998
X5                 X7                 X9                    13.388  0.999
X2                 X3                 X8                    12.896  0.999
X2                 X5                 X8                    12.192  1
X2                 X3                 X7                    12.008  1
X3                 X7                 X8                    11.874  1
X2                 X3                 X6                    11.518  1
X4                 X5                 X8                    11.475  1
X2                 X3                 X4                    11.429  1
X2                 X8                 X9                    11.127  1
X4                 X5                 X7                    11.069  1
X0                 X7                 X8                    10.890  1
X6                 X7                 X9                    10.817  1
X0                 X3                 X5                    10.671  1
X3                 X6                 X7                    10.601  1
X4                 X6                 X7                    10.3    1
X3                 X5                 X9                    10.087  1
X6                 X8                 X9                    10.087  1
X2                 X4                 X8                    10.019  1
X1                 X3                 X5                     9.475  1
X3                 X4                 X5                     9.338  1
X0                 X6                 X9                     9.327  1
X3                 X4                 X8                     9.070  1
X0                 X3                 X4                     9.003  1
X0                 X2                 X3                     8.744  1
X5                 X7                 X8                     8.443  1
X2                 X3                 X5                     8.400  1
X0                 X1                 X2                     8.097  1
X2                 X7                 X9                     7.957  1
X0                 X7                 X9                     7.845  1
X0                 X5                 X8                     7.707  1
X4                 X8                 X9                     7.699  1
X0                 X3                 X9                     7.603  1
X0                 X2                 X4                     7.518  1
X0                 X4                 X5                     7.439  1
X3                 X5                 X7                     7.084  1
X3                 X4                 X6                     7.081  1
X0                 X6                 X7                     7.081  1
X0                 X1                 X6                     6.987  1
X1                 X2                 X8                     6.892  1
X3                 X5                 X6                     6.701  1
X2                 X5                 X9                     6.659  1
X0                 X6                 X8                     6.521  1
X7                 X8                 X9                     6.519  1
X2                 X7                 X8                     6.353  1
X2                 X6                 X8                     6.278  1
X0                 X4                 X6                     6.227  1
X2                 X4                 X9                     6.181  1
X0                 X4                 X9                     6.011  1
X0                 X8                 X9                     5.948  1
X0                 X2                 X6                     5.866  1
X2                 X6                 X7                     5.520  1
X1                 X5                 X6                     5.455  1
X4                 X7                 X8                     5.305  1
X1                 X6                 X9                     5.286  1
X5                 X6                 X7                     5.271  1
X3                 X7                 X9                     5.145  1
X0                 X4                 X8                     4.974  1
X5                 X8                 X9                     4.971  1
X1                 X3                 X9                     4.926  1
X2                 X4                 X7                     4.897  1
X4                 X6                 X9                     4.798  1
X4                 X7                 X9                     4.788  1
X0                 X1                 X8                     4.778  1
X3                 X6                 X8                     4.713  1
X1                 X2                 X3                     4.688  1
X1                 X3                 X4                     4.618  1
X0                 X1                 X4                     4.563  1
X0                 X5                 X9                     4.420  1
X0                 X2                 X7                     4.393  1
X0                 X4                 X7                     4.383  1
X3                 X4                 X9                     4.239  1
X2                 X4                 X6                     4.206  1
X1                 X2                 X5                     4.122  1
X5                 X6                 X8                     4.070  1
X0                 X1                 X9                     3.974  1
X6                 X7                 X8                     3.874  1
X3                 X8                 X9                     3.703  1
X2                 X4                 X5                     3.419  1
X4                 X6                 X8                     3.367  1
X1                 X3                 X6                     3.228  1
X0                 X3                 X8                     3.092  1
X1                 X4                 X8                     2.805  1
X1                 X4                 X6                     2.779  1
X1                 X4                 X7                     2.760  1
X1                 X4                 X9                     2.72   1
X1                 X8                 X9                     2.715  1
X4                 X5                 X9                     0      1
X4                 X5                 X6                     0      1
X0                 X5                 X6                     0      1
X1                 X2                 X4                     0      1
X1                 X2                 X6                     0      1
X1                 X2                 X9                     0      1
X1                 X3                 X8                     0      1
X5                 X6                 X9                     0      1
X1                 X4                 X5                     0      1
X2                 X5                 X6                     0      1
X1                 X5                 X8                     0      1
X1                 X6                 X8                     0      1
X0                 X1                 X5                     0      1
X0                 X1                 X3                     0      1
