Input File: reformatted-data/train/hibachi-res_GaussianNB_XGBClassifier-s87904_0.061.txt
Computation options used: -p 999 -r 1442396288 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X6                 X9                 32.355     0.016
X0                 X6                 X7                 22.321     0.477
X0                 X5                 X6                 20.596     0.658
X0                 X6                 X8                 20.375     0.682
X0                 X1                 X6                 18.997     0.811
X0                 X3                 X6                 18.511     0.846
X0                 X2                 X6                 17.386     0.929
X1                 X4                 X9                 15.821     0.985
X1                 X2                 X9                 15.288     0.993
X0                 X4                 X9                 14.938     0.995
X0                 X2                 X9                 14.882     0.995
X0                 X5                 X9                 14.772     0.995
X2                 X4                 X9                 14.176     0.997
X0                 X2                 X3                 13.102     0.999
X1                 X2                 X6                 13.010     0.999
X4                 X6                 X7                 12.545     1
X1                 X5                 X6                 12.516     1
X0                 X4                 X6                 12.278     1
X1                 X4                 X8                 12.164     1
X2                 X3                 X4                 11.767     1
X6                 X7                 X9                 11.298     1
X4                 X5                 X9                 10.896     1
X1                 X2                 X3                 10.886     1
X4                 X7                 X8                 10.677     1
X4                 X5                 X8                 10.599     1
X1                 X5                 X9                 10.346     1
X0                 X8                 X9                 10.306     1
X1                 X5                 X8                 10.273     1
X1                 X3                 X5                  9.953     1
X3                 X5                 X9                  9.938     1
X1                 X2                 X5                  9.728     1
X2                 X5                 X8                  9.72      1
X0                 X1                 X9                  9.495     1
X0                 X2                 X4                  9.383     1
X1                 X5                 X7                  9.141     1
X0                 X1                 X2                  9.106     1
X5                 X7                 X8                  8.954     1
X1                 X4                 X5                  8.746     1
X5                 X6                 X8                  8.692     1
X2                 X5                 X7                  8.613     1
X3                 X4                 X5                  8.605     1
X2                 X6                 X7                  8.567     1
X0                 X4                 X7                  8.424     1
X3                 X6                 X7                  8.400     1
X3                 X4                 X9                  8.370     1
X3                 X5                 X7                  8.331     1
X3                 X4                 X6                  8.256     1
X1                 X4                 X7                  8.245     1
X0                 X1                 X5                  8.169     1
X2                 X6                 X9                  8.161     1
X2                 X5                 X6                  8.049     1
X0                 X2                 X7                  7.965     1
X5                 X6                 X7                  7.933     1
X0                 X2                 X8                  7.920     1
X3                 X7                 X8                  7.817     1
X1                 X2                 X4                  7.751     1
X1                 X3                 X9                  7.716     1
X6                 X8                 X9                  7.527     1
X1                 X8                 X9                  7.438     1
X0                 X1                 X4                  7.422     1
X1                 X6                 X8                  7.387     1
X0                 X5                 X8                  7.338     1
X0                 X3                 X7                  7.313     1
X2                 X3                 X7                  7.083     1
X0                 X3                 X4                  7.056     1
X0                 X5                 X7                  6.895     1
X2                 X3                 X5                  6.870     1
X1                 X2                 X8                  6.579     1
X3                 X5                 X8                  6.571     1
X2                 X4                 X7                  6.564     1
X1                 X3                 X6                  6.316     1
X0                 X2                 X5                  6.286     1
X2                 X4                 X8                  6.249     1
X1                 X2                 X7                  6.053     1
X3                 X4                 X7                  5.939     1
X3                 X6                 X8                  5.866     1
X4                 X5                 X6                  5.744     1
X4                 X5                 X7                  5.651     1
X2                 X3                 X8                  5.646     1
X0                 X1                 X7                  5.603     1
X4                 X7                 X9                  5.494     1
X2                 X4                 X6                  5.257     1
X0                 X7                 X8                  5.232     1
X1                 X7                 X9                  5.188     1
X4                 X6                 X9                  4.850     1
X2                 X3                 X9                  4.562     1
X1                 X3                 X7                  4.397     1
X6                 X7                 X8                  4.377     1
X1                 X6                 X9                  4.319     1
X3                 X4                 X8                  4.110     1
X4                 X6                 X8                  4.085     1
X2                 X7                 X8                  4.013     1
X0                 X3                 X9                  4.008     1
X1                 X3                 X8                  3.939     1
X0                 X1                 X8                  3.861     1
X3                 X7                 X9                  3.828     1
X4                 X8                 X9                  3.760     1
X1                 X6                 X7                  3.597     1
X3                 X6                 X9                  3.482     1
X2                 X3                 X6                  3.356     1
X2                 X5                 X9                  3.278     1
X3                 X5                 X6                  3.238     1
X5                 X6                 X9                  3.226     1
X5                 X7                 X9                  2.972     1
X5                 X8                 X9                  2.970     1
X2                 X4                 X5                  2.941     1
X0                 X4                 X5                  2.940     1
X3                 X8                 X9                  2.910     1
X0                 X7                 X9                  2.908     1
X7                 X8                 X9                  2.875     1
X1                 X3                 X4                  2.859     1
X1                 X4                 X6                  2.793     1
X0                 X3                 X5                  2.780     1
X0                 X4                 X8                  0         1
X2                 X8                 X9                  0         1
X2                 X7                 X9                  0         1
X0                 X3                 X8                  0         1
X2                 X6                 X8                  0         1
X1                 X7                 X8                  0         1
X0                 X1                 X3                  0         1
