Input File: reformatted-data/train/hibachi-res_KNeighborsClassifier_XGBClassifier-s41377_0.230.txt
Computation options used: -p 999 -r 1455186415 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X5                 X6                 795.948    0.001
X1                 X6                 X9                 795.945    0.001
X1                 X2                 X6                 795.931    0.001
X0                 X1                 X6                 795.923    0.001
X1                 X6                 X8                 795.923    0.001
X1                 X4                 X6                 795.892    0.001
X1                 X6                 X7                 795.837    0.001
X1                 X3                 X6                 795.811    0.001
X2                 X3                 X6                  22.178    0.443
X1                 X5                 X8                  20.474    0.641
X0                 X4                 X5                  18.128    0.87
X1                 X3                 X7                  17.724    0.898
X2                 X3                 X7                  15.320    0.99
X0                 X1                 X8                  15.290    0.99
X5                 X7                 X8                  14.501    0.997
X4                 X5                 X6                  14.420    0.997
X5                 X6                 X8                  13.9      0.999
X0                 X2                 X3                  13.401    1
X0                 X1                 X5                  12.963    1
X0                 X4                 X8                  12.697    1
X3                 X6                 X9                  12.307    1
X3                 X7                 X8                  11.880    1
X2                 X7                 X8                  11.044    1
X0                 X2                 X4                  10.949    1
X1                 X3                 X9                  10.410    1
X0                 X2                 X8                  10.377    1
X2                 X3                 X4                  10.199    1
X1                 X5                 X7                   9.766    1
X3                 X5                 X9                   9.539    1
X0                 X7                 X8                   9.472    1
X0                 X2                 X6                   9.355    1
X3                 X6                 X7                   8.693    1
X0                 X1                 X2                   8.651    1
X1                 X2                 X3                   8.623    1
X1                 X2                 X4                   8.595    1
X0                 X3                 X9                   8.474    1
X0                 X3                 X7                   8.449    1
X0                 X4                 X6                   8.259    1
X1                 X2                 X7                   8.252    1
X0                 X2                 X9                   8.214    1
X4                 X8                 X9                   8.098    1
X2                 X3                 X9                   8.028    1
X1                 X2                 X8                   7.857    1
X0                 X1                 X3                   7.682    1
X3                 X4                 X9                   7.339    1
X2                 X6                 X7                   6.896    1
X2                 X5                 X7                   6.862    1
X0                 X5                 X8                   6.816    1
X6                 X8                 X9                   6.721    1
X4                 X5                 X9                   6.575    1
X3                 X4                 X7                   6.513    1
X2                 X3                 X5                   6.463    1
X4                 X6                 X7                   6.411    1
X0                 X2                 X7                   6.402    1
X1                 X5                 X9                   6.367    1
X1                 X4                 X9                   6.170    1
X3                 X7                 X9                   6.150    1
X0                 X3                 X6                   5.973    1
X1                 X3                 X5                   5.951    1
X1                 X7                 X9                   5.945    1
X0                 X6                 X7                   5.892    1
X1                 X3                 X8                   5.672    1
X4                 X5                 X7                   5.546    1
X5                 X8                 X9                   5.507    1
X6                 X7                 X8                   5.499    1
X2                 X7                 X9                   5.451    1
X4                 X5                 X8                   5.328    1
X2                 X5                 X9                   5.211    1
X2                 X5                 X8                   5.139    1
X0                 X5                 X6                   5.011    1
X1                 X4                 X7                   4.878    1
X3                 X5                 X7                   4.857    1
X3                 X4                 X6                   4.840    1
X0                 X3                 X4                   4.805    1
X0                 X5                 X9                   4.569    1
X1                 X3                 X4                   4.378    1
X4                 X7                 X9                   4.337    1
X3                 X6                 X8                   4.090    1
X4                 X7                 X8                   4.076    1
X1                 X2                 X9                   4.003    1
X2                 X4                 X6                   3.865    1
X5                 X7                 X9                   3.593    1
X2                 X6                 X9                   3.587    1
X0                 X4                 X9                   3.566    1
X1                 X7                 X8                   3.514    1
X0                 X3                 X8                   3.446    1
X0                 X1                 X7                   3.395    1
X7                 X8                 X9                   3.387    1
X3                 X8                 X9                   3.362    1
X2                 X5                 X6                   3.284    1
X2                 X4                 X7                   3.163    1
X5                 X6                 X7                   3.117    1
X5                 X6                 X9                   3.061    1
X2                 X4                 X9                   3.005    1
X0                 X2                 X5                   2.988    1
X3                 X4                 X8                   2.973    1
X0                 X8                 X9                   2.966    1
X6                 X7                 X9                   2.965    1
X2                 X3                 X8                   2.953    1
X0                 X1                 X9                   2.932    1
X0                 X1                 X4                   2.930    1
X0                 X3                 X5                   2.784    1
X2                 X8                 X9                   2.772    1
X3                 X5                 X8                   2.753    1
X0                 X6                 X8                   2.733    1
X0                 X6                 X9                   0        1
X3                 X4                 X5                   0        1
X0                 X7                 X9                   0        1
X3                 X5                 X6                   0        1
X1                 X2                 X5                   0        1
X0                 X5                 X7                   0        1
X1                 X4                 X5                   0        1
X1                 X4                 X8                   0        1
X0                 X4                 X7                   0        1
X1                 X8                 X9                   0        1
X4                 X6                 X9                   0        1
X4                 X6                 X8                   0        1
X2                 X6                 X8                   0        1
X2                 X4                 X8                   0        1
X2                 X4                 X5                   0        1
