Input File: reformatted-data/train/hibachi-res_RandomForestClassifier_GaussianNB-s86521_0.606.txt
Computation options used: -p 999 -r 1471455591 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X4                 X9                 788.219    0.001
X4                 X6                 X9                 788.147    0.001
X2                 X4                 X9                 788.13     0.001
X0                 X4                 X9                 788.121    0.001
X1                 X4                 X9                 788.112    0.001
X4                 X5                 X9                 788.111    0.001
X4                 X8                 X9                 788.073    0.001
X4                 X7                 X9                 788.04     0.001
X3                 X8                 X9                  23.583    0.29
X4                 X5                 X8                  22.081    0.428
X1                 X7                 X8                  20.908    0.548
X1                 X8                 X9                  19.338    0.732
X0                 X3                 X5                  19.038    0.765
X3                 X4                 X5                  19.017    0.766
X0                 X5                 X8                  17.528    0.887
X3                 X5                 X6                  17.249    0.898
X0                 X2                 X4                  16.339    0.951
X1                 X4                 X5                  16.273    0.954
X1                 X4                 X6                  16.06     0.965
X1                 X3                 X6                  15.205    0.984
X5                 X8                 X9                  14.078    0.996
X3                 X7                 X9                  13.520    0.999
X4                 X5                 X6                  13.289    0.999
X3                 X5                 X8                  13.017    0.999
X3                 X5                 X7                  12.087    1
X2                 X3                 X9                  12.046    1
X0                 X2                 X3                  11.916    1
X7                 X8                 X9                  11.636    1
X3                 X4                 X6                  11.523    1
X2                 X3                 X4                  11.381    1
X0                 X2                 X9                  11.114    1
X0                 X1                 X6                  10.971    1
X0                 X1                 X4                  10.904    1
X2                 X3                 X5                  10.727    1
X1                 X2                 X3                  10.559    1
X1                 X3                 X4                  10.257    1
X2                 X3                 X7                  10.227    1
X5                 X7                 X8                  10.116    1
X0                 X3                 X6                   9.956    1
X0                 X4                 X5                   9.513    1
X1                 X3                 X8                   9.489    1
X1                 X5                 X8                   9.440    1
X3                 X6                 X9                   9.420    1
X3                 X4                 X7                   9.269    1
X3                 X5                 X9                   9.109    1
X0                 X3                 X4                   9.076    1
X0                 X8                 X9                   8.979    1
X4                 X5                 X7                   8.370    1
X0                 X2                 X8                   8.023    1
X0                 X3                 X9                   7.929    1
X2                 X7                 X9                   7.618    1
X0                 X1                 X5                   7.262    1
X5                 X6                 X8                   7.261    1
X0                 X2                 X7                   7.114    1
X0                 X4                 X6                   6.886    1
X3                 X7                 X8                   6.878    1
X0                 X2                 X5                   6.647    1
X2                 X3                 X6                   6.547    1
X0                 X3                 X8                   6.339    1
X2                 X4                 X6                   6.254    1
X0                 X5                 X6                   6.079    1
X3                 X4                 X8                   5.951    1
X2                 X4                 X5                   5.582    1
X6                 X7                 X8                   5.508    1
X1                 X3                 X5                   5.404    1
X0                 X4                 X7                   5.274    1
X3                 X6                 X7                   5.239    1
X2                 X8                 X9                   5.137    1
X0                 X5                 X9                   5.023    1
X0                 X3                 X7                   4.968    1
X2                 X5                 X9                   4.867    1
X5                 X7                 X9                   4.852    1
X2                 X5                 X7                   4.702    1
X5                 X6                 X9                   4.634    1
X5                 X6                 X7                   4.544    1
X1                 X2                 X4                   4.489    1
X1                 X2                 X9                   4.439    1
X4                 X7                 X8                   4.425    1
X1                 X6                 X9                   4.388    1
X2                 X7                 X8                   4.381    1
X2                 X5                 X8                   4.361    1
X0                 X7                 X9                   4.244    1
X0                 X1                 X9                   4.184    1
X1                 X6                 X8                   4.099    1
X0                 X5                 X7                   4.041    1
X0                 X4                 X8                   3.964    1
X0                 X1                 X3                   3.911    1
X4                 X6                 X7                   3.762    1
X1                 X2                 X8                   3.745    1
X0                 X1                 X7                   3.654    1
X1                 X5                 X7                   3.647    1
X3                 X6                 X8                   3.560    1
X2                 X3                 X8                   3.469    1
X4                 X6                 X8                   3.389    1
X1                 X3                 X9                   3.313    1
X1                 X5                 X9                   3.175    1
X0                 X2                 X6                   3.128    1
X1                 X4                 X8                   3.079    1
X2                 X6                 X8                   3.028    1
X2                 X5                 X6                   3.027    1
X0                 X6                 X9                   2.995    1
X0                 X7                 X8                   2.982    1
X1                 X2                 X6                   2.949    1
X1                 X6                 X7                   2.882    1
X1                 X2                 X5                   2.868    1
X1                 X3                 X7                   2.814    1
X1                 X5                 X6                   2.756    1
X0                 X1                 X8                   0        1
X2                 X6                 X7                   0        1
X6                 X7                 X9                   0        1
X6                 X8                 X9                   0        1
X0                 X1                 X2                   0        1
X2                 X6                 X9                   0        1
X0                 X6                 X7                   0        1
X0                 X6                 X8                   0        1
X2                 X4                 X8                   0        1
X2                 X4                 X7                   0        1
X1                 X2                 X7                   0        1
X1                 X4                 X7                   0        1
X1                 X7                 X9                   0        1
