Input File: reformatted-data/train/hibachi-res_DecisionTreeClassifier_BernoulliNB-s41899_0.597.txt
Computation options used: -p 999 -r 1423017817 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X8                 X9                 487.469    0.001
X0                 X1                 X8                 253.233    0.001
X0                 X8                 X9                 212.361    0.001
X1                 X3                 X8                 198.521    0.001
X1                 X7                 X8                 188.972    0.001
X1                 X5                 X8                 183.724    0.001
X6                 X8                 X9                 174.651    0.001
X4                 X8                 X9                 174.525    0.001
X3                 X8                 X9                 170.855    0.001
X1                 X4                 X8                 169.615    0.001
X7                 X8                 X9                 167.241    0.001
X5                 X8                 X9                 163.783    0.001
X2                 X8                 X9                 163.77     0.001
X1                 X2                 X8                 157.033    0.001
X1                 X6                 X8                 152.616    0.001
X0                 X3                 X8                  66.880    0.001
X0                 X5                 X8                  56.782    0.001
X0                 X7                 X8                  54.770    0.001
X0                 X4                 X8                  54.212    0.001
X0                 X2                 X8                  53.343    0.001
X0                 X6                 X8                  51.654    0.001
X0                 X1                 X9                  45.045    0.002
X1                 X5                 X9                  40.773    0.003
X1                 X2                 X9                  36.172    0.006
X1                 X6                 X9                  35.348    0.006
X1                 X3                 X9                  32.909    0.013
X1                 X7                 X9                  31.010    0.024
X1                 X4                 X9                  30.469    0.033
X0                 X3                 X5                  23.450    0.249
X1                 X3                 X5                  18.273    0.78
X0                 X5                 X9                  18.214    0.785
X2                 X4                 X7                  17.593    0.839
X0                 X1                 X6                  17.476    0.848
X0                 X6                 X9                  17.036    0.889
X3                 X4                 X6                  16.797    0.899
X3                 X5                 X8                  16.708    0.902
X2                 X3                 X5                  16.154    0.939
X2                 X6                 X7                  15.308    0.966
X0                 X4                 X6                  13.707    0.995
X3                 X5                 X7                  13.060    1
X4                 X6                 X9                  12.949    1
X6                 X7                 X8                  12.781    1
X3                 X4                 X5                  12.633    1
X3                 X6                 X8                  12.541    1
X5                 X7                 X8                  12.011    1
X2                 X7                 X8                  11.622    1
X0                 X3                 X9                  10.995    1
X1                 X2                 X3                  10.801    1
X1                 X5                 X7                  10.752    1
X0                 X2                 X9                  10.578    1
X3                 X5                 X9                  10.385    1
X3                 X6                 X9                  10.312    1
X2                 X5                 X7                  10.280    1
X2                 X5                 X8                   9.278    1
X0                 X1                 X5                   9.263    1
X0                 X2                 X7                   8.966    1
X5                 X7                 X9                   8.886    1
X1                 X2                 X5                   8.561    1
X2                 X3                 X9                   8.531    1
X0                 X3                 X7                   8.509    1
X5                 X6                 X7                   8.294    1
X0                 X2                 X6                   8.235    1
X2                 X7                 X9                   8.108    1
X4                 X5                 X6                   7.878    1
X3                 X4                 X8                   7.796    1
X0                 X5                 X7                   7.791    1
X1                 X2                 X4                   7.746    1
X3                 X4                 X9                   7.703    1
X0                 X2                 X3                   7.478    1
X3                 X5                 X6                   7.450    1
X2                 X3                 X6                   7.277    1
X0                 X7                 X9                   7.240    1
X3                 X7                 X8                   7.090    1
X3                 X6                 X7                   7.041    1
X2                 X6                 X8                   6.840    1
X2                 X6                 X9                   6.690    1
X0                 X1                 X4                   6.385    1
X2                 X3                 X7                   6.346    1
X2                 X5                 X9                   6.234    1
X1                 X4                 X6                   6.017    1
X4                 X5                 X9                   5.881    1
X4                 X6                 X7                   5.869    1
X4                 X7                 X9                   5.148    1
X5                 X6                 X8                   5.142    1
X1                 X4                 X5                   4.800    1
X1                 X6                 X7                   4.595    1
X2                 X3                 X4                   4.570    1
X0                 X1                 X7                   4.489    1
X0                 X3                 X6                   4.314    1
X4                 X5                 X8                   4.161    1
X0                 X5                 X6                   4.081    1
X1                 X2                 X7                   4.055    1
X4                 X5                 X7                   3.990    1
X1                 X2                 X6                   3.857    1
X0                 X6                 X7                   3.800    1
X1                 X3                 X6                   3.786    1
X3                 X4                 X7                   3.738    1
X2                 X4                 X6                   3.727    1
X0                 X4                 X7                   3.293    1
X1                 X4                 X7                   3.281    1
X5                 X6                 X9                   3.255    1
X1                 X5                 X6                   3.230    1
X6                 X7                 X9                   3.173    1
X2                 X4                 X5                   3.142    1
X0                 X1                 X2                   3.131    1
X1                 X3                 X7                   3.081    1
X0                 X4                 X9                   3.044    1
X4                 X6                 X8                   3.001    1
X0                 X4                 X5                   2.985    1
X2                 X4                 X9                   2.955    1
X3                 X7                 X9                   2.770    1
X1                 X3                 X4                   2.770    1
X0                 X2                 X4                   2.729    1
X4                 X7                 X8                   0        1
X2                 X5                 X6                   0        1
X2                 X4                 X8                   0        1
X2                 X3                 X8                   0        1
X0                 X2                 X5                   0        1
X0                 X3                 X4                   0        1
X0                 X1                 X3                   0        1
