Input File: reformatted-data/train/hibachi-res_XGBClassifier_DecisionTreeClassifier-s33039_0.473.txt
Computation options used: -p 999 -r 1476228779 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X4                 X6                 783.945    0.001
X0                 X1                 X4                 783.87     0.001
X0                 X3                 X4                 783.856    0.001
X0                 X4                 X7                 783.855    0.001
X0                 X4                 X5                 783.852    0.001
X0                 X4                 X8                 783.739    0.001
X0                 X4                 X9                 783.735    0.001
X0                 X2                 X4                 783.631    0.001
X4                 X6                 X9                  18.959    0.798
X1                 X4                 X9                  18.863    0.804
X1                 X4                 X6                  18.198    0.864
X3                 X5                 X7                  17.943    0.888
X3                 X4                 X5                  16.495    0.962
X0                 X3                 X8                  15.397    0.981
X4                 X5                 X9                  14.935    0.992
X0                 X2                 X9                  14.693    0.993
X1                 X4                 X7                  14.474    0.994
X2                 X3                 X4                  14.395    0.994
X1                 X2                 X9                  13.835    0.999
X3                 X5                 X8                  13.372    0.999
X0                 X3                 X6                  13.314    0.999
X2                 X4                 X5                  12.810    1
X3                 X5                 X6                  12.724    1
X5                 X6                 X9                  12.576    1
X2                 X4                 X9                  12.318    1
X2                 X4                 X7                  12.254    1
X1                 X2                 X5                  11.88     1
X1                 X2                 X7                  11.845    1
X4                 X7                 X9                  11.827    1
X2                 X3                 X5                  11.631    1
X2                 X7                 X9                  11.503    1
X0                 X6                 X8                  11.480    1
X1                 X7                 X8                  11.439    1
X0                 X5                 X6                  11.394    1
X0                 X5                 X9                  11.389    1
X0                 X3                 X5                  11.33     1
X3                 X6                 X8                  11.181    1
X0                 X6                 X9                  11.18     1
X0                 X1                 X9                  10.868    1
X1                 X3                 X5                  10.789    1
X3                 X6                 X7                  10.270    1
X3                 X7                 X8                   9.977    1
X1                 X3                 X7                   9.687    1
X1                 X5                 X9                   9.408    1
X0                 X1                 X3                   9.401    1
X3                 X4                 X6                   9.27     1
X1                 X6                 X7                   9.212    1
X4                 X8                 X9                   8.988    1
X6                 X7                 X8                   8.926    1
X1                 X7                 X9                   8.875    1
X4                 X6                 X7                   8.672    1
X3                 X6                 X9                   8.622    1
X2                 X3                 X9                   8.593    1
X1                 X3                 X6                   8.578    1
X2                 X4                 X8                   8.569    1
X0                 X2                 X7                   8.504    1
X0                 X3                 X9                   8.439    1
X0                 X6                 X7                   8.328    1
X1                 X6                 X9                   8.295    1
X3                 X4                 X9                   8.245    1
X0                 X1                 X2                   8.171    1
X4                 X7                 X8                   8.051    1
X2                 X7                 X8                   8.021    1
X4                 X5                 X8                   7.957    1
X2                 X5                 X7                   7.845    1
X1                 X2                 X4                   7.772    1
X3                 X5                 X9                   7.631    1
X1                 X3                 X8                   7.586    1
X4                 X6                 X8                   7.576    1
X1                 X3                 X9                   7.354    1
X2                 X5                 X8                   7.021    1
X2                 X6                 X9                   6.946    1
X1                 X5                 X6                   6.936    1
X6                 X8                 X9                   6.912    1
X1                 X8                 X9                   6.520    1
X4                 X5                 X7                   6.513    1
X0                 X1                 X6                   6.318    1
X5                 X6                 X8                   6.223    1
X0                 X2                 X8                   6.108    1
X2                 X5                 X6                   5.953    1
X4                 X5                 X6                   5.891    1
X5                 X8                 X9                   5.891    1
X2                 X6                 X7                   5.571    1
X3                 X4                 X7                   5.468    1
X2                 X5                 X9                   5.444    1
X0                 X1                 X8                   5.400    1
X1                 X4                 X5                   5.377    1
X3                 X4                 X8                   5.321    1
X0                 X2                 X6                   5.121    1
X2                 X3                 X7                   4.938    1
X0                 X1                 X7                   4.408    1
X0                 X3                 X7                   4.232    1
X0                 X2                 X5                   4.062    1
X3                 X7                 X9                   3.945    1
X0                 X5                 X7                   3.920    1
X1                 X2                 X6                   3.900    1
X7                 X8                 X9                   3.871    1
X0                 X2                 X3                   3.842    1
X5                 X6                 X7                   3.753    1
X1                 X4                 X8                   3.665    1
X0                 X8                 X9                   3.495    1
X1                 X5                 X8                   3.453    1
X1                 X6                 X8                   3.395    1
X0                 X1                 X5                   3.238    1
X3                 X8                 X9                   3.208    1
X1                 X2                 X8                   3.162    1
X0                 X5                 X8                   3.053    1
X5                 X7                 X9                   2.999    1
X0                 X7                 X9                   2.915    1
X2                 X3                 X6                   2.889    1
X1                 X5                 X7                   2.820    1
X2                 X4                 X6                   2.708    1
X0                 X7                 X8                   0        1
X1                 X2                 X3                   0        1
X2                 X8                 X9                   0        1
X2                 X6                 X8                   0        1
X1                 X3                 X4                   0        1
X5                 X7                 X8                   0        1
X2                 X3                 X8                   0        1
X6                 X7                 X9                   0        1
