Input File: reformatted-data/train/hibachi-res_RandomForestClassifier_GaussianNB-s20118_0.568.txt
Computation options used: -p 999 -r 1470884153 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X5                 X7                 X8                 711.974    0.001
X3                 X7                 X8                 711.606    0.001
X6                 X7                 X8                 711.569    0.001
X0                 X7                 X8                 711.324    0.001
X7                 X8                 X9                 711.265    0.001
X1                 X7                 X8                 711.231    0.001
X4                 X7                 X8                 711.072    0.001
X2                 X7                 X8                 711.022    0.001
X1                 X5                 X6                  22.081    0.416
X3                 X5                 X9                  17.057    0.937
X0                 X7                 X9                  15.347    0.989
X4                 X5                 X9                  14.820    0.995
X0                 X5                 X7                  14.454    0.997
X1                 X2                 X5                  14.279    0.997
X1                 X3                 X5                  13.781    1
X2                 X5                 X8                  13.771    1
X2                 X3                 X9                  13.729    1
X0                 X3                 X7                  13.625    1
X0                 X2                 X9                  13.521    1
X0                 X2                 X5                  13.402    1
X2                 X3                 X5                  12.952    1
X0                 X1                 X7                  12.512    1
X3                 X5                 X6                  12.405    1
X4                 X6                 X7                  12.353    1
X3                 X4                 X9                  12.178    1
X3                 X4                 X8                  12.170    1
X2                 X3                 X6                  12.074    1
X0                 X3                 X5                  11.699    1
X0                 X1                 X9                  11.260    1
X0                 X6                 X9                  11.180    1
X3                 X4                 X5                  11.137    1
X4                 X6                 X8                  11.022    1
X2                 X4                 X9                  10.784    1
X5                 X6                 X8                  10.63     1
X0                 X1                 X5                  10.592    1
X0                 X4                 X7                  10.451    1
X4                 X8                 X9                  10.419    1
X0                 X6                 X7                  10.395    1
X1                 X3                 X6                  10.384    1
X3                 X5                 X8                  10.224    1
X0                 X4                 X9                  10.072    1
X4                 X7                 X9                   9.992    1
X1                 X2                 X6                   9.927    1
X2                 X6                 X8                   9.886    1
X2                 X7                 X9                   9.702    1
X0                 X3                 X4                   9.666    1
X1                 X4                 X6                   9.620    1
X2                 X4                 X8                   9.536    1
X2                 X4                 X6                   9.474    1
X0                 X1                 X6                   9.382    1
X0                 X5                 X9                   9.112    1
X1                 X2                 X9                   9.029    1
X0                 X2                 X7                   9.029    1
X2                 X6                 X9                   8.953    1
X3                 X4                 X7                   8.936    1
X1                 X5                 X8                   8.874    1
X4                 X5                 X7                   8.833    1
X4                 X6                 X9                   8.827    1
X3                 X5                 X7                   8.725    1
X4                 X5                 X8                   8.640    1
X2                 X8                 X9                   8.281    1
X1                 X3                 X4                   8.234    1
X2                 X5                 X7                   8.179    1
X1                 X6                 X8                   7.987    1
X1                 X7                 X9                   7.902    1
X0                 X2                 X6                   7.762    1
X1                 X4                 X8                   7.681    1
X3                 X4                 X6                   7.592    1
X1                 X2                 X3                   7.537    1
X2                 X4                 X7                   7.522    1
X3                 X6                 X8                   7.472    1
X2                 X5                 X9                   7.394    1
X0                 X3                 X8                   7.314    1
X1                 X3                 X9                   7.085    1
X0                 X5                 X8                   7.066    1
X5                 X8                 X9                   6.959    1
X5                 X6                 X7                   6.931    1
X1                 X4                 X9                   6.852    1
X2                 X5                 X6                   6.842    1
X3                 X8                 X9                   6.758    1
X1                 X5                 X9                   6.696    1
X0                 X1                 X2                   6.368    1
X0                 X4                 X6                   6.367    1
X2                 X3                 X8                   6.346    1
X0                 X4                 X8                   6.286    1
X1                 X6                 X7                   5.839    1
X2                 X3                 X4                   5.391    1
X1                 X5                 X7                   5.242    1
X0                 X3                 X6                   5.165    1
X2                 X4                 X5                   5.130    1
X6                 X8                 X9                   4.952    1
X3                 X6                 X9                   4.617    1
X1                 X3                 X7                   4.573    1
X5                 X6                 X9                   4.572    1
X3                 X6                 X7                   4.488    1
X1                 X8                 X9                   4.413    1
X1                 X6                 X9                   4.353    1
X1                 X3                 X8                   4.173    1
X0                 X1                 X3                   4.107    1
X0                 X8                 X9                   4.029    1
X0                 X2                 X3                   3.942    1
X1                 X4                 X5                   3.822    1
X0                 X3                 X9                   3.799    1
X0                 X2                 X8                   3.792    1
X0                 X1                 X8                   3.739    1
X1                 X2                 X7                   3.721    1
X6                 X7                 X9                   3.537    1
X5                 X7                 X9                   3.500    1
X3                 X7                 X9                   3.289    1
X2                 X6                 X7                   3.141    1
X2                 X3                 X7                   2.999    1
X0                 X5                 X6                   2.978    1
X0                 X2                 X4                   2.973    1
X4                 X5                 X6                   2.937    1
X1                 X2                 X8                   2.894    1
X0                 X4                 X5                   0        1
X0                 X6                 X8                   0        1
X1                 X2                 X4                   0        1
X0                 X1                 X4                   0        1
X1                 X4                 X7                   0        1
