Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_GradientBoostingClassifier-s78390_0.467.txt
Computation options used: -p 999 -r 1432043176 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X8                 X9                 756.782    0.001
X2                 X3                 X4                  20.404    0.651
X4                 X6                 X9                  16.059    0.983
X3                 X4                 X8                  14.845    0.997
X1                 X6                 X9                  14.742    0.998
X2                 X3                 X8                  14.572    0.998
X2                 X4                 X6                  14.328    0.998
X4                 X5                 X6                  13.745    1
X6                 X7                 X8                  12.961    1
X5                 X6                 X7                  12.136    1
X6                 X7                 X9                  11.804    1
X1                 X3                 X9                  11.520    1
X1                 X3                 X4                  11.124    1
X3                 X4                 X6                  11.052    1
X1                 X2                 X4                  10.910    1
X0                 X6                 X9                  10.701    1
X0                 X5                 X9                  10.622    1
X3                 X4                 X9                  10.522    1
X2                 X3                 X9                  10.412    1
X1                 X2                 X6                  10.407    1
X4                 X6                 X7                  10.362    1
X1                 X4                 X9                  10.112    1
X3                 X6                 X8                  10.046    1
X1                 X5                 X9                   9.513    1
X2                 X7                 X9                   9.508    1
X4                 X7                 X9                   9.486    1
X1                 X4                 X6                   9.064    1
X1                 X2                 X3                   9.009    1
X1                 X2                 X9                   8.906    1
X0                 X2                 X4                   8.869    1
X0                 X4                 X8                   8.836    1
X1                 X3                 X6                   8.819    1
X3                 X6                 X9                   8.652    1
X0                 X1                 X6                   8.429    1
X2                 X3                 X6                   8.381    1
X3                 X7                 X8                   8.197    1
X2                 X6                 X8                   8.110    1
X3                 X8                 X9                   8.094    1
X0                 X8                 X9                   8.044    1
X1                 X5                 X6                   8.027    1
X0                 X7                 X9                   7.948    1
X0                 X5                 X6                   7.932    1
X5                 X8                 X9                   7.913    1
X3                 X5                 X6                   7.824    1
X0                 X3                 X4                   7.813    1
X2                 X4                 X8                   7.745    1
X6                 X8                 X9                   7.690    1
X3                 X6                 X7                   7.419    1
X3                 X4                 X7                   7.307    1
X5                 X6                 X8                   7.194    1
X1                 X6                 X7                   7.174    1
X4                 X5                 X9                   6.696    1
X5                 X7                 X9                   6.630    1
X4                 X6                 X8                   6.528    1
X2                 X5                 X6                   6.487    1
X0                 X2                 X5                   6.483    1
X0                 X6                 X7                   6.346    1
X2                 X5                 X9                   6.326    1
X2                 X3                 X5                   6.256    1
X1                 X4                 X8                   6.198    1
X2                 X6                 X7                   6.113    1
X5                 X6                 X9                   6.055    1
X1                 X7                 X9                   6.003    1
X0                 X3                 X8                   5.963    1
X0                 X2                 X3                   5.946    1
X0                 X3                 X7                   5.924    1
X1                 X3                 X8                   5.920    1
X0                 X1                 X2                   5.903    1
X0                 X1                 X9                   5.844    1
X0                 X2                 X9                   5.689    1
X2                 X8                 X9                   5.665    1
X0                 X6                 X8                   5.548    1
X2                 X3                 X7                   5.366    1
X0                 X4                 X6                   5.158    1
X0                 X3                 X6                   5.057    1
X1                 X2                 X7                   4.899    1
X1                 X6                 X8                   4.853    1
X4                 X8                 X9                   4.760    1
X0                 X2                 X8                   4.741    1
X1                 X4                 X7                   4.568    1
X3                 X7                 X9                   4.505    1
X1                 X4                 X5                   4.383    1
X1                 X2                 X8                   4.353    1
X4                 X5                 X7                   4.300    1
X7                 X8                 X9                   4.098    1
X0                 X1                 X3                   4.038    1
X3                 X5                 X9                   3.798    1
X1                 X5                 X7                   3.604    1
X5                 X7                 X8                   3.566    1
X1                 X5                 X8                   3.462    1
X2                 X7                 X8                   3.386    1
X0                 X5                 X7                   3.312    1
X0                 X4                 X7                   3.230    1
X4                 X5                 X8                   3.214    1
X4                 X7                 X8                   3.212    1
X1                 X7                 X8                   3.173    1
X0                 X3                 X9                   3.129    1
X2                 X6                 X9                   3.061    1
X1                 X3                 X7                   2.971    1
X0                 X1                 X4                   2.901    1
X1                 X3                 X5                   2.886    1
X0                 X5                 X8                   2.866    1
X2                 X5                 X8                   2.847    1
X0                 X2                 X7                   2.822    1
X1                 X2                 X5                   2.797    1
X3                 X4                 X5                   2.759    1
X0                 X3                 X5                   2.744    1
X0                 X2                 X6                   2.738    1
X2                 X5                 X7                   2.712    1
X3                 X5                 X7                   0        1
X2                 X4                 X9                   0        1
X2                 X4                 X7                   0        1
X0                 X1                 X8                   0        1
X0                 X7                 X8                   0        1
X0                 X1                 X7                   0        1
X0                 X1                 X5                   0        1
X3                 X5                 X8                   0        1
X0                 X4                 X5                   0        1
X2                 X4                 X5                   0        1
X0                 X4                 X9                   0        1
