Input File: reformatted-data/train/hibachi-res_GradientBoostingClassifier_LogisticRegression-s91130_0.602.txt
Computation options used: -p 999 -r 1446749301 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X4                 X6                 612.549    0.001
X1                 X6                 X9                 561.978    0.001
X1                 X2                 X6                 560.02     0.001
X1                 X5                 X6                 537.212    0.001
X1                 X6                 X8                 529.478    0.001
X1                 X3                 X6                 506.256    0.001
X1                 X6                 X7                 495.492    0.001
X0                 X1                 X6                 476.572    0.001
X4                 X5                 X6                  66.981    0.001
X4                 X6                 X9                  48.999    0.001
X2                 X4                 X6                  44.671    0.001
X4                 X6                 X8                  42.412    0.001
X3                 X4                 X6                  39.934    0.002
X0                 X4                 X6                  38.115    0.003
X4                 X6                 X7                  33.569    0.008
X0                 X1                 X9                  22.207    0.41
X0                 X5                 X6                  21.382    0.506
X3                 X4                 X9                  16.924    0.948
X1                 X7                 X9                  16.443    0.96
X2                 X7                 X8                  15.651    0.989
X0                 X3                 X9                  15.413    0.992
X3                 X4                 X7                  15.077    0.993
X1                 X4                 X7                  14.907    0.993
X3                 X7                 X9                  14.791    0.995
X5                 X6                 X9                  14.101    0.997
X0                 X6                 X9                  13.988    0.997
X0                 X2                 X5                  13.642    0.998
X2                 X5                 X7                  13.030    1
X0                 X3                 X6                  12.616    1
X1                 X4                 X9                  12.368    1
X0                 X3                 X4                  12.301    1
X3                 X6                 X9                  12.082    1
X0                 X2                 X4                  11.794    1
X2                 X3                 X7                  11.607    1
X3                 X5                 X6                  11.235    1
X0                 X4                 X5                  11.058    1
X0                 X2                 X3                  10.703    1
X0                 X4                 X9                  10.682    1
X1                 X2                 X9                  10.665    1
X1                 X4                 X5                  10.552    1
X0                 X5                 X9                  10.307    1
X1                 X3                 X9                  10.246    1
X1                 X5                 X9                  10.111    1
X0                 X2                 X6                  10.040    1
X2                 X3                 X5                   9.215    1
X0                 X1                 X5                   9.151    1
X1                 X3                 X4                   9.016    1
X7                 X8                 X9                   8.806    1
X2                 X7                 X9                   8.620    1
X1                 X2                 X5                   8.346    1
X6                 X7                 X9                   8.136    1
X2                 X6                 X9                   7.979    1
X2                 X5                 X6                   7.902    1
X4                 X7                 X9                   7.825    1
X1                 X4                 X8                   7.446    1
X3                 X8                 X9                   7.380    1
X2                 X4                 X5                   7.286    1
X1                 X5                 X8                   7.221    1
X5                 X7                 X9                   7.151    1
X0                 X2                 X8                   7.103    1
X0                 X1                 X4                   7.081    1
X2                 X5                 X8                   6.909    1
X0                 X2                 X9                   6.843    1
X2                 X5                 X9                   6.810    1
X0                 X1                 X2                   6.666    1
X2                 X3                 X4                   6.622    1
X4                 X5                 X9                   6.613    1
X3                 X4                 X5                   6.555    1
X3                 X7                 X8                   6.555    1
X0                 X3                 X5                   6.530    1
X2                 X3                 X6                   6.337    1
X1                 X5                 X7                   6.067    1
X0                 X6                 X8                   6.036    1
X6                 X8                 X9                   5.882    1
X5                 X6                 X8                   5.699    1
X5                 X7                 X8                   5.683    1
X0                 X3                 X8                   5.631    1
X3                 X6                 X7                   5.423    1
X2                 X4                 X9                   5.261    1
X0                 X5                 X7                   4.973    1
X1                 X2                 X7                   4.925    1
X1                 X3                 X5                   4.903    1
X0                 X3                 X7                   4.852    1
X2                 X6                 X8                   4.818    1
X0                 X1                 X8                   4.749    1
X1                 X3                 X8                   4.664    1
X3                 X6                 X8                   4.404    1
X0                 X4                 X7                   4.287    1
X0                 X7                 X9                   4.259    1
X0                 X8                 X9                   4.251    1
X3                 X5                 X9                   4.153    1
X4                 X7                 X8                   4.144    1
X2                 X4                 X8                   4.039    1
X2                 X3                 X9                   3.936    1
X2                 X4                 X7                   3.881    1
X1                 X8                 X9                   3.802    1
X1                 X2                 X4                   3.791    1
X3                 X5                 X7                   3.759    1
X2                 X8                 X9                   3.435    1
X5                 X6                 X7                   3.236    1
X0                 X5                 X8                   3.050    1
X0                 X6                 X7                   2.958    1
X1                 X2                 X3                   2.931    1
X0                 X1                 X7                   2.927    1
X4                 X8                 X9                   2.917    1
X1                 X7                 X8                   2.857    1
X0                 X4                 X8                   2.827    1
X1                 X3                 X7                   2.813    1
X3                 X4                 X8                   2.805    1
X4                 X5                 X8                   2.787    1
X1                 X2                 X8                   2.715    1
X0                 X7                 X8                   0        1
X3                 X5                 X8                   0        1
X2                 X6                 X7                   0        1
X4                 X5                 X7                   0        1
X0                 X1                 X3                   0        1
X0                 X2                 X7                   0        1
X5                 X8                 X9                   0        1
X6                 X7                 X8                   0        1
X2                 X3                 X8                   0        1
