Input File: reformatted-data/train/hibachi-res_XGBClassifier_KNeighborsClassifier-s80611_0.478.txt
Computation options used: -p 999 -r 1479438916 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X2                 X6                 772.52     0.001
X5                 X6                 X8                  17.611    0.906
X3                 X6                 X7                  17.305    0.923
X5                 X6                 X7                  16.870    0.942
X0                 X5                 X8                  15.621    0.985
X4                 X5                 X6                  14.806    0.996
X1                 X2                 X7                  14.681    0.996
X1                 X6                 X7                  14.193    0.998
X0                 X1                 X7                  14.035    0.998
X5                 X7                 X8                  13.889    0.998
X2                 X3                 X6                  13.230    0.998
X1                 X7                 X8                  13.047    0.999
X5                 X8                 X9                  11.978    1
X1                 X3                 X4                  11.825    1
X1                 X2                 X6                  11.217    1
X6                 X7                 X8                  11.058    1
X1                 X6                 X8                  10.934    1
X0                 X1                 X2                  10.727    1
X7                 X8                 X9                  10.656    1
X1                 X4                 X6                  10.640    1
X6                 X7                 X9                  10.261    1
X0                 X1                 X6                  10.094    1
X4                 X5                 X9                  10.068    1
X1                 X3                 X7                   9.666    1
X2                 X5                 X7                   9.589    1
X2                 X7                 X8                   9.563    1
X3                 X5                 X9                   9.295    1
X0                 X4                 X6                   9.137    1
X3                 X5                 X7                   9.031    1
X6                 X8                 X9                   8.873    1
X2                 X3                 X4                   8.662    1
X1                 X4                 X7                   8.637    1
X1                 X2                 X8                   8.522    1
X2                 X3                 X7                   8.501    1
X2                 X5                 X9                   8.263    1
X1                 X5                 X7                   8.212    1
X0                 X2                 X3                   8.196    1
X0                 X3                 X5                   8.114    1
X5                 X7                 X9                   8.017    1
X0                 X2                 X7                   8.003    1
X1                 X3                 X8                   7.984    1
X0                 X4                 X5                   7.809    1
X0                 X4                 X8                   7.758    1
X0                 X6                 X7                   7.660    1
X1                 X3                 X6                   7.618    1
X0                 X1                 X9                   7.557    1
X4                 X5                 X8                   7.428    1
X2                 X4                 X8                   7.355    1
X5                 X6                 X9                   7.343    1
X0                 X5                 X9                   7.303    1
X1                 X7                 X9                   7.256    1
X0                 X3                 X6                   7.161    1
X0                 X4                 X9                   6.809    1
X1                 X5                 X9                   6.678    1
X3                 X5                 X6                   6.598    1
X0                 X1                 X8                   6.541    1
X0                 X1                 X4                   6.381    1
X2                 X6                 X8                   6.331    1
X4                 X7                 X9                   6.279    1
X3                 X4                 X6                   6.082    1
X4                 X8                 X9                   6.076    1
X1                 X4                 X5                   5.933    1
X0                 X3                 X7                   5.918    1
X2                 X7                 X9                   5.858    1
X2                 X6                 X7                   5.843    1
X0                 X6                 X8                   5.752    1
X3                 X4                 X9                   5.721    1
X1                 X4                 X8                   5.712    1
X2                 X3                 X8                   5.693    1
X4                 X6                 X7                   5.420    1
X2                 X4                 X6                   5.323    1
X1                 X2                 X4                   5.174    1
X3                 X6                 X8                   4.955    1
X0                 X3                 X4                   4.894    1
X2                 X8                 X9                   4.863    1
X1                 X5                 X6                   4.765    1
X1                 X6                 X9                   4.61     1
X1                 X5                 X8                   4.572    1
X0                 X7                 X8                   4.423    1
X3                 X7                 X9                   4.307    1
X1                 X2                 X5                   4.137    1
X3                 X6                 X9                   4.132    1
X4                 X7                 X8                   4.055    1
X0                 X4                 X7                   4.022    1
X0                 X1                 X3                   3.989    1
X1                 X3                 X5                   3.983    1
X0                 X1                 X5                   3.980    1
X3                 X8                 X9                   3.935    1
X3                 X4                 X5                   3.912    1
X3                 X4                 X7                   3.907    1
X4                 X6                 X8                   3.844    1
X2                 X4                 X7                   3.760    1
X1                 X2                 X9                   3.693    1
X1                 X2                 X3                   3.640    1
X2                 X4                 X5                   3.640    1
X0                 X7                 X9                   3.497    1
X0                 X3                 X8                   3.488    1
X3                 X4                 X8                   3.486    1
X4                 X6                 X9                   3.349    1
X3                 X7                 X8                   3.349    1
X2                 X3                 X5                   3.335    1
X0                 X2                 X4                   3.314    1
X4                 X5                 X7                   3.074    1
X2                 X6                 X9                   3.066    1
X2                 X5                 X6                   2.965    1
X0                 X2                 X8                   2.910    1
X2                 X4                 X9                   2.889    1
X1                 X4                 X9                   2.865    1
X3                 X5                 X8                   2.795    1
X2                 X3                 X9                   2.789    1
X0                 X8                 X9                   2.734    1
X0                 X3                 X9                   0        1
X0                 X5                 X6                   0        1
X0                 X5                 X7                   0        1
X0                 X6                 X9                   0        1
X1                 X3                 X9                   0        1
X0                 X2                 X9                   0        1
X1                 X8                 X9                   0        1
X0                 X2                 X5                   0        1
X2                 X5                 X8                   0        1
