Input File: reformatted-data/train/hibachi-res_DecisionTreeClassifier_GradientBoostingClassifier-s68618_0.380.txt
Computation options used: -p 999 -r 1425353990 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X5                 X9                 769.322    0.001
X3                 X4                 X5                  42.036    0.001
X1                 X3                 X9                  41.812    0.001
X3                 X6                 X9                  40.764    0.002
X0                 X3                 X5                  40.080    0.002
X0                 X3                 X9                  38.806    0.002
X3                 X5                 X8                  36.989    0.002
X3                 X4                 X9                  36.396    0.002
X3                 X8                 X9                  36.222    0.002
X2                 X3                 X9                  34.216    0.005
X2                 X3                 X5                  32.115    0.012
X3                 X7                 X9                  31.219    0.014
X1                 X3                 X5                  30.351    0.025
X3                 X5                 X6                  29.541    0.031
X1                 X2                 X6                  26.249    0.095
X2                 X6                 X7                  25.841    0.112
X2                 X5                 X6                  25.168    0.138
X2                 X4                 X6                  24.830    0.156
X2                 X6                 X9                  21.044    0.48
X2                 X3                 X6                  20.772    0.51
X3                 X5                 X7                  20.706    0.517
X0                 X2                 X6                  20.632    0.522
X0                 X6                 X9                  17.349    0.882
X1                 X4                 X9                  17.03     0.899
X2                 X4                 X7                  16.308    0.943
X1                 X5                 X9                  16.252    0.943
X1                 X7                 X9                  14.444    0.989
X0                 X2                 X7                  14.241    0.991
X0                 X1                 X7                  13.665    0.997
X0                 X7                 X9                  13.307    0.999
X1                 X7                 X8                  12.965    0.999
X0                 X2                 X9                  12.832    0.999
X0                 X1                 X9                  12.725    0.999
X3                 X4                 X8                  12.655    1
X1                 X3                 X7                  12.608    1
X0                 X5                 X9                  12.531    1
X1                 X6                 X9                  11.842    1
X2                 X6                 X8                  11.759    1
X0                 X7                 X8                  11.294    1
X2                 X7                 X9                  11.207    1
X0                 X2                 X5                  11.000    1
X4                 X5                 X8                  10.992    1
X2                 X3                 X7                  10.870    1
X4                 X5                 X9                  10.827    1
X4                 X7                 X9                  10.744    1
X0                 X1                 X2                  10.729    1
X1                 X5                 X6                  10.211    1
X0                 X4                 X9                   9.722    1
X4                 X8                 X9                   9.644    1
X4                 X7                 X8                   9.555    1
X4                 X6                 X9                   9.525    1
X0                 X2                 X3                   9.387    1
X0                 X4                 X7                   9.311    1
X1                 X2                 X9                   8.882    1
X0                 X3                 X7                   8.593    1
X3                 X6                 X7                   8.399    1
X6                 X7                 X8                   8.392    1
X0                 X8                 X9                   8.231    1
X4                 X6                 X8                   7.920    1
X5                 X6                 X9                   7.902    1
X7                 X8                 X9                   7.347    1
X2                 X4                 X9                   7.180    1
X2                 X5                 X9                   7.083    1
X2                 X7                 X8                   6.955    1
X1                 X2                 X4                   6.784    1
X1                 X4                 X7                   6.644    1
X1                 X5                 X7                   6.568    1
X0                 X1                 X5                   6.465    1
X0                 X5                 X7                   6.353    1
X0                 X6                 X8                   6.118    1
X5                 X7                 X9                   6.096    1
X4                 X5                 X7                   6.045    1
X1                 X3                 X8                   6.030    1
X2                 X5                 X8                   5.970    1
X0                 X2                 X4                   5.766    1
X1                 X4                 X6                   5.721    1
X1                 X2                 X7                   5.609    1
X1                 X2                 X3                   5.360    1
X1                 X3                 X6                   5.097    1
X1                 X8                 X9                   4.994    1
X1                 X5                 X8                   4.937    1
X0                 X3                 X8                   4.918    1
X0                 X3                 X4                   4.833    1
X1                 X2                 X8                   4.812    1
X3                 X4                 X6                   4.717    1
X1                 X4                 X5                   4.478    1
X2                 X4                 X5                   4.439    1
X0                 X4                 X6                   4.035    1
X0                 X1                 X6                   3.711    1
X2                 X3                 X4                   3.522    1
X0                 X1                 X8                   3.519    1
X1                 X3                 X4                   3.490    1
X0                 X1                 X4                   3.481    1
X0                 X5                 X6                   3.478    1
X5                 X8                 X9                   3.467    1
X0                 X4                 X5                   3.456    1
X1                 X6                 X8                   3.262    1
X3                 X7                 X8                   3.212    1
X2                 X4                 X8                   3.089    1
X1                 X4                 X8                   3.015    1
X3                 X4                 X7                   2.997    1
X5                 X7                 X8                   2.992    1
X2                 X3                 X8                   2.899    1
X5                 X6                 X7                   2.891    1
X2                 X5                 X7                   2.844    1
X0                 X6                 X7                   2.824    1
X6                 X8                 X9                   2.816    1
X4                 X5                 X6                   2.762    1
X6                 X7                 X9                   2.742    1
X1                 X6                 X7                   0        1
X0                 X4                 X8                   0        1
X5                 X6                 X8                   0        1
X0                 X5                 X8                   0        1
X2                 X8                 X9                   0        1
X4                 X6                 X7                   0        1
X0                 X1                 X3                   0        1
X1                 X2                 X5                   0        1
X0                 X3                 X6                   0        1
X0                 X2                 X8                   0        1
X3                 X6                 X8                   0        1
