Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_XGBClassifier-s97915_0.442.txt
Computation options used: -p 999 -r 1435673488 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X2                 X3                 365.193    0.001
X1                 X2                 X4                 332.248    0.001
X1                 X2                 X6                 186.332    0.001
X0                 X1                 X2                 185.969    0.001
X1                 X2                 X5                 185.848    0.001
X1                 X2                 X9                 185.584    0.001
X1                 X2                 X8                 180.775    0.001
X1                 X2                 X7                 177.533    0.001
X1                 X5                 X6                  25.316    0.158
X1                 X5                 X7                  24.154    0.237
X4                 X6                 X7                  19.782    0.675
X0                 X2                 X5                  19.466    0.714
X2                 X5                 X7                  19.246    0.743
X3                 X4                 X6                  17.610    0.894
X0                 X1                 X5                  15.589    0.983
X0                 X7                 X9                  15.491    0.985
X0                 X3                 X6                  15.285    0.988
X0                 X2                 X4                  15.021    0.991
X0                 X3                 X4                  14.869    0.994
X5                 X7                 X8                  14.842    0.994
X0                 X2                 X9                  14.528    0.997
X0                 X5                 X6                  14.509    0.997
X0                 X8                 X9                  14.426    0.997
X3                 X4                 X9                  14.342    0.997
X5                 X6                 X7                  14.029    0.999
X3                 X6                 X8                  13.844    1
X3                 X6                 X7                  13.656    1
X1                 X5                 X9                  13.615    1
X3                 X5                 X6                  13.498    1
X0                 X2                 X6                  13.398    1
X1                 X8                 X9                  13.115    1
X0                 X2                 X8                  12.884    1
X2                 X8                 X9                  12.699    1
X6                 X7                 X8                  12.401    1
X0                 X5                 X7                  12.350    1
X1                 X4                 X9                  12.097    1
X4                 X6                 X9                  11.918    1
X1                 X6                 X9                  11.85     1
X0                 X1                 X4                  11.611    1
X7                 X8                 X9                  11.308    1
X1                 X4                 X7                  11.127    1
X0                 X3                 X7                  11.086    1
X4                 X7                 X9                  10.843    1
X2                 X4                 X8                  10.812    1
X2                 X3                 X5                  10.660    1
X4                 X5                 X6                  10.578    1
X3                 X6                 X9                  10.321    1
X0                 X6                 X8                  10.081    1
X3                 X4                 X5                  10.054    1
X0                 X2                 X7                  10.019    1
X5                 X6                 X8                   9.985    1
X0                 X1                 X7                   9.863    1
X2                 X3                 X9                   9.621    1
X4                 X6                 X8                   9.511    1
X1                 X3                 X9                   9.494    1
X1                 X4                 X5                   9.429    1
X0                 X1                 X6                   9.361    1
X5                 X6                 X9                   9.342    1
X3                 X4                 X8                   9.274    1
X1                 X5                 X8                   9.129    1
X0                 X4                 X6                   9.123    1
X5                 X8                 X9                   8.724    1
X2                 X3                 X4                   8.651    1
X2                 X6                 X8                   8.521    1
X2                 X5                 X6                   8.453    1
X6                 X7                 X9                   8.361    1
X0                 X1                 X9                   8.211    1
X1                 X3                 X7                   8.099    1
X1                 X3                 X5                   8.050    1
X5                 X7                 X9                   7.980    1
X0                 X5                 X8                   7.820    1
X1                 X3                 X6                   7.688    1
X1                 X7                 X9                   7.641    1
X3                 X7                 X8                   7.569    1
X2                 X3                 X6                   7.327    1
X1                 X4                 X8                   7.324    1
X2                 X4                 X9                   7.306    1
X4                 X5                 X9                   7.184    1
X1                 X7                 X8                   7.059    1
X4                 X5                 X8                   6.881    1
X2                 X4                 X6                   6.708    1
X0                 X2                 X3                   6.701    1
X1                 X3                 X4                   6.603    1
X4                 X8                 X9                   6.444    1
X2                 X7                 X8                   6.440    1
X3                 X5                 X7                   6.359    1
X0                 X7                 X8                   6.318    1
X1                 X6                 X8                   6.228    1
X1                 X4                 X6                   6.023    1
X0                 X6                 X7                   6.021    1
X3                 X7                 X9                   5.986    1
X6                 X8                 X9                   5.695    1
X2                 X4                 X7                   5.666    1
X2                 X4                 X5                   5.530    1
X0                 X6                 X9                   5.499    1
X3                 X8                 X9                   5.430    1
X0                 X4                 X5                   5.393    1
X2                 X5                 X8                   4.843    1
X0                 X3                 X9                   4.824    1
X2                 X6                 X9                   4.675    1
X3                 X4                 X7                   4.457    1
X0                 X4                 X9                   4.306    1
X0                 X3                 X5                   4.237    1
X0                 X4                 X8                   3.943    1
X0                 X4                 X7                   3.854    1
X2                 X3                 X8                   3.461    1
X3                 X5                 X9                   3.134    1
X1                 X6                 X7                   2.997    1
X4                 X5                 X7                   2.936    1
X2                 X5                 X9                   2.878    1
X0                 X5                 X9                   0        1
X1                 X3                 X8                   0        1
X0                 X1                 X3                   0        1
X4                 X7                 X8                   0        1
X0                 X1                 X8                   0        1
X2                 X3                 X7                   0        1
X3                 X5                 X8                   0        1
X2                 X6                 X7                   0        1
X2                 X7                 X9                   0        1
X0                 X3                 X8                   0        1
