Input File: reformatted-data/train/hibachi-res_MLPClassifier_XGBClassifier-s31811_0.493.txt
Computation options used: -p 999 -r 1468127805 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X7                 X9                 325.99     0.001
X1                 X6                 X9                  74.060    0.001
X1                 X4                 X9                  28.108    0.066
X1                 X8                 X9                  27.801    0.08
X1                 X5                 X9                  25.811    0.162
X0                 X1                 X9                  22.660    0.37
X1                 X4                 X7                  18.597    0.823
X3                 X8                 X9                  18.200    0.857
X1                 X2                 X9                  17.892    0.88
X1                 X3                 X9                  17.869    0.88
X0                 X2                 X7                  16.830    0.935
X0                 X2                 X6                  15.359    0.988
X6                 X7                 X9                  15.299    0.989
X0                 X1                 X2                  14.699    0.995
X2                 X8                 X9                  14.223    0.998
X5                 X8                 X9                  13.744    0.999
X2                 X3                 X6                  13.328    0.999
X6                 X8                 X9                  13.137    1
X1                 X2                 X7                  13.093    1
X2                 X6                 X9                  12.809    1
X4                 X5                 X7                  12.643    1
X1                 X2                 X6                  12.254    1
X4                 X6                 X9                  12.071    1
X3                 X7                 X8                  11.951    1
X3                 X5                 X8                  11.693    1
X1                 X3                 X8                  11.663    1
X7                 X8                 X9                  11.230    1
X0                 X3                 X9                  11.227    1
X0                 X8                 X9                  10.962    1
X1                 X3                 X7                  10.389    1
X0                 X7                 X9                  10.352    1
X0                 X3                 X7                  10.105    1
X2                 X5                 X7                  10.078    1
X3                 X5                 X7                  10.002    1
X2                 X3                 X5                   9.947    1
X3                 X5                 X9                   9.756    1
X4                 X8                 X9                   9.707    1
X4                 X7                 X9                   9.467    1
X1                 X4                 X8                   9.161    1
X3                 X4                 X9                   8.582    1
X1                 X3                 X6                   8.45     1
X1                 X6                 X7                   8.399    1
X0                 X4                 X9                   8.206    1
X3                 X6                 X8                   8.179    1
X0                 X1                 X8                   8.027    1
X0                 X1                 X4                   7.873    1
X0                 X4                 X6                   7.693    1
X4                 X6                 X7                   7.631    1
X4                 X5                 X9                   7.321    1
X3                 X4                 X6                   7.200    1
X3                 X5                 X6                   7.130    1
X2                 X5                 X6                   7.049    1
X1                 X4                 X5                   6.929    1
X4                 X7                 X8                   6.871    1
X1                 X3                 X4                   6.673    1
X2                 X4                 X7                   6.610    1
X1                 X2                 X4                   6.599    1
X3                 X4                 X8                   6.567    1
X5                 X6                 X8                   6.393    1
X1                 X4                 X6                   6.391    1
X0                 X3                 X8                   6.235    1
X2                 X3                 X8                   6.172    1
X1                 X7                 X8                   6.015    1
X5                 X7                 X9                   5.946    1
X2                 X4                 X5                   5.870    1
X0                 X3                 X4                   5.833    1
X3                 X7                 X9                   5.739    1
X3                 X4                 X7                   5.342    1
X2                 X6                 X7                   5.241    1
X1                 X3                 X5                   4.812    1
X0                 X7                 X8                   4.809    1
X5                 X6                 X7                   4.756    1
X0                 X2                 X3                   4.712    1
X0                 X2                 X4                   4.706    1
X0                 X5                 X9                   4.450    1
X1                 X2                 X5                   4.439    1
X0                 X1                 X6                   4.394    1
X0                 X4                 X5                   4.301    1
X2                 X4                 X9                   4.180    1
X0                 X4                 X8                   4.143    1
X0                 X1                 X5                   4.059    1
X4                 X5                 X8                   4.043    1
X2                 X4                 X8                   4.018    1
X1                 X5                 X6                   3.885    1
X5                 X7                 X8                   3.811    1
X1                 X2                 X8                   3.783    1
X2                 X7                 X9                   3.756    1
X0                 X5                 X6                   3.752    1
X0                 X2                 X9                   3.746    1
X0                 X4                 X7                   3.725    1
X2                 X3                 X7                   3.642    1
X2                 X6                 X8                   3.613    1
X0                 X6                 X7                   3.604    1
X1                 X2                 X3                   3.587    1
X4                 X5                 X6                   3.565    1
X5                 X6                 X9                   3.353    1
X2                 X5                 X9                   3.289    1
X2                 X4                 X6                   3.272    1
X2                 X7                 X8                   3.247    1
X1                 X5                 X7                   3.147    1
X0                 X3                 X6                   3.063    1
X3                 X6                 X7                   2.985    1
X2                 X5                 X8                   2.879    1
X0                 X3                 X5                   0        1
X6                 X7                 X8                   0        1
X0                 X2                 X8                   0        1
X4                 X6                 X8                   0        1
X0                 X1                 X3                   0        1
X3                 X6                 X9                   0        1
X3                 X4                 X5                   0        1
X2                 X3                 X9                   0        1
X2                 X3                 X4                   0        1
X1                 X6                 X8                   0        1
X0                 X1                 X7                   0        1
X1                 X5                 X8                   0        1
X0                 X2                 X5                   0        1
X0                 X6                 X9                   0        1
X0                 X6                 X8                   0        1
X0                 X5                 X8                   0        1
X0                 X5                 X7                   0        1
