Input File: reformatted-data/train/hibachi-res_KNeighborsClassifier_ExtraTreesClassifier-s7884_0.062.txt
Computation options used: -p 999 -r 1451119121 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X5                 X7                 22.312     0.442
X4                 X5                 X6                 21.800     0.514
X5                 X6                 X7                 21.361     0.563
X5                 X7                 X8                 21.092     0.582
X3                 X7                 X8                 17.849     0.886
X3                 X5                 X7                 17.795     0.889
X0                 X1                 X2                 16.642     0.951
X1                 X5                 X7                 15.923     0.977
X4                 X5                 X7                 15.378     0.986
X1                 X2                 X8                 14.271     0.999
X0                 X7                 X8                 14.149     0.999
X2                 X4                 X9                 13.787     0.999
X2                 X5                 X8                 13.754     0.999
X5                 X7                 X9                 13.587     1
X2                 X7                 X8                 13.332     1
X0                 X4                 X9                 12.975     1
X2                 X3                 X4                 12.857     1
X6                 X7                 X8                 12.192     1
X4                 X6                 X9                 11.867     1
X1                 X2                 X6                 11.849     1
X2                 X6                 X7                 11.830     1
X0                 X5                 X6                 11.650     1
X6                 X7                 X9                 11.491     1
X1                 X6                 X8                 11.468     1
X2                 X5                 X6                 11.163     1
X1                 X2                 X5                 11.076     1
X0                 X5                 X7                 10.845     1
X1                 X6                 X7                 10.632     1
X0                 X5                 X9                 10.570     1
X3                 X4                 X9                 10.365     1
X2                 X4                 X6                 10.165     1
X1                 X2                 X9                  9.961     1
X1                 X2                 X4                  9.811     1
X1                 X5                 X6                  9.637     1
X2                 X4                 X5                  9.466     1
X1                 X4                 X6                  9.372     1
X4                 X5                 X8                  8.890     1
X0                 X1                 X9                  8.740     1
X0                 X2                 X7                  8.738     1
X2                 X3                 X7                  8.732     1
X1                 X4                 X8                  8.716     1
X0                 X4                 X7                  8.714     1
X4                 X7                 X9                  8.566     1
X7                 X8                 X9                  8.423     1
X2                 X8                 X9                  8.349     1
X0                 X7                 X9                  8.316     1
X4                 X8                 X9                  8.114     1
X0                 X2                 X5                  7.911     1
X2                 X4                 X8                  7.815     1
X1                 X3                 X6                  7.777     1
X5                 X6                 X9                  7.764     1
X3                 X6                 X7                  7.744     1
X1                 X7                 X8                  7.738     1
X0                 X2                 X8                  7.619     1
X4                 X5                 X9                  7.377     1
X0                 X2                 X3                  7.313     1
X1                 X2                 X3                  7.208     1
X1                 X4                 X7                  7.171     1
X3                 X5                 X6                  7.150     1
X5                 X8                 X9                  7.033     1
X0                 X1                 X8                  6.935     1
X0                 X3                 X6                  6.723     1
X3                 X4                 X7                  6.477     1
X0                 X1                 X5                  6.361     1
X0                 X3                 X9                  6.351     1
X0                 X1                 X4                  6.257     1
X2                 X3                 X9                  6.235     1
X3                 X4                 X8                  6.055     1
X3                 X5                 X8                  6.034     1
X1                 X2                 X7                  5.887     1
X0                 X6                 X8                  5.488     1
X2                 X4                 X7                  5.466     1
X0                 X6                 X7                  5.387     1
X3                 X7                 X9                  5.293     1
X1                 X5                 X9                  5.222     1
X2                 X5                 X9                  5.214     1
X2                 X6                 X9                  5.180     1
X1                 X6                 X9                  5.133     1
X0                 X8                 X9                  5.029     1
X1                 X5                 X8                  4.865     1
X2                 X6                 X8                  4.821     1
X5                 X6                 X8                  4.722     1
X4                 X7                 X8                  4.656     1
X2                 X7                 X9                  4.601     1
X0                 X3                 X7                  4.489     1
X2                 X3                 X6                  4.408     1
X3                 X5                 X9                  4.198     1
X3                 X4                 X6                  4.139     1
X1                 X3                 X7                  3.966     1
X0                 X4                 X5                  3.773     1
X0                 X2                 X4                  3.755     1
X2                 X3                 X8                  3.656     1
X0                 X2                 X6                  3.617     1
X1                 X8                 X9                  3.580     1
X1                 X3                 X5                  3.539     1
X0                 X1                 X7                  3.403     1
X0                 X4                 X8                  3.356     1
X1                 X4                 X9                  3.262     1
X1                 X7                 X9                  3.216     1
X3                 X8                 X9                  3.212     1
X2                 X3                 X5                  3.153     1
X0                 X3                 X4                  2.989     1
X1                 X4                 X5                  2.89      1
X0                 X2                 X9                  2.782     1
X4                 X6                 X8                  2.766     1
X3                 X4                 X5                  2.742     1
X0                 X1                 X3                  0         1
X6                 X8                 X9                  0         1
X1                 X3                 X8                  0         1
X1                 X3                 X9                  0         1
X0                 X1                 X6                  0         1
X3                 X6                 X8                  0         1
X1                 X3                 X4                  0         1
X3                 X6                 X9                  0         1
X0                 X6                 X9                  0         1
X0                 X3                 X5                  0         1
X0                 X5                 X8                  0         1
X4                 X6                 X7                  0         1
X0                 X4                 X6                  0         1
X0                 X3                 X8                  0         1
