Input File: reformatted-data/train/hibachi-res_XGBClassifier_GradientBoostingClassifier-s63052_0.425.txt
Computation options used: -p 999 -r 1478564952 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X2                 X9                 784.053    0.001
X3                 X5                 X8                  26.452    0.138
X5                 X7                 X8                  22.611    0.393
X4                 X7                 X8                  20.865    0.582
X0                 X1                 X2                  17.111    0.946
X2                 X6                 X9                  17.057    0.946
X0                 X1                 X7                  17.044    0.946
X0                 X2                 X4                  16.726    0.958
X1                 X2                 X4                  16.107    0.979
X0                 X1                 X5                  14.591    0.996
X0                 X1                 X4                  14.246    0.998
X0                 X3                 X5                  13.029    1
X0                 X4                 X7                  12.692    1
X3                 X4                 X9                  12.666    1
X5                 X6                 X9                  12.571    1
X4                 X6                 X7                  12.287    1
X1                 X5                 X8                  11.951    1
X1                 X6                 X9                  11.866    1
X4                 X6                 X8                  11.792    1
X2                 X7                 X8                  11.709    1
X0                 X6                 X9                  11.709    1
X0                 X2                 X3                  11.664    1
X4                 X5                 X7                  11.142    1
X1                 X4                 X5                  11.080    1
X6                 X7                 X8                  10.990    1
X2                 X3                 X6                  10.848    1
X0                 X4                 X8                  10.846    1
X3                 X7                 X8                  10.587    1
X1                 X3                 X4                  10.485    1
X1                 X7                 X8                  10.320    1
X0                 X4                 X6                  10.313    1
X7                 X8                 X9                  10.245    1
X1                 X8                 X9                  10.049    1
X2                 X3                 X4                  10.034    1
X1                 X5                 X6                  10.01     1
X1                 X5                 X7                   9.964    1
X0                 X7                 X8                   9.963    1
X0                 X4                 X9                   9.902    1
X3                 X4                 X8                   9.624    1
X0                 X2                 X8                   9.538    1
X1                 X6                 X8                   9.432    1
X1                 X4                 X7                   9.087    1
X1                 X4                 X8                   9.046    1
X1                 X2                 X6                   8.843    1
X1                 X3                 X5                   8.838    1
X0                 X3                 X4                   8.761    1
X0                 X2                 X6                   8.632    1
X0                 X2                 X9                   8.596    1
X3                 X5                 X6                   8.411    1
X1                 X4                 X6                   8.406    1
X2                 X4                 X8                   8.305    1
X2                 X6                 X7                   8.270    1
X0                 X3                 X9                   8.128    1
X1                 X2                 X5                   7.801    1
X2                 X7                 X9                   7.719    1
X4                 X5                 X8                   7.597    1
X0                 X3                 X6                   7.532    1
X0                 X1                 X3                   7.483    1
X1                 X4                 X9                   7.207    1
X1                 X6                 X7                   7.118    1
X6                 X8                 X9                   7.034    1
X0                 X1                 X8                   7.028    1
X3                 X6                 X8                   6.979    1
X3                 X8                 X9                   6.935    1
X3                 X4                 X6                   6.836    1
X2                 X5                 X7                   6.808    1
X3                 X4                 X7                   6.744    1
X0                 X1                 X9                   6.710    1
X0                 X2                 X7                   6.641    1
X3                 X4                 X5                   6.605    1
X2                 X6                 X8                   6.558    1
X3                 X5                 X9                   5.692    1
X2                 X4                 X5                   5.618    1
X1                 X5                 X9                   5.553    1
X0                 X2                 X5                   5.539    1
X2                 X4                 X6                   5.507    1
X4                 X7                 X9                   5.312    1
X4                 X8                 X9                   5.181    1
X0                 X3                 X7                   5.145    1
X0                 X4                 X5                   5.074    1
X2                 X3                 X5                   5.052    1
X0                 X5                 X8                   4.925    1
X0                 X3                 X8                   4.768    1
X2                 X3                 X8                   4.469    1
X2                 X5                 X6                   4.398    1
X2                 X3                 X7                   4.384    1
X6                 X7                 X9                   4.358    1
X1                 X3                 X6                   4.078    1
X1                 X3                 X8                   4.044    1
X5                 X6                 X7                   4.030    1
X2                 X5                 X9                   3.981    1
X4                 X5                 X9                   3.968    1
X5                 X7                 X9                   3.861    1
X1                 X2                 X8                   3.731    1
X2                 X4                 X9                   3.675    1
X0                 X1                 X6                   3.662    1
X5                 X8                 X9                   3.597    1
X0                 X5                 X7                   3.491    1
X2                 X8                 X9                   3.411    1
X4                 X6                 X9                   3.322    1
X0                 X7                 X9                   3.236    1
X4                 X5                 X6                   3.177    1
X3                 X7                 X9                   3.167    1
X1                 X3                 X9                   3.129    1
X3                 X5                 X7                   3.083    1
X1                 X7                 X9                   3.034    1
X1                 X2                 X3                   3.017    1
X1                 X2                 X7                   2.932    1
X0                 X5                 X6                   2.921    1
X3                 X6                 X9                   2.901    1
X2                 X5                 X8                   0        1
X2                 X4                 X7                   0        1
X1                 X3                 X7                   0        1
X3                 X6                 X7                   0        1
X5                 X6                 X8                   0        1
X2                 X3                 X9                   0        1
X0                 X5                 X9                   0        1
X0                 X6                 X7                   0        1
X0                 X6                 X8                   0        1
X0                 X8                 X9                   0        1
