Input File: reformatted-data/train/hibachi-res_GaussianNB_DecisionTreeClassifier-s86058_0.079.txt
Computation options used: -p 999 -r 1437286960 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X4                 X9                 22.473     0.412
X1                 X7                 X8                 20.271     0.664
X2                 X5                 X7                 19.134     0.791
X1                 X7                 X9                 18.902     0.815
X1                 X2                 X7                 16.006     0.976
X0                 X7                 X8                 15.41      0.985
X0                 X5                 X7                 15.187     0.986
X1                 X5                 X8                 15.035     0.987
X3                 X5                 X7                 14.949     0.989
X2                 X3                 X5                 14.654     0.99
X1                 X3                 X5                 14.139     0.994
X2                 X4                 X8                 14.120     0.994
X3                 X5                 X8                 13.577     0.999
X3                 X4                 X5                 13.526     0.999
X1                 X3                 X8                 13.426     0.999
X1                 X4                 X8                 13.191     1
X4                 X6                 X7                 12.523     1
X1                 X3                 X9                 12.329     1
X3                 X7                 X8                 12.321     1
X1                 X2                 X3                 12.284     1
X1                 X5                 X7                 12.171     1
X3                 X5                 X9                 12.030     1
X2                 X6                 X7                 11.891     1
X1                 X2                 X4                 11.687     1
X1                 X4                 X6                 11.612     1
X2                 X3                 X7                 11.482     1
X0                 X2                 X8                 11.275     1
X0                 X6                 X8                 11.052     1
X0                 X2                 X3                 11.034     1
X2                 X7                 X9                 10.967     1
X0                 X6                 X7                 10.914     1
X0                 X2                 X5                 10.816     1
X5                 X6                 X7                 10.754     1
X5                 X7                 X9                 10.684     1
X7                 X8                 X9                 10.545     1
X0                 X1                 X8                 10.295     1
X0                 X2                 X6                 10.203     1
X4                 X5                 X9                 10.177     1
X0                 X2                 X7                 10.153     1
X0                 X3                 X5                  9.989     1
X1                 X4                 X5                  9.787     1
X1                 X6                 X7                  9.509     1
X0                 X1                 X2                  9.452     1
X1                 X2                 X8                  9.399     1
X4                 X6                 X9                  9.384     1
X3                 X5                 X6                  9.150     1
X0                 X3                 X8                  8.953     1
X5                 X7                 X8                  8.846     1
X2                 X5                 X8                  8.774     1
X2                 X4                 X7                  8.660     1
X2                 X7                 X8                  8.646     1
X0                 X3                 X9                  8.514     1
X0                 X1                 X6                  8.362     1
X1                 X2                 X9                  8.145     1
X0                 X1                 X7                  8.080     1
X0                 X4                 X7                  8.073     1
X0                 X1                 X3                  7.959     1
X0                 X4                 X9                  7.872     1
X0                 X7                 X9                  7.866     1
X3                 X6                 X7                  7.804     1
X0                 X4                 X8                  7.793     1
X4                 X8                 X9                  7.603     1
X6                 X7                 X8                  7.599     1
X1                 X4                 X7                  7.587     1
X4                 X5                 X7                  7.446     1
X2                 X3                 X8                  7.399     1
X3                 X4                 X8                  7.301     1
X1                 X8                 X9                  7.202     1
X1                 X3                 X4                  7.191     1
X2                 X8                 X9                  6.999     1
X2                 X4                 X6                  6.986     1
X3                 X4                 X6                  6.952     1
X0                 X6                 X9                  6.909     1
X1                 X3                 X7                  6.873     1
X0                 X3                 X7                  6.859     1
X2                 X5                 X9                  6.843     1
X6                 X8                 X9                  6.730     1
X0                 X3                 X4                  6.678     1
X4                 X6                 X8                  6.500     1
X4                 X5                 X8                  6.459     1
X2                 X6                 X8                  6.376     1
X3                 X7                 X9                  6.299     1
X0                 X8                 X9                  6.272     1
X0                 X2                 X4                  6.221     1
X0                 X1                 X4                  6.158     1
X1                 X2                 X6                  6.138     1
X4                 X5                 X6                  6.059     1
X3                 X4                 X9                  6.028     1
X0                 X5                 X8                  6.017     1
X6                 X7                 X9                  5.799     1
X1                 X6                 X8                  5.795     1
X2                 X4                 X9                  5.765     1
X2                 X5                 X6                  4.938     1
X4                 X7                 X8                  4.856     1
X5                 X6                 X8                  4.452     1
X0                 X4                 X5                  4.442     1
X1                 X5                 X9                  4.030     1
X1                 X2                 X5                  3.868     1
X1                 X3                 X6                  3.862     1
X0                 X5                 X6                  3.752     1
X0                 X3                 X6                  3.697     1
X0                 X4                 X6                  3.632     1
X0                 X2                 X9                  3.623     1
X0                 X1                 X9                  3.576     1
X5                 X8                 X9                  3.287     1
X0                 X5                 X9                  3.262     1
X4                 X7                 X9                  3.130     1
X1                 X6                 X9                  3.062     1
X2                 X3                 X6                  3.023     1
X1                 X5                 X6                  2.967     1
X3                 X8                 X9                  2.901     1
X2                 X3                 X4                  2.871     1
X3                 X6                 X8                  2.753     1
X0                 X1                 X5                  0         1
X3                 X6                 X9                  0         1
X5                 X6                 X9                  0         1
X3                 X4                 X7                  0         1
X2                 X6                 X9                  0         1
X2                 X3                 X9                  0         1
X2                 X4                 X5                  0         1
