Input File: reformatted-data/train/hibachi-res_GaussianNB_MLPClassifier-s53360_0.156.txt
Computation options used: -p 999 -r 1440648360 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X4                 X9                 32.789     0.015
X0                 X1                 X9                 30.985     0.032
X4                 X5                 X9                 21.495     0.534
X2                 X4                 X9                 21.363     0.551
X0                 X1                 X3                 17.948     0.898
X0                 X8                 X9                 17.668     0.913
X4                 X8                 X9                 17.354     0.934
X0                 X7                 X9                 17.090     0.946
X3                 X4                 X9                 16.192     0.974
X5                 X8                 X9                 16.019     0.976
X0                 X5                 X9                 15.939     0.978
X1                 X2                 X8                 14.870     0.998
X3                 X4                 X5                 14.156     1
X2                 X6                 X8                 13.989     1
X4                 X6                 X9                 13.822     1
X4                 X7                 X9                 13.531     1
X1                 X2                 X6                 13.366     1
X3                 X6                 X8                 13.157     1
X1                 X2                 X9                 13.137     1
X2                 X4                 X5                 12.969     1
X4                 X5                 X8                 12.706     1
X0                 X1                 X8                 12.609     1
X1                 X2                 X3                 12.593     1
X0                 X2                 X9                 12.561     1
X0                 X3                 X9                 12.399     1
X0                 X1                 X5                 12.093     1
X0                 X1                 X7                 11.776     1
X5                 X6                 X7                 11.554     1
X0                 X1                 X4                 11.370     1
X2                 X6                 X7                 11.348     1
X2                 X8                 X9                 11.212     1
X0                 X5                 X6                 11.057     1
X5                 X6                 X8                 10.964     1
X3                 X6                 X7                 10.85      1
X4                 X5                 X6                 10.835     1
X7                 X8                 X9                 10.818     1
X2                 X3                 X5                 10.703     1
X1                 X3                 X8                 10.534     1
X0                 X5                 X8                 10.520     1
X2                 X3                 X6                 10.377     1
X0                 X2                 X5                 10.153     1
X3                 X5                 X6                  9.877     1
X3                 X6                 X9                  9.844     1
X0                 X6                 X8                  9.616     1
X2                 X3                 X8                  9.581     1
X3                 X4                 X6                  9.548     1
X0                 X6                 X9                  9.479     1
X1                 X4                 X6                  9.471     1
X1                 X6                 X7                  9.401     1
X4                 X5                 X7                  9.388     1
X0                 X3                 X7                  9.304     1
X0                 X1                 X2                  8.828     1
X2                 X5                 X9                  8.778     1
X1                 X6                 X8                  8.743     1
X1                 X4                 X9                  8.637     1
X0                 X4                 X5                  8.625     1
X2                 X5                 X6                  8.588     1
X3                 X8                 X9                  8.424     1
X0                 X1                 X6                  8.360     1
X0                 X3                 X8                  8.239     1
X1                 X3                 X7                  8.174     1
X0                 X4                 X6                  8.166     1
X6                 X7                 X9                  8.132     1
X1                 X7                 X8                  8.099     1
X2                 X4                 X8                  8.037     1
X1                 X3                 X9                  8.034     1
X6                 X7                 X8                  7.795     1
X0                 X2                 X6                  7.724     1
X1                 X2                 X7                  7.437     1
X6                 X8                 X9                  7.349     1
X2                 X3                 X9                  7.207     1
X2                 X7                 X9                  7.053     1
X1                 X8                 X9                  6.949     1
X0                 X4                 X8                  6.803     1
X0                 X3                 X5                  6.637     1
X3                 X5                 X8                  6.544     1
X1                 X2                 X4                  6.487     1
X5                 X7                 X8                  6.460     1
X1                 X3                 X5                  6.451     1
X1                 X5                 X7                  6.389     1
X2                 X6                 X9                  6.267     1
X2                 X5                 X8                  5.929     1
X1                 X4                 X7                  5.906     1
X3                 X5                 X7                  5.891     1
X0                 X6                 X7                  5.757     1
X2                 X4                 X7                  5.537     1
X0                 X2                 X8                  5.333     1
X0                 X2                 X3                  5.252     1
X1                 X4                 X8                  5.136     1
X0                 X2                 X7                  5.063     1
X0                 X4                 X7                  4.839     1
X3                 X7                 X8                  4.835     1
X1                 X7                 X9                  4.791     1
X0                 X5                 X7                  4.758     1
X4                 X6                 X8                  4.429     1
X1                 X3                 X6                  4.381     1
X0                 X3                 X6                  4.308     1
X1                 X3                 X4                  4.293     1
X0                 X2                 X4                  4.292     1
X5                 X7                 X9                  4.244     1
X3                 X5                 X9                  3.714     1
X0                 X3                 X4                  3.617     1
X1                 X5                 X8                  3.617     1
X1                 X5                 X6                  3.574     1
X5                 X6                 X9                  3.388     1
X2                 X3                 X4                  3.222     1
X4                 X6                 X7                  3.052     1
X1                 X6                 X9                  3.039     1
X2                 X7                 X8                  2.965     1
X1                 X2                 X5                  2.951     1
X4                 X7                 X8                  2.930     1
X3                 X4                 X7                  2.869     1
X2                 X3                 X7                  2.853     1
X3                 X7                 X9                  2.789     1
X2                 X4                 X6                  2.759     1
X3                 X4                 X8                  2.742     1
X1                 X4                 X5                  0         1
X1                 X5                 X9                  0         1
X2                 X5                 X7                  0         1
X0                 X7                 X8                  0         1
