Input File: reformatted-data/train/hibachi-res_KNeighborsClassifier_DecisionTreeClassifier-s66842_0.322.txt
Computation options used: -p 999 -r 1450245157 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X6                 X8                 788.097    0.001
X2                 X3                 X6                 788.094    0.001
X2                 X4                 X6                 788.082    0.001
X1                 X2                 X6                 788.053    0.001
X0                 X2                 X6                 788.035    0.001
X2                 X6                 X9                 788.015    0.001
X2                 X6                 X7                 787.956    0.001
X2                 X5                 X6                 787.732    0.001
X0                 X4                 X7                  21.335    0.507
X1                 X8                 X9                  21.263    0.515
X0                 X3                 X9                  16.709    0.965
X2                 X7                 X8                  16.216    0.978
X1                 X3                 X5                  15.817    0.989
X5                 X7                 X8                  15.355    0.994
X0                 X4                 X8                  15.083    0.994
X2                 X5                 X9                  14.358    0.997
X0                 X4                 X9                  14.031    0.998
X1                 X3                 X8                  13.270    1
X7                 X8                 X9                  13.186    1
X1                 X7                 X8                  13.099    1
X0                 X7                 X8                  12.776    1
X2                 X3                 X9                  12.622    1
X0                 X5                 X6                  12.535    1
X3                 X7                 X9                  12.429    1
X0                 X5                 X7                  12.157    1
X4                 X8                 X9                  12.034    1
X2                 X4                 X7                  11.713    1
X3                 X7                 X8                  11.372    1
X2                 X3                 X8                  11.286    1
X1                 X5                 X7                  11.100    1
X3                 X4                 X9                  10.939    1
X0                 X2                 X8                  10.657    1
X0                 X3                 X4                  10.403    1
X1                 X3                 X7                  10.357    1
X0                 X4                 X6                  10.132    1
X0                 X5                 X8                  10.024    1
X3                 X4                 X5                   9.778    1
X0                 X5                 X9                   9.565    1
X0                 X2                 X5                   9.539    1
X0                 X8                 X9                   9.268    1
X3                 X5                 X8                   9.057    1
X0                 X3                 X7                   9.035    1
X0                 X1                 X5                   8.615    1
X0                 X1                 X4                   8.440    1
X1                 X2                 X8                   8.417    1
X2                 X5                 X8                   8.217    1
X2                 X7                 X9                   8.124    1
X5                 X8                 X9                   8.098    1
X0                 X6                 X9                   8.050    1
X3                 X8                 X9                   8.040    1
X0                 X2                 X3                   7.902    1
X0                 X3                 X8                   7.901    1
X1                 X3                 X9                   7.622    1
X3                 X4                 X7                   7.518    1
X3                 X5                 X7                   7.406    1
X1                 X2                 X9                   7.397    1
X2                 X3                 X5                   7.365    1
X0                 X1                 X8                   7.346    1
X2                 X3                 X4                   7.123    1
X0                 X4                 X5                   7.035    1
X0                 X2                 X7                   7.018    1
X5                 X6                 X9                   7.010    1
X1                 X3                 X4                   6.814    1
X5                 X7                 X9                   6.691    1
X0                 X6                 X7                   6.51     1
X0                 X1                 X3                   6.427    1
X3                 X5                 X9                   6.389    1
X2                 X8                 X9                   6.387    1
X6                 X7                 X9                   6.129    1
X0                 X6                 X8                   5.941    1
X1                 X4                 X9                   5.940    1
X4                 X7                 X9                   5.886    1
X5                 X6                 X8                   5.846    1
X5                 X6                 X7                   5.769    1
X0                 X3                 X5                   5.605    1
X3                 X6                 X7                   5.489    1
X1                 X2                 X7                   5.345    1
X1                 X5                 X9                   5.316    1
X1                 X3                 X6                   5.131    1
X4                 X5                 X9                   5.035    1
X4                 X7                 X8                   4.556    1
X3                 X6                 X9                   4.488    1
X0                 X1                 X7                   4.457    1
X3                 X4                 X8                   4.378    1
X1                 X2                 X5                   4.372    1
X2                 X4                 X8                   4.346    1
X0                 X1                 X9                   4.070    1
X0                 X7                 X9                   3.907    1
X1                 X6                 X9                   3.885    1
X2                 X3                 X7                   3.839    1
X1                 X4                 X5                   3.818    1
X4                 X6                 X9                   3.779    1
X6                 X8                 X9                   3.759    1
X1                 X7                 X9                   3.512    1
X3                 X5                 X6                   3.425    1
X1                 X4                 X6                   3.310    1
X0                 X1                 X6                   3.244    1
X1                 X4                 X7                   3.236    1
X3                 X4                 X6                   3.173    1
X6                 X7                 X8                   3.116    1
X2                 X5                 X7                   3.085    1
X1                 X6                 X7                   2.900    1
X1                 X4                 X8                   2.888    1
X1                 X6                 X8                   2.884    1
X0                 X1                 X2                   2.826    1
X0                 X2                 X4                   2.780    1
X4                 X5                 X7                   2.711    1
X4                 X6                 X8                   0        1
X4                 X6                 X7                   0        1
X1                 X5                 X6                   0        1
X4                 X5                 X8                   0        1
X4                 X5                 X6                   0        1
X1                 X2                 X4                   0        1
X1                 X2                 X3                   0        1
X0                 X3                 X6                   0        1
X0                 X2                 X9                   0        1
X1                 X5                 X8                   0        1
X3                 X6                 X8                   0        1
X2                 X4                 X5                   0        1
X2                 X4                 X9                   0        1
