Input File: reformatted-data/train/hibachi-res_RandomForestClassifier_GaussianNB-s38392_0.574.txt
Computation options used: -p 999 -r 1471169872 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X6                 X8                 741.806    0.001
X0                 X1                 X6                 741.729    0.001
X1                 X6                 X7                 741.696    0.001
X1                 X3                 X6                 741.641    0.001
X1                 X6                 X9                 741.631    0.001
X1                 X2                 X6                 741.582    0.001
X1                 X5                 X6                 741.506    0.001
X1                 X4                 X6                 741.456    0.001
X1                 X7                 X9                  26.939    0.103
X1                 X2                 X7                  25.139    0.187
X1                 X4                 X7                  23.664    0.288
X1                 X2                 X9                  21.706    0.466
X0                 X2                 X9                  21.214    0.518
X4                 X7                 X9                  21.16     0.519
X0                 X1                 X7                  20.547    0.58
X0                 X1                 X3                  20.443    0.586
X4                 X7                 X8                  20.155    0.612
X1                 X7                 X8                  19.766    0.653
X0                 X6                 X9                  19.503    0.677
X0                 X4                 X7                  18.906    0.761
X0                 X7                 X9                  17.226    0.906
X0                 X1                 X9                  16.797    0.926
X1                 X2                 X3                  16.700    0.93
X5                 X7                 X8                  16.522    0.941
X3                 X4                 X7                  16.318    0.953
X0                 X7                 X8                  15.877    0.969
X5                 X8                 X9                  15.833    0.972
X2                 X4                 X8                  15.386    0.979
X0                 X1                 X5                  15.256    0.983
X4                 X5                 X7                  14.932    0.986
X0                 X5                 X8                  14.810    0.988
X2                 X7                 X9                  14.737    0.988
X1                 X2                 X8                  14.546    0.989
X6                 X7                 X8                  14.080    0.992
X1                 X5                 X9                  13.715    0.996
X1                 X4                 X9                  13.442    0.998
X1                 X4                 X8                  13.238    0.998
X2                 X8                 X9                  13.148    0.998
X1                 X8                 X9                  13.074    0.999
X0                 X4                 X8                  12.959    0.999
X0                 X2                 X7                  12.871    0.999
X0                 X8                 X9                  12.549    1
X3                 X7                 X8                  12.521    1
X1                 X2                 X5                  12.159    1
X1                 X3                 X5                  12.121    1
X1                 X3                 X7                  12.112    1
X0                 X1                 X8                  11.508    1
X1                 X3                 X9                  11.228    1
X2                 X7                 X8                  11.075    1
X0                 X3                 X4                  11.001    1
X0                 X3                 X5                  10.827    1
X4                 X5                 X8                  10.754    1
X0                 X3                 X9                  10.503    1
X1                 X5                 X8                  10.271    1
X3                 X5                 X8                  10.256    1
X1                 X4                 X5                  10.193    1
X5                 X6                 X7                  10.016    1
X0                 X1                 X2                   9.763    1
X1                 X5                 X7                   9.754    1
X3                 X7                 X9                   9.515    1
X2                 X5                 X9                   9.349    1
X0                 X4                 X9                   9.306    1
X7                 X8                 X9                   9.228    1
X2                 X5                 X8                   9.191    1
X4                 X6                 X9                   9.148    1
X0                 X3                 X8                   8.085    1
X0                 X5                 X9                   7.731    1
X1                 X2                 X4                   7.677    1
X2                 X3                 X9                   7.657    1
X2                 X4                 X7                   7.591    1
X3                 X5                 X7                   7.374    1
X3                 X5                 X9                   7.268    1
X2                 X5                 X7                   6.992    1
X0                 X2                 X8                   6.812    1
X3                 X4                 X8                   6.806    1
X3                 X6                 X8                   6.612    1
X0                 X4                 X6                   6.548    1
X4                 X6                 X8                   6.534    1
X4                 X6                 X7                   6.493    1
X6                 X8                 X9                   6.450    1
X2                 X3                 X4                   6.407    1
X3                 X5                 X6                   6.328    1
X3                 X8                 X9                   6.280    1
X0                 X1                 X4                   6.159    1
X2                 X6                 X9                   6.062    1
X5                 X7                 X9                   5.922    1
X0                 X2                 X5                   5.875    1
X0                 X6                 X7                   5.564    1
X2                 X3                 X7                   5.489    1
X0                 X3                 X7                   5.454    1
X3                 X6                 X9                   5.432    1
X0                 X2                 X6                   5.219    1
X0                 X5                 X6                   5.025    1
X1                 X3                 X4                   4.896    1
X0                 X3                 X6                   4.450    1
X2                 X4                 X9                   4.148    1
X0                 X6                 X8                   4.121    1
X3                 X4                 X9                   4.045    1
X0                 X4                 X5                   3.966    1
X2                 X3                 X5                   3.907    1
X2                 X5                 X6                   3.811    1
X2                 X4                 X5                   3.781    1
X0                 X2                 X4                   3.706    1
X1                 X3                 X8                   3.581    1
X2                 X3                 X6                   3.532    1
X5                 X6                 X9                   3.531    1
X2                 X4                 X6                   3.468    1
X2                 X3                 X8                   3.331    1
X5                 X6                 X8                   3.307    1
X0                 X5                 X7                   3.227    1
X4                 X5                 X9                   3.202    1
X0                 X2                 X3                   3.182    1
X3                 X4                 X5                   3.155    1
X3                 X6                 X7                   3.082    1
X3                 X4                 X6                   2.995    1
X4                 X5                 X6                   2.843    1
X4                 X8                 X9                   0        1
X2                 X6                 X8                   0        1
X2                 X6                 X7                   0        1
X6                 X7                 X9                   0        1
