Input File: reformatted-data/train/hibachi-res_MLPClassifier_BernoulliNB-s65805_0.589.txt
Computation options used: -p 999 -r 1462598302 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X5                 X8                 658.543    0.001
X2                 X5                 X8                 658.46     0.001
X5                 X7                 X8                 658.279    0.001
X5                 X8                 X9                 657.706    0.001
X4                 X5                 X8                 657.696    0.001
X3                 X5                 X8                 657.68     0.001
X0                 X5                 X8                 657.387    0.001
X5                 X6                 X8                 655.944    0.001
X1                 X2                 X5                  22.820    0.34
X1                 X4                 X7                  19.559    0.707
X0                 X1                 X5                  18.036    0.86
X7                 X8                 X9                  17.273    0.917
X1                 X4                 X6                  17.205    0.922
X2                 X7                 X8                  16.537    0.949
X2                 X5                 X6                  16.243    0.961
X0                 X1                 X7                  15.603    0.977
X1                 X5                 X7                  15.216    0.984
X3                 X7                 X8                  15.168    0.984
X1                 X3                 X7                  15.135    0.987
X1                 X7                 X8                  14.920    0.994
X0                 X3                 X5                  14.452    0.998
X0                 X2                 X4                  14.100    0.999
X1                 X5                 X6                  13.986    0.999
X4                 X5                 X6                  13.794    1
X1                 X2                 X7                  12.499    1
X1                 X8                 X9                  12.352    1
X5                 X6                 X7                  12.075    1
X0                 X4                 X7                  11.947    1
X1                 X3                 X5                  11.477    1
X1                 X2                 X6                  11.455    1
X1                 X6                 X7                  11.447    1
X0                 X2                 X3                  11.348    1
X1                 X6                 X8                  11.178    1
X0                 X6                 X7                  11.135    1
X4                 X6                 X8                  10.923    1
X1                 X3                 X6                  10.886    1
X6                 X7                 X8                  10.812    1
X5                 X7                 X9                  10.787    1
X0                 X3                 X8                  10.719    1
X0                 X1                 X6                  10.684    1
X2                 X4                 X5                  10.570    1
X0                 X6                 X9                  10.378    1
X4                 X5                 X7                  10.364    1
X0                 X7                 X8                  10.255    1
X1                 X4                 X5                   9.839    1
X0                 X2                 X5                   9.788    1
X2                 X4                 X7                   9.581    1
X3                 X4                 X5                   9.424    1
X0                 X6                 X8                   9.419    1
X0                 X4                 X6                   9.369    1
X3                 X4                 X9                   9.122    1
X1                 X3                 X9                   9.001    1
X0                 X2                 X6                   8.969    1
X0                 X1                 X4                   8.705    1
X0                 X3                 X4                   8.673    1
X2                 X7                 X9                   8.442    1
X2                 X3                 X4                   8.218    1
X0                 X5                 X7                   8.186    1
X0                 X1                 X3                   8.086    1
X0                 X2                 X7                   8.030    1
X6                 X8                 X9                   8.007    1
X1                 X5                 X9                   7.994    1
X3                 X7                 X9                   7.961    1
X4                 X7                 X8                   7.938    1
X0                 X2                 X8                   7.891    1
X1                 X2                 X3                   7.876    1
X4                 X6                 X9                   7.738    1
X4                 X6                 X7                   7.460    1
X0                 X8                 X9                   7.423    1
X3                 X6                 X9                   7.376    1
X1                 X2                 X8                   7.337    1
X0                 X4                 X9                   7.305    1
X0                 X1                 X9                   7.240    1
X0                 X1                 X8                   7.227    1
X2                 X3                 X5                   6.984    1
X0                 X3                 X7                   6.894    1
X2                 X4                 X6                   6.824    1
X3                 X4                 X6                   6.778    1
X3                 X6                 X7                   6.728    1
X0                 X4                 X8                   6.656    1
X0                 X3                 X9                   6.590    1
X0                 X5                 X9                   6.528    1
X0                 X4                 X5                   6.484    1
X2                 X3                 X9                   6.388    1
X4                 X7                 X9                   6.373    1
X0                 X7                 X9                   6.238    1
X3                 X6                 X8                   6.037    1
X1                 X6                 X9                   6.012    1
X3                 X5                 X6                   5.922    1
X3                 X5                 X7                   5.766    1
X3                 X4                 X7                   5.695    1
X1                 X4                 X9                   5.624    1
X3                 X5                 X9                   5.603    1
X2                 X6                 X8                   5.573    1
X2                 X8                 X9                   5.437    1
X4                 X5                 X9                   5.415    1
X1                 X2                 X4                   5.405    1
X5                 X6                 X9                   5.164    1
X2                 X5                 X7                   5.091    1
X1                 X4                 X8                   4.970    1
X2                 X4                 X8                   4.941    1
X1                 X7                 X9                   4.918    1
X2                 X5                 X9                   4.489    1
X2                 X3                 X8                   4.346    1
X0                 X5                 X6                   4.246    1
X3                 X8                 X9                   4.144    1
X4                 X8                 X9                   4.047    1
X0                 X1                 X2                   3.673    1
X2                 X6                 X7                   3.638    1
X6                 X7                 X9                   3.504    1
X3                 X4                 X8                   3.477    1
X2                 X3                 X6                   3.248    1
X0                 X3                 X6                   3.066    1
X1                 X2                 X9                   2.778    1
X2                 X3                 X7                   2.777    1
X2                 X4                 X9                   0        1
X1                 X3                 X4                   0        1
X1                 X3                 X8                   0        1
X2                 X6                 X9                   0        1
X0                 X2                 X9                   0        1
