Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_GaussianNB-s96696_0.599.txt
Computation options used: -p 999 -r 1431303668 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X3                 X9                 769.601    0.001
X3                 X5                 X9                 769.318    0.001
X3                 X7                 X9                 768.88     0.001
X3                 X8                 X9                 768.853    0.001
X1                 X3                 X9                 768.833    0.001
X0                 X3                 X9                 768.801    0.001
X3                 X6                 X9                 768.798    0.001
X3                 X4                 X9                 768.793    0.001
X2                 X4                 X8                  16.350    0.964
X0                 X5                 X6                  15.581    0.98
X3                 X6                 X8                  15.459    0.984
X1                 X4                 X8                  14.938    0.99
X0                 X2                 X8                  14.661    0.994
X0                 X2                 X6                  14.181    0.996
X0                 X6                 X8                  13.964    0.997
X1                 X3                 X8                  13.842    0.998
X0                 X1                 X3                  13.811    0.999
X0                 X4                 X8                  13.763    0.999
X0                 X2                 X4                  13.719    0.999
X1                 X4                 X5                  13.541    0.999
X0                 X1                 X2                  13.111    1
X4                 X6                 X8                  13.051    1
X0                 X1                 X5                  12.894    1
X1                 X2                 X8                  12.390    1
X2                 X3                 X8                  12.215    1
X0                 X7                 X9                  12.094    1
X0                 X6                 X9                  11.909    1
X1                 X4                 X7                  11.505    1
X1                 X5                 X8                  11.450    1
X2                 X5                 X7                  11.227    1
X2                 X5                 X9                  11.077    1
X0                 X1                 X9                  10.944    1
X4                 X7                 X9                  10.821    1
X5                 X6                 X8                  10.714    1
X1                 X3                 X4                  10.286    1
X2                 X5                 X8                   9.815    1
X4                 X5                 X8                   9.797    1
X5                 X6                 X7                   9.793    1
X0                 X5                 X9                   9.789    1
X3                 X5                 X6                   9.749    1
X0                 X4                 X9                   9.646    1
X0                 X2                 X5                   9.622    1
X1                 X2                 X5                   9.567    1
X2                 X3                 X4                   9.388    1
X0                 X4                 X6                   9.179    1
X0                 X3                 X4                   8.992    1
X2                 X4                 X5                   8.960    1
X2                 X4                 X9                   8.960    1
X1                 X3                 X7                   8.914    1
X0                 X1                 X4                   8.854    1
X1                 X7                 X8                   8.754    1
X0                 X2                 X7                   8.747    1
X1                 X4                 X9                   8.681    1
X4                 X7                 X8                   8.670    1
X1                 X2                 X4                   8.656    1
X2                 X7                 X8                   8.555    1
X0                 X7                 X8                   8.525    1
X1                 X3                 X5                   8.521    1
X5                 X7                 X9                   8.488    1
X0                 X4                 X5                   8.290    1
X1                 X5                 X9                   8.062    1
X4                 X6                 X7                   7.943    1
X4                 X5                 X9                   7.702    1
X4                 X8                 X9                   7.523    1
X1                 X2                 X3                   7.481    1
X3                 X4                 X5                   7.39     1
X2                 X4                 X6                   7.387    1
X0                 X5                 X8                   7.293    1
X1                 X5                 X7                   7.247    1
X0                 X1                 X8                   7.237    1
X6                 X8                 X9                   7.148    1
X1                 X3                 X6                   6.979    1
X7                 X8                 X9                   6.808    1
X2                 X7                 X9                   6.678    1
X1                 X6                 X8                   6.654    1
X4                 X5                 X7                   6.459    1
X0                 X3                 X8                   6.315    1
X5                 X7                 X8                   6.252    1
X1                 X2                 X6                   6.224    1
X2                 X6                 X8                   6.216    1
X2                 X3                 X7                   6.207    1
X3                 X7                 X8                   6.158    1
X3                 X5                 X7                   5.777    1
X2                 X4                 X7                   5.715    1
X0                 X1                 X6                   5.592    1
X1                 X8                 X9                   5.547    1
X3                 X5                 X8                   5.329    1
X1                 X4                 X6                   5.256    1
X0                 X2                 X3                   5.247    1
X0                 X3                 X7                   4.957    1
X1                 X2                 X7                   4.846    1
X2                 X3                 X6                   4.642    1
X3                 X4                 X7                   4.624    1
X6                 X7                 X8                   4.591    1
X0                 X1                 X7                   4.538    1
X5                 X6                 X9                   4.113    1
X1                 X5                 X6                   4.098    1
X2                 X8                 X9                   4.080    1
X1                 X2                 X9                   4.008    1
X0                 X6                 X7                   3.919    1
X2                 X3                 X5                   3.853    1
X0                 X3                 X6                   3.818    1
X0                 X4                 X7                   3.247    1
X3                 X6                 X7                   3.141    1
X4                 X5                 X6                   3.129    1
X5                 X8                 X9                   2.968    1
X3                 X4                 X6                   2.953    1
X2                 X6                 X7                   2.930    1
X2                 X5                 X6                   2.897    1
X1                 X6                 X9                   2.885    1
X1                 X6                 X7                   2.882    1
X4                 X6                 X9                   0        1
X0                 X3                 X5                   0        1
X0                 X2                 X9                   0        1
X0                 X5                 X7                   0        1
X0                 X8                 X9                   0        1
X2                 X6                 X9                   0        1
X1                 X7                 X9                   0        1
X6                 X7                 X9                   0        1
X3                 X4                 X8                   0        1
