Input File: reformatted-data/train/hibachi-res_GradientBoostingClassifier_LogisticRegression-s44956_0.593.txt
Computation options used: -p 999 -r 1446312319 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X5                 X8                 643.922    0.001
X5                 X7                 X8                 411.916    0.001
X1                 X5                 X8                 394.68     0.001
X5                 X6                 X8                 394.476    0.001
X3                 X5                 X8                 393.632    0.001
X5                 X8                 X9                 392.981    0.001
X4                 X5                 X8                 392.32     0.001
X0                 X5                 X8                 391.867    0.001
X2                 X5                 X7                 152.454    0.001
X2                 X5                 X9                 111.381    0.001
X0                 X2                 X5                 108.854    0.001
X2                 X5                 X6                  95.918    0.001
X1                 X2                 X5                  94.825    0.001
X2                 X4                 X5                  94.722    0.001
X2                 X3                 X5                  84.920    0.001
X5                 X7                 X9                  36.193    0.005
X0                 X5                 X7                  32.950    0.012
X4                 X5                 X7                  31.328    0.017
X3                 X5                 X7                  28.758    0.049
X5                 X6                 X7                  22.369    0.41
X1                 X5                 X7                  21.908    0.447
X0                 X6                 X8                  18.786    0.793
X1                 X3                 X7                  17.881    0.869
X1                 X4                 X9                  17.877    0.869
X0                 X1                 X4                  16.768    0.936
X4                 X5                 X9                  16.678    0.941
X1                 X2                 X4                  16.541    0.95
X1                 X6                 X8                  16.195    0.967
X4                 X6                 X8                  15.239    0.988
X3                 X4                 X7                  14.677    0.99
X0                 X6                 X9                  14.385    0.992
X0                 X3                 X9                  14.185    0.996
X1                 X2                 X3                  14.159    0.996
X1                 X2                 X6                  14.008    0.996
X0                 X1                 X5                  13.762    0.996
X2                 X3                 X4                  13.739    0.996
X4                 X7                 X9                  13.044    1
X5                 X6                 X9                  12.971    1
X1                 X3                 X4                  12.684    1
X1                 X6                 X9                  12.671    1
X6                 X8                 X9                  12.520    1
X0                 X2                 X3                  12.309    1
X3                 X4                 X9                  12.210    1
X4                 X6                 X9                  12.142    1
X0                 X3                 X4                  11.874    1
X3                 X6                 X7                  11.780    1
X0                 X1                 X6                  11.764    1
X1                 X4                 X7                  11.693    1
X1                 X7                 X8                  11.627    1
X3                 X6                 X9                  11.592    1
X1                 X4                 X5                  11.544    1
X1                 X5                 X6                  11.421    1
X1                 X6                 X7                  11.356    1
X0                 X1                 X7                  11.273    1
X1                 X4                 X6                  11.242    1
X1                 X3                 X6                  11.048    1
X0                 X4                 X6                  10.940    1
X0                 X4                 X7                  10.879    1
X0                 X2                 X9                  10.788    1
X4                 X8                 X9                  10.696    1
X0                 X1                 X8                  10.501    1
X2                 X4                 X6                  10.269    1
X2                 X4                 X9                  10.139    1
X2                 X6                 X8                   9.816    1
X0                 X6                 X7                   9.762    1
X3                 X4                 X6                   9.588    1
X0                 X3                 X6                   9.49     1
X3                 X5                 X9                   9.485    1
X1                 X5                 X9                   9.372    1
X0                 X2                 X4                   9.246    1
X0                 X1                 X3                   9.032    1
X0                 X5                 X6                   8.987    1
X3                 X7                 X8                   8.916    1
X4                 X6                 X7                   8.711    1
X2                 X3                 X6                   8.657    1
X0                 X5                 X9                   8.349    1
X0                 X4                 X5                   7.991    1
X6                 X7                 X9                   7.947    1
X3                 X4                 X8                   7.889    1
X1                 X4                 X8                   7.887    1
X7                 X8                 X9                   7.712    1
X1                 X3                 X9                   7.627    1
X3                 X6                 X8                   7.524    1
X4                 X5                 X6                   7.513    1
X3                 X8                 X9                   7.483    1
X0                 X3                 X7                   7.278    1
X1                 X2                 X9                   7.218    1
X0                 X1                 X9                   7.161    1
X0                 X2                 X8                   6.592    1
X1                 X2                 X7                   6.55     1
X0                 X2                 X7                   6.416    1
X0                 X2                 X6                   6.365    1
X1                 X2                 X8                   5.926    1
X0                 X7                 X9                   5.842    1
X2                 X7                 X9                   5.711    1
X2                 X8                 X9                   5.557    1
X2                 X4                 X7                   5.414    1
X3                 X5                 X6                   5.087    1
X2                 X3                 X8                   5.016    1
X1                 X3                 X8                   4.956    1
X2                 X7                 X8                   4.609    1
X0                 X4                 X9                   4.570    1
X2                 X6                 X9                   4.510    1
X2                 X3                 X7                   4.289    1
X1                 X7                 X9                   4.255    1
X3                 X7                 X9                   4.077    1
X0                 X7                 X8                   4.003    1
X1                 X3                 X5                   3.888    1
X2                 X3                 X9                   3.874    1
X1                 X8                 X9                   3.569    1
X0                 X3                 X8                   3.372    1
X2                 X4                 X8                   3.341    1
X0                 X3                 X5                   3.330    1
X0                 X1                 X2                   3.314    1
X0                 X4                 X8                   3.273    1
X3                 X4                 X5                   3.207    1
X6                 X7                 X8                   2.716    1
X4                 X7                 X8                   0        1
X2                 X6                 X7                   0        1
X0                 X8                 X9                   0        1
