Input File: reformatted-data/train/hibachi-res_LogisticRegression_XGBClassifier-s13681_0.061.txt
Computation options used: -p 999 -r 1461589882 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X3                 X7                 22.623     0.393
X1                 X7                 X9                 21.890     0.454
X0                 X1                 X3                 20.892     0.569
X3                 X4                 X8                 19.251     0.781
X0                 X3                 X6                 17.730     0.904
X5                 X6                 X7                 17.534     0.909
X1                 X4                 X7                 16.387     0.969
X4                 X5                 X6                 15.949     0.979
X3                 X4                 X6                 15.677     0.983
X0                 X2                 X3                 15.436     0.987
X4                 X8                 X9                 15.276     0.988
X2                 X3                 X4                 15.002     0.991
X1                 X3                 X4                 14.988     0.991
X4                 X7                 X9                 14.834     0.993
X0                 X1                 X7                 14.085     0.997
X4                 X6                 X7                 13.985     0.998
X1                 X4                 X6                 13.743     0.998
X1                 X7                 X8                 13.596     1
X1                 X8                 X9                 13.230     1
X2                 X4                 X7                 13.098     1
X2                 X3                 X8                 12.500     1
X0                 X3                 X5                 12.482     1
X3                 X5                 X6                 12.478     1
X2                 X3                 X6                 12.183     1
X5                 X7                 X9                 12.092     1
X7                 X8                 X9                 11.866     1
X4                 X6                 X8                 11.441     1
X2                 X3                 X9                 11.233     1
X1                 X5                 X7                 11.048     1
X1                 X3                 X6                 10.682     1
X0                 X1                 X8                 10.561     1
X1                 X3                 X7                 10.450     1
X1                 X2                 X3                 10.424     1
X3                 X6                 X9                 10.346     1
X2                 X4                 X8                 10.245     1
X1                 X5                 X8                 10.150     1
X0                 X4                 X9                 10.054     1
X2                 X4                 X6                  9.793     1
X0                 X1                 X4                  9.453     1
X0                 X3                 X4                  9.341     1
X4                 X5                 X7                  9.193     1
X3                 X4                 X7                  9.006     1
X3                 X5                 X8                  8.959     1
X1                 X6                 X7                  8.951     1
X1                 X4                 X8                  8.887     1
X2                 X7                 X8                  8.772     1
X2                 X3                 X5                  8.624     1
X4                 X6                 X9                  8.611     1
X3                 X4                 X9                  8.446     1
X1                 X2                 X7                  8.366     1
X1                 X2                 X6                  8.251     1
X4                 X5                 X9                  8.089     1
X1                 X2                 X4                  8.033     1
X5                 X7                 X8                  8.010     1
X3                 X6                 X8                  7.768     1
X1                 X2                 X8                  7.619     1
X0                 X3                 X9                  7.495     1
X4                 X7                 X8                  7.423     1
X1                 X3                 X8                  7.406     1
X1                 X3                 X9                  7.35      1
X2                 X6                 X9                  7.295     1
X2                 X7                 X9                  7.075     1
X2                 X8                 X9                  7.006     1
X1                 X3                 X5                  6.901     1
X2                 X5                 X8                  6.819     1
X1                 X4                 X5                  6.626     1
X0                 X2                 X8                  6.559     1
X0                 X5                 X7                  6.307     1
X0                 X7                 X9                  6.245     1
X1                 X4                 X9                  6.175     1
X0                 X1                 X5                  5.791     1
X0                 X4                 X7                  5.782     1
X2                 X4                 X9                  5.605     1
X1                 X6                 X8                  5.542     1
X0                 X4                 X5                  5.301     1
X1                 X5                 X6                  5.168     1
X0                 X2                 X7                  5.026     1
X0                 X3                 X8                  4.669     1
X0                 X6                 X9                  4.660     1
X1                 X2                 X9                  4.362     1
X0                 X1                 X6                  4.354     1
X5                 X8                 X9                  4.210     1
X6                 X7                 X9                  4.071     1
X3                 X5                 X9                  3.924     1
X3                 X4                 X5                  3.885     1
X1                 X2                 X5                  3.658     1
X2                 X5                 X6                  3.614     1
X0                 X8                 X9                  3.604     1
X6                 X8                 X9                  3.598     1
X5                 X6                 X8                  3.598     1
X0                 X4                 X6                  3.568     1
X2                 X5                 X7                  3.552     1
X4                 X5                 X8                  3.548     1
X0                 X7                 X8                  3.515     1
X3                 X7                 X9                  3.269     1
X1                 X6                 X9                  3.262     1
X2                 X6                 X7                  3.162     1
X0                 X4                 X8                  3.119     1
X2                 X5                 X9                  3.012     1
X0                 X2                 X6                  2.889     1
X0                 X1                 X2                  2.848     1
X0                 X1                 X9                  2.842     1
X6                 X7                 X8                  2.807     1
X0                 X2                 X9                  2.803     1
X2                 X6                 X8                  2.796     1
X0                 X5                 X9                  2.787     1
X3                 X6                 X7                  2.783     1
X5                 X6                 X9                  2.710     1
X0                 X6                 X8                  0         1
X0                 X6                 X7                  0         1
X1                 X5                 X9                  0         1
X0                 X5                 X8                  0         1
X0                 X5                 X6                  0         1
X2                 X3                 X7                  0         1
X2                 X4                 X5                  0         1
X3                 X8                 X9                  0         1
X0                 X2                 X5                  0         1
X3                 X7                 X8                  0         1
X0                 X2                 X4                  0         1
X3                 X5                 X7                  0         1
