Input File: reformatted-data/train/hibachi-res_XGBClassifier_KNeighborsClassifier-s65450_0.505.txt
Computation options used: -p 999 -r 1478985127 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X4                 X6                 784.378    0.001
X2                 X6                 X8                  20.325    0.658
X2                 X5                 X9                  17.589    0.936
X2                 X7                 X9                  17.206    0.963
X4                 X5                 X9                  17.066    0.967
X5                 X7                 X8                  16.750    0.97
X0                 X5                 X8                  16.089    0.985
X2                 X5                 X7                  14.841    0.996
X1                 X4                 X5                  14.681    0.996
X1                 X4                 X8                  14.170    0.998
X4                 X5                 X8                  14.154    0.998
X1                 X4                 X6                  14.099    0.998
X2                 X4                 X5                  13.117    1
X3                 X6                 X7                  13.097    1
X0                 X1                 X8                  12.936    1
X4                 X6                 X7                  12.436    1
X2                 X5                 X8                  12.434    1
X6                 X7                 X9                  12.332    1
X1                 X5                 X8                  12.094    1
X4                 X7                 X8                  11.944    1
X2                 X4                 X7                  11.920    1
X4                 X5                 X7                  11.607    1
X2                 X8                 X9                  10.879    1
X0                 X4                 X5                  10.719    1
X0                 X4                 X8                  10.565    1
X3                 X7                 X8                  10.523    1
X0                 X4                 X7                  10.512    1
X5                 X6                 X9                   9.975    1
X1                 X3                 X4                   9.857    1
X2                 X7                 X8                   9.281    1
X1                 X5                 X9                   9.189    1
X1                 X6                 X7                   9.159    1
X1                 X2                 X9                   9.078    1
X5                 X6                 X7                   9.060    1
X3                 X4                 X7                   8.909    1
X0                 X6                 X9                   8.410    1
X6                 X7                 X8                   8.392    1
X1                 X2                 X7                   8.335    1
X0                 X6                 X8                   8.331    1
X0                 X1                 X5                   8.217    1
X1                 X2                 X4                   8.026    1
X5                 X8                 X9                   7.855    1
X0                 X5                 X9                   7.838    1
X0                 X7                 X8                   7.762    1
X1                 X3                 X6                   7.739    1
X2                 X4                 X6                   7.529    1
X0                 X5                 X7                   7.406    1
X2                 X3                 X6                   7.228    1
X1                 X2                 X8                   7.144    1
X0                 X3                 X4                   7.048    1
X5                 X7                 X9                   6.997    1
X1                 X2                 X5                   6.872    1
X0                 X1                 X7                   6.739    1
X1                 X3                 X7                   6.724    1
X0                 X1                 X6                   6.541    1
X4                 X7                 X9                   6.508    1
X0                 X2                 X9                   6.284    1
X0                 X2                 X8                   6.254    1
X3                 X5                 X8                   5.955    1
X0                 X2                 X4                   5.944    1
X1                 X4                 X7                   5.918    1
X0                 X1                 X4                   5.766    1
X2                 X4                 X9                   5.713    1
X1                 X5                 X7                   5.627    1
X3                 X4                 X6                   5.626    1
X3                 X7                 X9                   5.448    1
X4                 X8                 X9                   5.411    1
X1                 X8                 X9                   5.282    1
X1                 X2                 X3                   5.260    1
X3                 X5                 X9                   5.177    1
X0                 X1                 X2                   5.034    1
X0                 X7                 X9                   5.029    1
X0                 X2                 X7                   4.963    1
X2                 X5                 X6                   4.763    1
X2                 X3                 X9                   4.718    1
X1                 X2                 X6                   4.564    1
X1                 X3                 X9                   4.402    1
X3                 X6                 X8                   4.369    1
X0                 X5                 X6                   4.351    1
X3                 X4                 X5                   4.324    1
X2                 X6                 X7                   4.276    1
X2                 X4                 X8                   4.252    1
X1                 X7                 X8                   4.244    1
X5                 X6                 X8                   4.243    1
X0                 X8                 X9                   4.214    1
X4                 X6                 X8                   4.068    1
X0                 X3                 X8                   4.000    1
X0                 X1                 X3                   3.993    1
X1                 X7                 X9                   3.871    1
X3                 X4                 X9                   3.774    1
X3                 X5                 X7                   3.734    1
X2                 X3                 X7                   3.721    1
X0                 X2                 X5                   3.582    1
X1                 X3                 X8                   3.559    1
X0                 X4                 X9                   3.544    1
X0                 X3                 X9                   3.513    1
X0                 X2                 X3                   3.367    1
X1                 X5                 X6                   3.265    1
X2                 X3                 X8                   3.136    1
X4                 X6                 X9                   3.119    1
X0                 X3                 X7                   3.024    1
X0                 X1                 X9                   2.978    1
X1                 X6                 X8                   2.976    1
X1                 X6                 X9                   2.927    1
X2                 X3                 X4                   2.890    1
X3                 X8                 X9                   2.831    1
X0                 X6                 X7                   2.804    1
X3                 X6                 X9                   2.785    1
X7                 X8                 X9                   2.783    1
X2                 X3                 X5                   0        1
X2                 X6                 X9                   0        1
X3                 X4                 X8                   0        1
X1                 X4                 X9                   0        1
X1                 X3                 X5                   0        1
X3                 X5                 X6                   0        1
X0                 X3                 X6                   0        1
X0                 X3                 X5                   0        1
X0                 X2                 X6                   0        1
X6                 X8                 X9                   0        1
X4                 X5                 X6                   0        1
