Input File: reformatted-data/train/hibachi-res_MLPClassifier_BernoulliNB-s16241_0.609.txt
Computation options used: -p 999 -r 1462161320 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X2                 X3                 466.144    0.001
X0                 X3                 X5                 374.579    0.001
X0                 X1                 X3                 374.073    0.001
X0                 X3                 X4                 345.188    0.001
X0                 X3                 X6                 342.3      0.001
X0                 X3                 X7                 338.758    0.001
X0                 X3                 X8                 337.592    0.001
X0                 X3                 X9                 311.276    0.001
X0                 X2                 X7                 231.815    0.001
X0                 X2                 X6                 101.337    0.001
X0                 X1                 X2                  98.303    0.001
X0                 X2                 X5                  98.030    0.001
X0                 X2                 X4                  92.007    0.001
X0                 X2                 X9                  90.046    0.001
X0                 X2                 X8                  88.146    0.001
X3                 X6                 X8                  19.581    0.752
X3                 X6                 X9                  17.614    0.913
X2                 X4                 X7                  16.696    0.952
X2                 X4                 X8                  15.609    0.982
X5                 X7                 X8                  13.981    0.998
X0                 X5                 X7                  13.570    0.998
X2                 X3                 X6                  13.491    0.998
X1                 X4                 X7                  13.486    0.998
X2                 X3                 X4                  13.199    0.999
X2                 X3                 X7                  12.850    0.999
X2                 X4                 X6                  12.652    0.999
X4                 X7                 X8                  12.477    0.999
X2                 X6                 X8                  12.394    0.999
X5                 X6                 X8                  12.137    0.999
X1                 X2                 X4                  12.092    0.999
X3                 X7                 X9                  12.031    0.999
X0                 X1                 X7                  11.777    0.999
X2                 X7                 X8                  11.745    0.999
X0                 X1                 X5                  11.642    1
X2                 X3                 X8                  11.250    1
X1                 X4                 X9                  10.827    1
X4                 X6                 X7                  10.774    1
X1                 X3                 X6                  10.481    1
X4                 X7                 X9                  10.379    1
X1                 X4                 X8                  10.340    1
X6                 X8                 X9                   9.720    1
X2                 X4                 X9                   9.357    1
X5                 X7                 X9                   9.009    1
X3                 X4                 X7                   8.906    1
X1                 X3                 X7                   8.776    1
X4                 X5                 X7                   8.688    1
X0                 X6                 X8                   8.652    1
X2                 X6                 X9                   8.631    1
X3                 X5                 X7                   8.613    1
X0                 X4                 X7                   8.534    1
X0                 X1                 X6                   8.499    1
X7                 X8                 X9                   8.363    1
X2                 X3                 X9                   8.349    1
X4                 X6                 X9                   8.059    1
X1                 X4                 X5                   7.826    1
X1                 X7                 X8                   7.786    1
X1                 X7                 X9                   7.718    1
X3                 X5                 X6                   7.708    1
X1                 X3                 X8                   7.568    1
X1                 X5                 X8                   7.553    1
X6                 X7                 X9                   7.462    1
X4                 X6                 X8                   7.356    1
X0                 X6                 X9                   7.343    1
X3                 X8                 X9                   7.269    1
X1                 X2                 X7                   7.199    1
X3                 X4                 X6                   7.152    1
X2                 X7                 X9                   7.073    1
X0                 X7                 X9                   7.071    1
X0                 X1                 X4                   7.043    1
X0                 X7                 X8                   7.000    1
X4                 X5                 X6                   6.943    1
X0                 X1                 X9                   6.897    1
X0                 X4                 X9                   6.793    1
X6                 X7                 X8                   6.769    1
X1                 X6                 X8                   6.741    1
X2                 X3                 X5                   6.665    1
X1                 X2                 X6                   6.664    1
X1                 X5                 X6                   6.623    1
X1                 X3                 X9                   6.374    1
X0                 X4                 X6                   6.186    1
X1                 X2                 X8                   6.122    1
X3                 X4                 X5                   6.059    1
X3                 X5                 X8                   5.988    1
X0                 X5                 X8                   5.987    1
X5                 X6                 X7                   5.961    1
X4                 X5                 X8                   5.879    1
X0                 X6                 X7                   5.849    1
X2                 X5                 X8                   5.844    1
X1                 X3                 X5                   5.746    1
X3                 X7                 X8                   5.431    1
X3                 X4                 X8                   5.417    1
X2                 X4                 X5                   4.592    1
X1                 X6                 X7                   4.255    1
X2                 X5                 X6                   4.186    1
X1                 X8                 X9                   4.120    1
X0                 X4                 X8                   3.975    1
X3                 X5                 X9                   3.957    1
X0                 X5                 X6                   3.693    1
X1                 X5                 X9                   3.666    1
X2                 X8                 X9                   3.562    1
X1                 X2                 X3                   3.517    1
X5                 X6                 X9                   3.378    1
X3                 X6                 X7                   3.247    1
X1                 X4                 X6                   3.208    1
X1                 X6                 X9                   3.102    1
X5                 X8                 X9                   2.947    1
X1                 X2                 X5                   2.945    1
X2                 X6                 X7                   2.927    1
X0                 X8                 X9                   2.856    1
X1                 X3                 X4                   2.787    1
X4                 X5                 X9                   0        1
X0                 X5                 X9                   0        1
X1                 X5                 X7                   0        1
X3                 X4                 X9                   0        1
X4                 X8                 X9                   0        1
X0                 X4                 X5                   0        1
X2                 X5                 X9                   0        1
X2                 X5                 X7                   0        1
X1                 X2                 X9                   0        1
X0                 X1                 X8                   0        1
