Input File: reformatted-data/train/hibachi-res_GradientBoostingClassifier_DecisionTreeClassifier-s92529_0.492.txt
Computation options used: -p 999 -r 1443707234 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X3                 X4                 738.596    0.001
X3                 X6                 X7                  19.894    0.732
X0                 X4                 X8                  18.121    0.89
X2                 X4                 X5                  17.566    0.92
X0                 X4                 X6                  14.092    1
X5                 X8                 X9                  12.977    1
X1                 X7                 X9                  12.917    1
X0                 X3                 X7                  12.765    1
X0                 X1                 X5                  12.589    1
X0                 X4                 X7                  12.365    1
X6                 X8                 X9                  12.316    1
X0                 X6                 X7                  11.824    1
X0                 X4                 X9                  11.294    1
X0                 X1                 X7                  10.971    1
X1                 X3                 X7                  10.404    1
X3                 X5                 X7                  10.123    1
X2                 X4                 X9                  10.016    1
X1                 X2                 X4                  10.002    1
X1                 X4                 X9                   9.947    1
X2                 X6                 X8                   9.942    1
X1                 X7                 X8                   9.833    1
X1                 X5                 X8                   9.695    1
X5                 X7                 X8                   9.094    1
X0                 X2                 X9                   8.963    1
X2                 X3                 X4                   8.937    1
X1                 X6                 X8                   8.795    1
X4                 X6                 X7                   8.632    1
X0                 X5                 X7                   8.627    1
X4                 X6                 X9                   8.551    1
X1                 X6                 X7                   8.470    1
X1                 X3                 X5                   8.251    1
X0                 X6                 X8                   8.073    1
X5                 X6                 X8                   8.010    1
X1                 X2                 X5                   7.926    1
X2                 X5                 X7                   7.868    1
X2                 X5                 X8                   7.845    1
X1                 X2                 X8                   7.831    1
X0                 X5                 X9                   7.560    1
X2                 X4                 X8                   7.547    1
X1                 X3                 X6                   7.274    1
X2                 X4                 X6                   7.229    1
X4                 X5                 X9                   6.941    1
X0                 X4                 X5                   6.940    1
X2                 X4                 X7                   6.601    1
X2                 X8                 X9                   6.551    1
X1                 X4                 X7                   6.419    1
X0                 X3                 X6                   6.330    1
X1                 X5                 X9                   6.327    1
X3                 X4                 X9                   6.116    1
X0                 X5                 X8                   6.089    1
X2                 X5                 X9                   6.076    1
X1                 X5                 X6                   6.049    1
X4                 X5                 X7                   5.993    1
X0                 X3                 X8                   5.821    1
X3                 X5                 X6                   5.807    1
X3                 X6                 X8                   5.614    1
X4                 X5                 X8                   5.314    1
X0                 X7                 X8                   4.859    1
X0                 X1                 X4                   4.813    1
X0                 X1                 X8                   4.708    1
X2                 X3                 X5                   4.620    1
X3                 X4                 X7                   4.616    1
X3                 X7                 X9                   4.611    1
X1                 X8                 X9                   4.599    1
X1                 X4                 X6                   4.499    1
X1                 X2                 X7                   4.492    1
X0                 X8                 X9                   4.342    1
X0                 X3                 X5                   4.137    1
X1                 X4                 X8                   4.073    1
X3                 X5                 X8                   3.998    1
X0                 X2                 X8                   3.938    1
X4                 X5                 X6                   3.875    1
X0                 X3                 X9                   3.830    1
X1                 X5                 X7                   3.773    1
X0                 X2                 X5                   3.706    1
X3                 X5                 X9                   3.697    1
X3                 X7                 X8                   3.622    1
X1                 X4                 X5                   3.609    1
X3                 X4                 X8                   3.605    1
X0                 X1                 X9                   3.597    1
X6                 X7                 X8                   3.545    1
X4                 X6                 X8                   3.47     1
X0                 X2                 X7                   3.453    1
X0                 X2                 X6                   3.425    1
X1                 X3                 X9                   3.393    1
X1                 X3                 X8                   3.348    1
X6                 X7                 X9                   3.332    1
X2                 X3                 X9                   3.250    1
X0                 X2                 X4                   3.127    1
X4                 X8                 X9                   3.045    1
X2                 X7                 X8                   2.964    1
X0                 X1                 X3                   2.947    1
X0                 X5                 X6                   2.944    1
X1                 X3                 X4                   2.883    1
X2                 X5                 X6                   2.790    1
X4                 X7                 X9                   2.764    1
X1                 X2                 X3                   2.760    1
X5                 X7                 X9                   0        1
X5                 X6                 X9                   0        1
X4                 X7                 X8                   0        1
X5                 X6                 X7                   0        1
X7                 X8                 X9                   0        1
X0                 X1                 X2                   0        1
X0                 X1                 X6                   0        1
X0                 X2                 X3                   0        1
X0                 X6                 X9                   0        1
X0                 X7                 X9                   0        1
X1                 X2                 X6                   0        1
X1                 X2                 X9                   0        1
X1                 X6                 X9                   0        1
X2                 X3                 X6                   0        1
X2                 X3                 X7                   0        1
X2                 X3                 X8                   0        1
X2                 X6                 X7                   0        1
X2                 X6                 X9                   0        1
X2                 X7                 X9                   0        1
X3                 X4                 X5                   0        1
X3                 X4                 X6                   0        1
X3                 X6                 X9                   0        1
X3                 X8                 X9                   0        1
