Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_DecisionTreeClassifier-s3606_0.467.txt
Computation options used: -p 999 -r 1430295248 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X5                 X8                 768.894    0.001
X5                 X6                 X8                 768.876    0.001
X4                 X5                 X8                 768.859    0.001
X3                 X5                 X8                 768.831    0.001
X2                 X5                 X8                 768.827    0.001
X5                 X7                 X8                 768.813    0.001
X5                 X8                 X9                 768.72     0.001
X1                 X5                 X8                 768.676    0.001
X2                 X3                 X6                  16.441    0.956
X3                 X6                 X9                  16.262    0.967
X3                 X5                 X6                  16.081    0.97
X3                 X7                 X8                  15.733    0.981
X1                 X4                 X8                  15.566    0.984
X4                 X6                 X9                  15.420    0.984
X2                 X5                 X6                  14.655    0.994
X4                 X6                 X8                  14.425    0.994
X0                 X6                 X8                  14.181    0.995
X4                 X5                 X9                  13.325    0.999
X1                 X2                 X9                  13.292    0.999
X5                 X6                 X9                  12.940    1
X1                 X6                 X9                  12.926    1
X3                 X4                 X6                  12.642    1
X1                 X3                 X5                  12.163    1
X6                 X7                 X8                  12.028    1
X2                 X6                 X8                  11.966    1
X1                 X7                 X8                  11.772    1
X6                 X7                 X9                  11.462    1
X7                 X8                 X9                  11.029    1
X0                 X1                 X7                  10.632    1
X2                 X6                 X7                  10.410    1
X0                 X1                 X2                  10.180    1
X1                 X2                 X7                  10.004    1
X1                 X2                 X6                  10.004    1
X0                 X4                 X6                   9.989    1
X3                 X4                 X9                   9.964    1
X0                 X5                 X6                   9.944    1
X1                 X3                 X7                   9.433    1
X1                 X2                 X5                   9.207    1
X1                 X3                 X9                   9.014    1
X0                 X6                 X7                   8.892    1
X2                 X4                 X9                   8.843    1
X2                 X6                 X9                   8.836    1
X2                 X3                 X5                   8.822    1
X0                 X3                 X7                   8.756    1
X0                 X2                 X8                   8.711    1
X2                 X4                 X5                   8.690    1
X2                 X7                 X8                   8.645    1
X0                 X4                 X9                   8.484    1
X3                 X6                 X8                   8.363    1
X0                 X6                 X9                   8.319    1
X4                 X7                 X8                   7.728    1
X0                 X2                 X6                   7.715    1
X2                 X3                 X7                   7.655    1
X2                 X4                 X7                   7.618    1
X5                 X6                 X7                   7.580    1
X3                 X8                 X9                   7.339    1
X1                 X2                 X8                   7.170    1
X6                 X8                 X9                   6.822    1
X0                 X2                 X7                   6.752    1
X1                 X3                 X8                   6.685    1
X0                 X7                 X8                   6.599    1
X0                 X4                 X7                   6.598    1
X3                 X4                 X5                   6.571    1
X2                 X4                 X6                   6.481    1
X4                 X8                 X9                   6.211    1
X2                 X5                 X9                   6.200    1
X1                 X4                 X5                   6.100    1
X2                 X4                 X8                   5.877    1
X0                 X7                 X9                   5.858    1
X4                 X6                 X7                   5.856    1
X1                 X5                 X9                   5.812    1
X0                 X4                 X5                   5.796    1
X2                 X8                 X9                   5.787    1
X0                 X5                 X7                   5.417    1
X4                 X5                 X7                   5.355    1
X1                 X3                 X4                   5.101    1
X3                 X4                 X7                   4.840    1
X2                 X3                 X4                   4.661    1
X1                 X4                 X9                   4.626    1
X4                 X7                 X9                   4.578    1
X2                 X7                 X9                   4.501    1
X3                 X4                 X8                   4.192    1
X0                 X2                 X5                   4.136    1
X1                 X6                 X7                   4.127    1
X1                 X5                 X7                   3.994    1
X1                 X3                 X6                   3.964    1
X1                 X2                 X4                   3.800    1
X3                 X5                 X7                   3.767    1
X1                 X7                 X9                   3.623    1
X0                 X2                 X9                   3.602    1
X2                 X5                 X7                   3.529    1
X0                 X1                 X8                   3.507    1
X0                 X4                 X8                   3.503    1
X1                 X2                 X3                   3.499    1
X5                 X7                 X9                   3.417    1
X1                 X6                 X8                   3.331    1
X3                 X6                 X7                   3.202    1
X0                 X1                 X9                   3.130    1
X0                 X3                 X5                   3.128    1
X1                 X4                 X6                   3.126    1
X0                 X2                 X4                   3.110    1
X1                 X8                 X9                   3.097    1
X0                 X5                 X9                   3.048    1
X0                 X1                 X4                   3.002    1
X0                 X1                 X3                   2.983    1
X3                 X7                 X9                   2.976    1
X3                 X5                 X9                   2.934    1
X0                 X3                 X6                   2.930    1
X0                 X3                 X8                   2.920    1
X0                 X2                 X3                   2.758    1
X1                 X4                 X7                   2.736    1
X2                 X3                 X8                   0        1
X4                 X5                 X6                   0        1
X0                 X1                 X6                   0        1
X1                 X5                 X6                   0        1
X0                 X1                 X5                   0        1
X0                 X8                 X9                   0        1
X0                 X3                 X4                   0        1
X0                 X3                 X9                   0        1
X2                 X3                 X9                   0        1
