Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_MLPClassifier-s1979_0.405.txt
Computation options used: -p 999 -r 1433942367 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X5                 X6                 X7                 84.584     0.001
X1                 X5                 X7                 78.938     0.001
X4                 X6                 X7                 65.623     0.001
X4                 X5                 X7                 54.651     0.001
X1                 X6                 X7                 46.643     0.001
X6                 X7                 X9                 40.975     0.001
X2                 X6                 X7                 39.381     0.002
X1                 X4                 X5                 38.219     0.002
X5                 X7                 X9                 35.495     0.005
X0                 X5                 X7                 35.089     0.006
X6                 X8                 X9                 34.660     0.008
X6                 X7                 X8                 34.398     0.008
X2                 X4                 X5                 32.304     0.017
X5                 X7                 X8                 32.183     0.017
X0                 X6                 X7                 32.124     0.017
X4                 X5                 X6                 30.494     0.026
X5                 X6                 X9                 30.239     0.03
X4                 X5                 X9                 30.045     0.032
X4                 X6                 X9                 29.516     0.034
X2                 X5                 X7                 28.518     0.048
X1                 X6                 X9                 27.832     0.062
X3                 X6                 X9                 25.546     0.157
X3                 X5                 X7                 25.415     0.165
X1                 X4                 X6                 24.967     0.181
X0                 X6                 X9                 24.888     0.184
X3                 X6                 X7                 24.472     0.211
X4                 X5                 X8                 24.165     0.237
X1                 X5                 X6                 23.200     0.308
X1                 X2                 X6                 22.418     0.367
X1                 X6                 X8                 21.306     0.471
X0                 X1                 X6                 21.188     0.48
X3                 X4                 X6                 19.457     0.683
X1                 X5                 X9                 19.397     0.686
X3                 X4                 X5                 19.044     0.721
X0                 X4                 X5                 19.019     0.721
X1                 X5                 X8                 17.948     0.831
X0                 X1                 X5                 17.619     0.86
X2                 X6                 X9                 16.909     0.91
X0                 X2                 X8                 16.860     0.91
X0                 X2                 X6                 16.379     0.93
X1                 X7                 X8                 15.867     0.953
X0                 X4                 X9                 15.649     0.964
X0                 X4                 X6                 15.391     0.974
X0                 X5                 X6                 14.376     0.986
X3                 X5                 X9                 14.306     0.986
X1                 X3                 X9                 14.166     0.987
X1                 X7                 X9                 14.113     0.987
X1                 X3                 X5                 13.434     0.993
X1                 X2                 X5                 13.301     0.994
X1                 X3                 X6                 13.298     0.994
X0                 X4                 X7                 13.284     0.994
X0                 X2                 X5                 13.067     0.995
X0                 X3                 X8                 12.748     0.996
X0                 X2                 X4                 12.341     0.997
X2                 X4                 X6                 12.244     0.998
X1                 X4                 X7                 12.061     0.999
X0                 X5                 X9                 11.449     1
X2                 X5                 X9                 10.899     1
X5                 X8                 X9                 10.882     1
X2                 X3                 X8                 10.661     1
X0                 X7                 X9                 10.521     1
X2                 X4                 X7                 10.357     1
X4                 X8                 X9                 10.19      1
X2                 X5                 X8                 10.128     1
X2                 X3                 X6                  9.978     1
X3                 X8                 X9                  9.677     1
X1                 X2                 X7                  9.536     1
X3                 X4                 X9                  9.522     1
X3                 X4                 X8                  9.396     1
X0                 X1                 X4                  9.217     1
X2                 X7                 X8                  9.097     1
X0                 X1                 X7                  9.028     1
X0                 X3                 X4                  8.605     1
X0                 X3                 X9                  8.588     1
X0                 X3                 X6                  8.334     1
X2                 X4                 X8                  7.944     1
X1                 X8                 X9                  7.123     1
X4                 X6                 X8                  7.024     1
X0                 X4                 X8                  7.008     1
X3                 X4                 X7                  6.964     1
X1                 X3                 X4                  6.939     1
X4                 X7                 X8                  6.850     1
X0                 X8                 X9                  6.623     1
X1                 X2                 X9                  6.465     1
X3                 X6                 X8                  6.313     1
X1                 X4                 X8                  6.184     1
X2                 X8                 X9                  6.151     1
X7                 X8                 X9                  6.012     1
X3                 X5                 X6                  6.007     1
X0                 X1                 X9                  5.887     1
X1                 X3                 X8                  5.751     1
X2                 X5                 X6                  5.443     1
X2                 X6                 X8                  5.079     1
X1                 X2                 X3                  4.894     1
X0                 X1                 X2                  4.838     1
X2                 X3                 X5                  4.768     1
X1                 X2                 X4                  4.677     1
X2                 X3                 X4                  4.601     1
X1                 X4                 X9                  4.086     1
X1                 X2                 X8                  3.825     1
X0                 X2                 X7                  3.770     1
X0                 X7                 X8                  3.601     1
X3                 X7                 X8                  3.566     1
X0                 X2                 X9                  3.486     1
X0                 X2                 X3                  3.481     1
X2                 X7                 X9                  3.387     1
X0                 X1                 X3                  3.279     1
X5                 X6                 X8                  3.175     1
X0                 X3                 X7                  3.093     1
X0                 X3                 X5                  2.943     1
X0                 X6                 X8                  2.935     1
X2                 X3                 X9                  2.918     1
X2                 X4                 X9                  2.833     1
X2                 X3                 X7                  2.793     1
X0                 X1                 X8                  2.764     1
X4                 X7                 X9                  0         1
X0                 X5                 X8                  0         1
X1                 X3                 X7                  0         1
X3                 X5                 X8                  0         1
X3                 X7                 X9                  0         1
