Input File: reformatted-data/train/hibachi-res_GaussianNB_KNeighborsClassifier-s7078_0.150.txt
Computation options used: -p 999 -r 1439186151 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X2                 X6                 128.444    0.001
X0                 X1                 X6                 120.597    0.001
X0                 X6                 X7                 119.198    0.001
X0                 X4                 X6                 118.453    0.001
X0                 X6                 X9                 118.387    0.001
X0                 X5                 X6                 118.155    0.001
X0                 X3                 X6                 117.192    0.001
X0                 X6                 X8                 114.627    0.001
X3                 X6                 X7                  20.493    0.628
X1                 X3                 X4                  17.517    0.909
X0                 X8                 X9                  16.957    0.934
X2                 X5                 X6                  15.941    0.973
X1                 X4                 X8                  15.915    0.973
X1                 X3                 X8                  15.695    0.977
X1                 X7                 X8                  15.623    0.979
X1                 X2                 X3                  15.317    0.985
X1                 X4                 X5                  15.254    0.986
X1                 X2                 X8                  15.182    0.99
X1                 X2                 X7                  14.896    0.995
X4                 X7                 X9                  14.640    0.997
X3                 X4                 X8                  14.278    0.997
X0                 X1                 X8                  14.269    0.997
X0                 X7                 X9                  14.103    0.997
X0                 X2                 X8                  13.811    0.999
X0                 X1                 X2                  13.596    0.999
X1                 X2                 X5                  13.510    1
X4                 X5                 X8                  13.215    1
X2                 X4                 X7                  13.198    1
X4                 X8                 X9                  12.802    1
X2                 X6                 X9                  12.454    1
X2                 X3                 X4                  12.373    1
X4                 X6                 X8                  11.881    1
X3                 X4                 X5                  11.788    1
X3                 X6                 X8                  11.745    1
X2                 X5                 X7                  10.964    1
X4                 X5                 X9                  10.793    1
X3                 X8                 X9                  10.678    1
X0                 X4                 X8                  10.464    1
X3                 X5                 X8                  10.324    1
X5                 X7                 X9                  10.193    1
X0                 X2                 X9                   9.694    1
X1                 X5                 X9                   9.599    1
X2                 X4                 X8                   9.393    1
X1                 X6                 X7                   9.384    1
X1                 X8                 X9                   9.318    1
X1                 X4                 X7                   9.257    1
X2                 X4                 X5                   8.907    1
X3                 X7                 X9                   8.786    1
X0                 X3                 X9                   8.712    1
X3                 X4                 X6                   8.68     1
X2                 X6                 X8                   8.646    1
X1                 X7                 X9                   8.450    1
X0                 X5                 X8                   8.373    1
X4                 X5                 X7                   8.338    1
X0                 X2                 X5                   8.014    1
X1                 X3                 X7                   7.945    1
X2                 X3                 X5                   7.872    1
X0                 X2                 X7                   7.869    1
X2                 X3                 X9                   7.792    1
X1                 X4                 X6                   7.704    1
X1                 X6                 X9                   7.616    1
X4                 X5                 X6                   7.597    1
X0                 X2                 X3                   7.547    1
X2                 X8                 X9                   7.547    1
X1                 X2                 X4                   7.538    1
X6                 X7                 X9                   7.489    1
X2                 X3                 X8                   7.335    1
X0                 X1                 X4                   7.283    1
X6                 X7                 X8                   7.129    1
X3                 X6                 X9                   7.126    1
X1                 X5                 X8                   6.856    1
X1                 X3                 X5                   6.814    1
X0                 X4                 X9                   6.793    1
X2                 X7                 X8                   6.687    1
X3                 X5                 X9                   6.660    1
X5                 X6                 X8                   6.471    1
X0                 X3                 X8                   6.337    1
X3                 X4                 X7                   6.256    1
X2                 X6                 X7                   6.243    1
X7                 X8                 X9                   5.956    1
X1                 X3                 X6                   5.912    1
X0                 X3                 X4                   5.802    1
X2                 X7                 X9                   5.784    1
X1                 X3                 X9                   5.572    1
X4                 X6                 X9                   5.543    1
X5                 X6                 X7                   5.443    1
X0                 X1                 X9                   5.335    1
X3                 X4                 X9                   5.242    1
X3                 X5                 X7                   5.192    1
X0                 X7                 X8                   5.190    1
X2                 X4                 X9                   4.607    1
X3                 X5                 X6                   4.539    1
X0                 X1                 X5                   4.455    1
X3                 X7                 X8                   4.349    1
X1                 X4                 X9                   4.102    1
X1                 X5                 X7                   4.037    1
X0                 X2                 X4                   4.007    1
X5                 X7                 X8                   3.862    1
X0                 X5                 X9                   3.846    1
X1                 X6                 X8                   3.827    1
X0                 X3                 X5                   3.780    1
X5                 X6                 X9                   3.699    1
X1                 X5                 X6                   3.647    1
X2                 X5                 X8                   3.635    1
X2                 X3                 X7                   3.480    1
X5                 X8                 X9                   3.461    1
X2                 X4                 X6                   3.378    1
X1                 X2                 X9                   3.262    1
X6                 X8                 X9                   3.257    1
X4                 X6                 X7                   3.141    1
X0                 X4                 X7                   3.052    1
X0                 X3                 X7                   2.911    1
X0                 X4                 X5                   2.875    1
X0                 X5                 X7                   2.842    1
X1                 X2                 X6                   2.729    1
X2                 X3                 X6                   2.718    1
X4                 X7                 X8                   0        1
X0                 X1                 X7                   0        1
X2                 X5                 X9                   0        1
X0                 X1                 X3                   0        1
