Input File: reformatted-data/train/hibachi-res_MLPClassifier_DecisionTreeClassifier-s25473_0.546.txt
Computation options used: -p 999 -r 1463186547 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X2                 X9                 749.755    0.001
X3                 X7                 X9                  21.949    0.497
X4                 X7                 X9                  19.556    0.765
X2                 X5                 X7                  15.870    0.988
X5                 X7                 X9                  15.340    0.997
X0                 X1                 X6                  14.279    1
X3                 X4                 X5                  13.545    1
X0                 X1                 X3                  13.399    1
X0                 X4                 X9                  13.065    1
X1                 X2                 X3                  12.960    1
X1                 X3                 X5                  12.893    1
X0                 X7                 X9                  12.015    1
X0                 X2                 X7                  11.595    1
X1                 X4                 X6                  11.076    1
X1                 X3                 X7                  10.786    1
X6                 X7                 X9                   9.709    1
X6                 X8                 X9                   9.678    1
X0                 X1                 X9                   9.660    1
X0                 X2                 X6                   9.297    1
X4                 X5                 X6                   9.248    1
X0                 X3                 X8                   8.905    1
X0                 X2                 X8                   8.850    1
X4                 X6                 X9                   8.817    1
X0                 X4                 X7                   8.566    1
X1                 X3                 X4                   8.227    1
X3                 X6                 X9                   8.216    1
X0                 X1                 X8                   7.803    1
X4                 X5                 X8                   7.703    1
X2                 X7                 X8                   7.348    1
X2                 X6                 X8                   7.324    1
X1                 X6                 X8                   7.276    1
X2                 X3                 X5                   7.270    1
X2                 X4                 X8                   7.192    1
X3                 X5                 X7                   7.11     1
X0                 X4                 X8                   7.076    1
X1                 X4                 X8                   6.938    1
X4                 X8                 X9                   6.934    1
X4                 X5                 X7                   6.915    1
X5                 X6                 X9                   6.864    1
X2                 X7                 X9                   6.740    1
X1                 X5                 X7                   6.691    1
X1                 X8                 X9                   6.627    1
X4                 X5                 X9                   6.275    1
X3                 X4                 X6                   6.250    1
X2                 X6                 X9                   6.230    1
X2                 X3                 X7                   6.111    1
X7                 X8                 X9                   5.987    1
X1                 X2                 X7                   5.750    1
X3                 X4                 X7                   5.679    1
X2                 X5                 X6                   5.661    1
X1                 X7                 X8                   5.623    1
X1                 X3                 X9                   5.565    1
X1                 X3                 X6                   5.495    1
X0                 X1                 X2                   5.474    1
X0                 X1                 X5                   5.454    1
X0                 X7                 X8                   5.38     1
X6                 X7                 X8                   5.229    1
X0                 X2                 X3                   5.087    1
X0                 X3                 X6                   5.039    1
X5                 X8                 X9                   4.973    1
X0                 X6                 X7                   4.900    1
X1                 X4                 X5                   4.838    1
X3                 X7                 X8                   4.748    1
X2                 X3                 X9                   4.653    1
X2                 X4                 X5                   4.490    1
X2                 X6                 X7                   4.483    1
X1                 X2                 X5                   4.378    1
X5                 X6                 X7                   4.283    1
X1                 X3                 X8                   4.154    1
X2                 X4                 X7                   3.945    1
X0                 X6                 X9                   3.869    1
X3                 X5                 X8                   3.819    1
X0                 X3                 X5                   3.737    1
X3                 X4                 X9                   3.656    1
X0                 X5                 X9                   3.589    1
X3                 X8                 X9                   3.551    1
X4                 X6                 X8                   3.529    1
X0                 X1                 X4                   3.503    1
X0                 X3                 X7                   3.416    1
X0                 X5                 X7                   3.374    1
X1                 X2                 X8                   3.355    1
X0                 X8                 X9                   3.334    1
X0                 X6                 X8                   3.226    1
X0                 X5                 X6                   3.181    1
X0                 X1                 X7                   3.176    1
X3                 X6                 X7                   3.087    1
X0                 X2                 X9                   3.03     1
X1                 X4                 X9                   3.027    1
X0                 X2                 X5                   2.942    1
X2                 X5                 X8                   2.792    1
X1                 X6                 X7                   2.721    1
X1                 X5                 X8                   0        1
X1                 X5                 X9                   0        1
X1                 X4                 X7                   0        1
X5                 X7                 X8                   0        1
X5                 X6                 X8                   0        1
X1                 X6                 X9                   0        1
X1                 X5                 X6                   0        1
X0                 X2                 X4                   0        1
X4                 X7                 X8                   0        1
X1                 X7                 X9                   0        1
X4                 X6                 X7                   0        1
X0                 X3                 X4                   0        1
X2                 X5                 X9                   0        1
X2                 X8                 X9                   0        1
X0                 X5                 X8                   0        1
X2                 X4                 X9                   0        1
X3                 X4                 X8                   0        1
X1                 X2                 X4                   0        1
X3                 X5                 X6                   0        1
X0                 X4                 X6                   0        1
X2                 X4                 X6                   0        1
X3                 X5                 X9                   0        1
X3                 X6                 X8                   0        1
X0                 X4                 X5                   0        1
X2                 X3                 X8                   0        1
X0                 X3                 X9                   0        1
X2                 X3                 X6                   0        1
X1                 X2                 X6                   0        1
X2                 X3                 X4                   0        1
