Input File: reformatted-data/train/hibachi-res_XGBClassifier_BernoulliNB-s26050_0.556.txt
Computation options used: -p 999 -r 1475220359 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X1                 X4                 604.199    0.001
X0                 X1                 X2                 163.478    0.001
X0                 X1                 X7                 154.48     0.001
X0                 X1                 X3                 145.105    0.001
X0                 X1                 X5                 140.07     0.001
X0                 X1                 X9                 139.492    0.001
X0                 X1                 X8                 138.226    0.001
X0                 X1                 X6                 128.909    0.001
X0                 X2                 X4                  63.912    0.001
X0                 X2                 X8                  28.252    0.052
X2                 X4                 X5                  25.081    0.136
X1                 X7                 X8                  24.145    0.184
X0                 X2                 X3                  22.810    0.294
X0                 X2                 X7                  21.640    0.412
X0                 X2                 X5                  19.238    0.679
X0                 X4                 X5                  19.184    0.682
X0                 X3                 X4                  17.455    0.852
X0                 X4                 X7                  17.202    0.876
X0                 X4                 X8                  15.868    0.959
X4                 X5                 X8                  15.706    0.965
X5                 X7                 X8                  15.540    0.973
X0                 X2                 X6                  14.479    0.989
X2                 X4                 X9                  14.123    0.993
X4                 X5                 X7                  13.852    0.996
X0                 X2                 X9                  13.786    0.996
X0                 X4                 X6                  13.564    0.997
X0                 X7                 X8                  13.179    0.998
X4                 X5                 X9                  13.168    0.998
X1                 X4                 X5                  13.027    0.998
X1                 X6                 X7                  12.922    0.998
X1                 X4                 X7                  12.882    0.998
X3                 X4                 X6                  12.452    0.999
X1                 X5                 X8                  12.109    0.999
X1                 X2                 X5                  11.972    0.999
X3                 X6                 X9                  11.832    1
X7                 X8                 X9                  11.360    1
X2                 X5                 X6                  11.170    1
X6                 X8                 X9                  11.148    1
X2                 X3                 X8                  11.113    1
X3                 X4                 X5                  10.923    1
X0                 X8                 X9                  10.658    1
X0                 X4                 X9                  10.572    1
X0                 X7                 X9                  10.491    1
X4                 X8                 X9                   9.894    1
X2                 X5                 X8                   9.848    1
X2                 X3                 X4                   9.845    1
X2                 X3                 X9                   9.568    1
X6                 X7                 X8                   9.502    1
X0                 X3                 X6                   9.133    1
X1                 X2                 X7                   9.101    1
X2                 X8                 X9                   9.092    1
X0                 X3                 X7                   8.937    1
X1                 X5                 X7                   8.703    1
X4                 X5                 X6                   8.667    1
X2                 X4                 X8                   8.667    1
X0                 X3                 X8                   8.450    1
X1                 X3                 X5                   8.420    1
X2                 X7                 X9                   8.162    1
X1                 X5                 X6                   7.978    1
X1                 X7                 X9                   7.841    1
X2                 X3                 X6                   7.455    1
X3                 X6                 X8                   7.453    1
X3                 X8                 X9                   7.453    1
X6                 X7                 X9                   7.133    1
X3                 X5                 X9                   7.084    1
X1                 X6                 X8                   7.070    1
X2                 X4                 X7                   7.029    1
X0                 X6                 X7                   6.988    1
X4                 X7                 X8                   6.799    1
X1                 X2                 X4                   6.757    1
X3                 X4                 X9                   6.728    1
X3                 X7                 X8                   6.702    1
X3                 X5                 X6                   6.578    1
X0                 X5                 X8                   6.424    1
X3                 X4                 X7                   6.394    1
X0                 X3                 X5                   6.34     1
X0                 X6                 X8                   6.338    1
X1                 X6                 X9                   6.327    1
X3                 X5                 X8                   6.301    1
X2                 X7                 X8                   6.040    1
X2                 X6                 X9                   5.984    1
X0                 X5                 X6                   5.592    1
X0                 X3                 X9                   5.524    1
X1                 X4                 X8                   5.362    1
X2                 X4                 X6                   5.352    1
X5                 X8                 X9                   5.289    1
X1                 X2                 X9                   5.187    1
X2                 X5                 X9                   5.065    1
X1                 X4                 X9                   5.001    1
X2                 X3                 X5                   4.995    1
X4                 X6                 X7                   4.966    1
X0                 X5                 X9                   4.962    1
X0                 X5                 X7                   4.825    1
X0                 X6                 X9                   4.717    1
X5                 X7                 X9                   4.436    1
X2                 X5                 X7                   4.376    1
X1                 X2                 X8                   4.323    1
X5                 X6                 X7                   4.273    1
X1                 X8                 X9                   4.169    1
X1                 X3                 X6                   4.064    1
X3                 X5                 X7                   3.650    1
X4                 X6                 X9                   3.380    1
X5                 X6                 X9                   3.326    1
X4                 X7                 X9                   3.189    1
X2                 X3                 X7                   3.069    1
X1                 X5                 X9                   2.933    1
X1                 X2                 X3                   2.897    1
X1                 X3                 X9                   2.879    1
X1                 X3                 X7                   2.804    1
X3                 X7                 X9                   2.784    1
X1                 X2                 X6                   2.773    1
X3                 X4                 X8                   2.726    1
X1                 X3                 X4                   0        1
X5                 X6                 X8                   0        1
X1                 X3                 X8                   0        1
X4                 X6                 X8                   0        1
X1                 X4                 X6                   0        1
X3                 X6                 X7                   0        1
X2                 X6                 X7                   0        1
X2                 X6                 X8                   0        1
