Input File: reformatted-data/train/hibachi-res_LogisticRegression_GaussianNB-s243_0.059.txt
Computation options used: -p 999 -r 1457808307 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X6                 X7                 121.53     0.001
X0                 X5                 X6                 108.713    0.001
X0                 X4                 X6                 103.371    0.001
X0                 X1                 X6                  98.97     0.001
X0                 X6                 X9                  91.595    0.001
X0                 X3                 X6                  83.549    0.001
X0                 X6                 X8                  79.584    0.001
X0                 X2                 X6                  74.589    0.001
X2                 X6                 X8                  19.701    0.711
X2                 X3                 X6                  18.929    0.787
X0                 X4                 X8                  18.494    0.835
X2                 X3                 X7                  17.554    0.907
X3                 X5                 X8                  16.191    0.97
X3                 X7                 X8                  15.466    0.988
X2                 X5                 X6                  14.841    0.99
X0                 X3                 X7                  14.745    0.99
X2                 X6                 X9                  13.628    0.997
X1                 X2                 X3                  13.333    0.998
X2                 X3                 X5                  13.233    0.998
X3                 X4                 X6                  12.653    0.998
X0                 X2                 X4                  12.329    0.999
X0                 X7                 X8                  11.983    1
X3                 X6                 X7                  11.785    1
X0                 X2                 X8                  11.776    1
X1                 X2                 X6                  11.55     1
X2                 X5                 X8                  11.354    1
X2                 X4                 X8                  11.281    1
X3                 X5                 X7                  10.736    1
X0                 X1                 X3                  10.724    1
X2                 X6                 X7                  10.022    1
X0                 X1                 X8                   9.938    1
X0                 X2                 X5                   9.806    1
X1                 X4                 X9                   9.717    1
X0                 X5                 X8                   9.633    1
X3                 X7                 X9                   9.583    1
X0                 X4                 X5                   9.583    1
X2                 X3                 X9                   9.466    1
X0                 X1                 X9                   9.375    1
X1                 X2                 X8                   9.243    1
X0                 X1                 X7                   9.143    1
X1                 X3                 X8                   9.032    1
X0                 X1                 X5                   8.737    1
X0                 X1                 X2                   8.730    1
X0                 X4                 X9                   8.626    1
X3                 X4                 X9                   8.159    1
X1                 X6                 X7                   7.982    1
X1                 X3                 X7                   7.888    1
X1                 X2                 X5                   7.823    1
X0                 X1                 X4                   7.764    1
X4                 X5                 X9                   7.696    1
X3                 X6                 X8                   7.577    1
X3                 X5                 X6                   7.507    1
X4                 X8                 X9                   7.459    1
X3                 X4                 X8                   7.361    1
X3                 X6                 X9                   7.256    1
X5                 X6                 X7                   7.187    1
X2                 X7                 X8                   6.999    1
X1                 X6                 X9                   6.920    1
X5                 X7                 X8                   6.879    1
X1                 X6                 X8                   6.769    1
X3                 X4                 X7                   6.602    1
X1                 X2                 X4                   6.594    1
X2                 X8                 X9                   6.328    1
X4                 X5                 X8                   6.281    1
X0                 X2                 X3                   6.086    1
X0                 X5                 X9                   5.957    1
X0                 X3                 X8                   5.807    1
X2                 X5                 X9                   5.32     1
X0                 X3                 X4                   5.276    1
X3                 X5                 X9                   5.221    1
X4                 X7                 X8                   5.218    1
X1                 X5                 X8                   5.209    1
X6                 X7                 X8                   5.102    1
X1                 X5                 X6                   4.276    1
X2                 X3                 X8                   4.218    1
X4                 X5                 X7                   4.187    1
X4                 X6                 X9                   4.182    1
X4                 X6                 X8                   4.113    1
X1                 X3                 X6                   3.937    1
X4                 X6                 X7                   3.589    1
X0                 X4                 X7                   3.561    1
X1                 X4                 X6                   3.507    1
X1                 X7                 X8                   3.502    1
X4                 X5                 X6                   3.424    1
X1                 X2                 X7                   3.366    1
X2                 X4                 X6                   3.293    1
X5                 X7                 X9                   3.282    1
X4                 X7                 X9                   3.193    1
X1                 X3                 X4                   3.182    1
X1                 X3                 X5                   3.141    1
X1                 X4                 X8                   3.128    1
X5                 X8                 X9                   3.100    1
X2                 X5                 X7                   3.032    1
X7                 X8                 X9                   3.012    1
X1                 X5                 X9                   2.845    1
X2                 X3                 X4                   2.808    1
X3                 X8                 X9                   2.788    1
X0                 X2                 X7                   2.731    1
X0                 X3                 X9                   2.731    1
X6                 X8                 X9                   0        1
X6                 X7                 X9                   0        1
X1                 X7                 X9                   0        1
X1                 X8                 X9                   0        1
X1                 X5                 X7                   0        1
X5                 X6                 X9                   0        1
X5                 X6                 X8                   0        1
X1                 X4                 X7                   0        1
X2                 X4                 X5                   0        1
X2                 X4                 X7                   0        1
X2                 X4                 X9                   0        1
X1                 X4                 X5                   0        1
X1                 X3                 X9                   0        1
X0                 X2                 X9                   0        1
X1                 X2                 X9                   0        1
X2                 X7                 X9                   0        1
X3                 X4                 X5                   0        1
X0                 X8                 X9                   0        1
X0                 X3                 X5                   0        1
X0                 X7                 X9                   0        1
X0                 X5                 X7                   0        1
