Input File: reformatted-data/train/hibachi-res_GradientBoostingClassifier_KNeighborsClassifier-s38348_0.454.txt
Computation options used: -p 999 -r 1445438355 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X3                 X9                 381.534    0.001
X0                 X1                 X9                 378.611    0.001
X0                 X4                 X9                 197.175    0.001
X0                 X6                 X9                 190.775    0.001
X0                 X8                 X9                 184.132    0.001
X0                 X5                 X9                 183.904    0.001
X0                 X7                 X9                 183.158    0.001
X0                 X2                 X9                 174.132    0.001
X0                 X1                 X7                  18.616    0.831
X0                 X2                 X4                  15.167    0.994
X2                 X3                 X6                  15.137    0.994
X5                 X7                 X8                  15.051    0.994
X1                 X2                 X3                  14.962    0.994
X2                 X3                 X5                  12.911    1
X1                 X2                 X5                  12.664    1
X0                 X2                 X5                  12.504    1
X0                 X2                 X3                  12.251    1
X0                 X1                 X5                  12.101    1
X0                 X3                 X6                  11.601    1
X0                 X1                 X4                  11.561    1
X2                 X5                 X8                  11.298    1
X1                 X2                 X9                  11.247    1
X7                 X8                 X9                  11.013    1
X4                 X5                 X9                  10.778    1
X3                 X5                 X6                  10.677    1
X3                 X5                 X7                  10.602    1
X1                 X3                 X6                  10.525    1
X1                 X7                 X8                  10.441    1
X0                 X1                 X2                   9.964    1
X0                 X5                 X7                   9.816    1
X0                 X1                 X3                   9.775    1
X2                 X5                 X9                   9.769    1
X6                 X7                 X9                   9.719    1
X3                 X4                 X8                   9.680    1
X0                 X6                 X8                   9.669    1
X0                 X4                 X7                   9.632    1
X2                 X3                 X9                   9.537    1
X1                 X7                 X9                   9.534    1
X0                 X3                 X8                   9.501    1
X0                 X1                 X8                   9.361    1
X1                 X4                 X9                   9.191    1
X0                 X3                 X5                   8.822    1
X1                 X3                 X5                   8.765    1
X1                 X4                 X8                   8.592    1
X0                 X5                 X6                   8.540    1
X3                 X5                 X9                   8.256    1
X0                 X4                 X5                   8.201    1
X0                 X2                 X8                   8.193    1
X1                 X5                 X7                   7.844    1
X5                 X7                 X9                   7.721    1
X4                 X7                 X8                   7.429    1
X1                 X5                 X6                   7.424    1
X1                 X2                 X6                   7.270    1
X3                 X5                 X8                   7.250    1
X3                 X4                 X9                   7.217    1
X0                 X5                 X8                   6.986    1
X3                 X4                 X5                   6.941    1
X0                 X7                 X8                   6.833    1
X1                 X3                 X8                   6.825    1
X4                 X5                 X6                   6.773    1
X4                 X6                 X8                   6.705    1
X2                 X8                 X9                   6.596    1
X2                 X3                 X8                   6.584    1
X4                 X5                 X7                   6.249    1
X0                 X1                 X6                   6.140    1
X4                 X6                 X7                   6.046    1
X0                 X3                 X4                   6.007    1
X3                 X4                 X6                   6.003    1
X2                 X5                 X6                   5.856    1
X0                 X2                 X6                   5.813    1
X2                 X7                 X8                   5.745    1
X2                 X3                 X7                   5.589    1
X3                 X6                 X9                   5.544    1
X1                 X4                 X7                   5.344    1
X0                 X2                 X7                   5.328    1
X6                 X7                 X8                   4.989    1
X5                 X6                 X9                   4.958    1
X2                 X5                 X7                   4.856    1
X5                 X6                 X8                   4.639    1
X0                 X4                 X6                   4.573    1
X1                 X5                 X8                   4.499    1
X2                 X4                 X5                   4.352    1
X1                 X5                 X9                   4.351    1
X2                 X4                 X8                   4.301    1
X4                 X6                 X9                   4.257    1
X3                 X7                 X8                   4.089    1
X2                 X3                 X4                   4.019    1
X2                 X7                 X9                   3.894    1
X1                 X2                 X8                   3.625    1
X2                 X6                 X7                   3.564    1
X1                 X2                 X7                   3.491    1
X1                 X8                 X9                   3.448    1
X1                 X3                 X9                   3.380    1
X0                 X6                 X7                   3.364    1
X4                 X8                 X9                   3.149    1
X1                 X4                 X6                   3.128    1
X0                 X4                 X8                   3.125    1
X2                 X6                 X9                   3.075    1
X1                 X6                 X9                   3.021    1
X4                 X7                 X9                   2.877    1
X1                 X2                 X4                   2.852    1
X2                 X4                 X9                   2.722    1
X5                 X8                 X9                   0        1
X2                 X4                 X7                   0        1
X1                 X3                 X7                   0        1
X6                 X8                 X9                   0        1
X5                 X6                 X7                   0        1
X2                 X6                 X8                   0        1
X2                 X4                 X6                   0        1
X1                 X6                 X7                   0        1
X1                 X6                 X8                   0        1
X4                 X5                 X8                   0        1
X3                 X8                 X9                   0        1
X3                 X7                 X9                   0        1
X1                 X4                 X5                   0        1
X3                 X6                 X8                   0        1
X3                 X6                 X7                   0        1
X1                 X3                 X4                   0        1
X0                 X3                 X7                   0        1
X3                 X4                 X7                   0        1
