Input File: reformatted-data/train/hibachi-res_LogisticRegression_KNeighborsClassifier-s5271_0.083.txt
Computation options used: -p 999 -r 1459404972 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X3                 X7                 61.040     0.001
X1                 X3                 X6                 41.941     0.001
X1                 X3                 X5                 37.247     0.001
X0                 X1                 X3                 33.712     0.008
X1                 X2                 X7                 33.622     0.008
X1                 X3                 X8                 31.427     0.021
X1                 X2                 X3                 30.904     0.024
X1                 X2                 X5                 30.646     0.026
X1                 X3                 X9                 30.349     0.029
X1                 X4                 X7                 25.679     0.161
X1                 X3                 X4                 24.513     0.231
X1                 X5                 X7                 24.358     0.236
X4                 X5                 X8                 24.224     0.24
X1                 X2                 X4                 23.209     0.326
X1                 X7                 X9                 22.923     0.346
X1                 X7                 X8                 22.468     0.387
X2                 X4                 X5                 20.541     0.596
X2                 X3                 X5                 20.360     0.606
X2                 X4                 X7                 20.289     0.614
X4                 X6                 X8                 19.687     0.693
X1                 X4                 X5                 18.843     0.777
X0                 X1                 X7                 18.259     0.826
X3                 X6                 X8                 17.827     0.859
X1                 X2                 X6                 17.651     0.867
X1                 X6                 X7                 17.642     0.867
X4                 X6                 X7                 15.969     0.969
X0                 X3                 X6                 15.749     0.976
X2                 X3                 X4                 15.569     0.98
X2                 X4                 X9                 14.945     0.986
X0                 X1                 X2                 14.659     0.993
X2                 X6                 X8                 13.990     0.997
X0                 X1                 X9                 13.903     0.997
X0                 X2                 X4                 13.850     0.997
X3                 X6                 X7                 13.523     0.998
X4                 X5                 X6                 13.381     0.999
X2                 X5                 X9                 13.299     0.999
X2                 X5                 X7                 11.712     1
X0                 X5                 X9                 11.491     1
X1                 X5                 X8                 11.268     1
X2                 X7                 X9                 11.268     1
X6                 X7                 X9                 11.183     1
X2                 X5                 X6                 11.054     1
X2                 X4                 X6                 11.023     1
X0                 X1                 X5                 10.565     1
X0                 X1                 X6                 10.472     1
X0                 X2                 X5                 10.301     1
X1                 X4                 X9                 10.28      1
X4                 X5                 X9                  9.824     1
X1                 X2                 X9                  9.617     1
X7                 X8                 X9                  9.604     1
X1                 X8                 X9                  9.374     1
X2                 X3                 X7                  9.272     1
X2                 X5                 X8                  9.187     1
X0                 X4                 X8                  8.931     1
X4                 X5                 X7                  8.853     1
X2                 X3                 X6                  8.769     1
X0                 X2                 X9                  8.692     1
X3                 X4                 X6                  8.650     1
X0                 X4                 X5                  8.467     1
X3                 X7                 X9                  8.380     1
X5                 X6                 X8                  8.178     1
X0                 X4                 X9                  8.1       1
X0                 X6                 X8                  7.966     1
X1                 X6                 X8                  7.885     1
X1                 X5                 X6                  7.883     1
X2                 X6                 X9                  7.640     1
X0                 X6                 X9                  7.430     1
X3                 X7                 X8                  7.295     1
X0                 X7                 X9                  7.261     1
X5                 X7                 X9                  7.155     1
X1                 X4                 X6                  6.953     1
X4                 X6                 X9                  6.916     1
X5                 X6                 X7                  6.751     1
X1                 X5                 X9                  6.673     1
X0                 X8                 X9                  6.600     1
X0                 X5                 X8                  6.568     1
X6                 X8                 X9                  6.455     1
X0                 X2                 X7                  6.179     1
X2                 X4                 X8                  6.093     1
X3                 X8                 X9                  5.946     1
X1                 X6                 X9                  5.888     1
X3                 X5                 X9                  5.832     1
X6                 X7                 X8                  5.605     1
X4                 X8                 X9                  5.490     1
X2                 X3                 X9                  5.35      1
X2                 X7                 X8                  5.274     1
X0                 X4                 X7                  5.232     1
X0                 X3                 X9                  5.159     1
X2                 X6                 X7                  5.102     1
X3                 X6                 X9                  4.985     1
X0                 X1                 X4                  4.889     1
X3                 X4                 X8                  4.773     1
X5                 X6                 X9                  4.697     1
X1                 X2                 X8                  4.579     1
X2                 X3                 X8                  4.551     1
X0                 X2                 X3                  3.958     1
X3                 X5                 X8                  3.896     1
X0                 X3                 X7                  3.874     1
X0                 X3                 X5                  3.829     1
X0                 X6                 X7                  3.814     1
X0                 X1                 X8                  3.782     1
X2                 X8                 X9                  3.697     1
X0                 X3                 X8                  3.671     1
X0                 X2                 X8                  3.593     1
X0                 X2                 X6                  3.577     1
X5                 X7                 X8                  3.533     1
X4                 X7                 X9                  3.532     1
X3                 X5                 X6                  3.457     1
X0                 X4                 X6                  3.410     1
X4                 X7                 X8                  3.313     1
X0                 X5                 X7                  3.219     1
X0                 X5                 X6                  2.873     1
X5                 X8                 X9                  2.829     1
X3                 X4                 X5                  2.719     1
X1                 X4                 X8                  0         1
X3                 X5                 X7                  0         1
X0                 X7                 X8                  0         1
X3                 X4                 X7                  0         1
X0                 X3                 X4                  0         1
X3                 X4                 X9                  0         1
