Input File: reformatted-data/train/hibachi-res_GradientBoostingClassifier_ExtraTreesClassifier-s35437_0.355.txt
Computation options used: -p 999 -r 1444278672 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X6                 X7                 780.589    0.001
X0                 X1                 X5                  23.037    0.391
X1                 X4                 X7                  20.396    0.675
X3                 X6                 X7                  18.356    0.878
X4                 X6                 X8                  18.069    0.907
X0                 X5                 X9                  17.847    0.918
X1                 X3                 X4                  17.543    0.936
X1                 X2                 X4                  15.375    0.996
X1                 X3                 X7                  15.362    0.996
X1                 X3                 X5                  15.034    0.996
X2                 X4                 X5                  14.713    0.997
X2                 X4                 X7                  14.549    0.997
X1                 X4                 X5                  13.281    1
X0                 X1                 X4                  13.280    1
X2                 X3                 X8                  12.611    1
X4                 X5                 X9                  12.581    1
X2                 X5                 X9                  12.224    1
X3                 X6                 X8                  11.737    1
X2                 X3                 X9                  11.716    1
X3                 X7                 X9                  11.230    1
X1                 X4                 X8                  11.083    1
X1                 X2                 X7                  10.946    1
X0                 X1                 X7                  10.897    1
X3                 X5                 X6                  10.694    1
X2                 X4                 X9                  10.480    1
X5                 X8                 X9                  10.394    1
X1                 X4                 X9                  10.337    1
X2                 X7                 X8                  10.287    1
X1                 X5                 X7                  10.187    1
X3                 X4                 X7                  10.046    1
X0                 X2                 X6                   9.947    1
X2                 X3                 X7                   9.913    1
X1                 X6                 X8                   9.853    1
X0                 X4                 X7                   9.223    1
X1                 X5                 X9                   9.012    1
X0                 X2                 X9                   8.946    1
X2                 X4                 X8                   8.845    1
X0                 X3                 X5                   8.511    1
X4                 X6                 X7                   8.486    1
X1                 X4                 X6                   8.297    1
X0                 X7                 X9                   8.251    1
X4                 X8                 X9                   7.964    1
X0                 X2                 X4                   7.824    1
X2                 X6                 X8                   7.787    1
X0                 X1                 X8                   7.781    1
X3                 X4                 X9                   7.732    1
X0                 X2                 X7                   7.693    1
X0                 X5                 X7                   7.670    1
X2                 X3                 X5                   7.632    1
X0                 X6                 X8                   7.605    1
X2                 X8                 X9                   7.494    1
X1                 X7                 X9                   7.379    1
X0                 X3                 X4                   7.247    1
X0                 X2                 X8                   7.173    1
X3                 X5                 X8                   7.164    1
X2                 X5                 X6                   7.157    1
X0                 X4                 X5                   7.150    1
X1                 X2                 X9                   6.964    1
X2                 X5                 X7                   6.750    1
X1                 X3                 X9                   6.744    1
X0                 X1                 X9                   6.653    1
X0                 X1                 X3                   6.528    1
X0                 X3                 X7                   6.419    1
X1                 X3                 X8                   6.351    1
X1                 X3                 X6                   6.316    1
X3                 X5                 X7                   6.272    1
X3                 X4                 X6                   6.257    1
X1                 X2                 X8                   6.178    1
X0                 X8                 X9                   6.157    1
X5                 X6                 X9                   6.148    1
X3                 X5                 X9                   6.120    1
X4                 X5                 X7                   5.952    1
X0                 X3                 X8                   5.625    1
X6                 X8                 X9                   5.509    1
X0                 X5                 X8                   5.340    1
X4                 X5                 X8                   5.263    1
X3                 X4                 X5                   5.228    1
X0                 X7                 X8                   5.103    1
X4                 X7                 X8                   4.963    1
X3                 X4                 X8                   4.957    1
X3                 X7                 X8                   4.646    1
X1                 X5                 X8                   4.419    1
X0                 X1                 X6                   4.321    1
X0                 X4                 X8                   4.247    1
X0                 X3                 X6                   4.235    1
X0                 X2                 X3                   4.203    1
X2                 X7                 X9                   4.127    1
X1                 X8                 X9                   4.114    1
X0                 X4                 X9                   4.066    1
X2                 X4                 X6                   4.027    1
X0                 X4                 X6                   3.958    1
X1                 X2                 X3                   3.499    1
X4                 X5                 X6                   3.489    1
X0                 X1                 X2                   3.445    1
X2                 X3                 X4                   3.149    1
X1                 X2                 X6                   3.113    1
X5                 X6                 X8                   3.080    1
X5                 X7                 X9                   3.041    1
X3                 X8                 X9                   3.037    1
X4                 X6                 X9                   2.993    1
X0                 X5                 X6                   2.982    1
X0                 X2                 X5                   2.930    1
X2                 X3                 X6                   2.904    1
X5                 X7                 X8                   2.847    1
X1                 X5                 X6                   2.831    1
X1                 X2                 X5                   2.762    1
X6                 X7                 X9                   0        1
X7                 X8                 X9                   0        1
X6                 X7                 X8                   0        1
X5                 X6                 X7                   0        1
X4                 X7                 X9                   0        1
X3                 X6                 X9                   0        1
X2                 X6                 X9                   0        1
X2                 X6                 X7                   0        1
X2                 X5                 X8                   0        1
X1                 X7                 X8                   0        1
X1                 X6                 X9                   0        1
X0                 X6                 X9                   0        1
X0                 X6                 X7                   0        1
X0                 X3                 X9                   0        1
