Input File: reformatted-data/train/hibachi-res_MLPClassifier_LogisticRegression-s81372_0.620.txt
Computation options used: -p 999 -r 1467119385 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X2                 X9                 654.915    0.001
X0                 X5                 X9                 287.196    0.001
X0                 X1                 X9                 276.212    0.001
X0                 X4                 X9                 276.168    0.001
X0                 X6                 X9                 272.665    0.001
X0                 X3                 X9                 255.641    0.001
X0                 X7                 X9                 251.962    0.001
X0                 X8                 X9                 205.794    0.001
X0                 X2                 X5                  98.236    0.001
X0                 X2                 X4                  80.962    0.001
X0                 X2                 X6                  80.203    0.001
X0                 X2                 X8                  74.793    0.001
X0                 X2                 X7                  74.316    0.001
X0                 X2                 X3                  72.707    0.001
X0                 X1                 X2                  72.330    0.001
X0                 X3                 X5                  17.908    0.89
X2                 X5                 X6                  17.650    0.906
X0                 X5                 X7                  17.305    0.932
X6                 X8                 X9                  16.960    0.951
X1                 X6                 X9                  16.393    0.976
X3                 X5                 X6                  14.787    0.998
X1                 X6                 X8                  14.501    0.998
X2                 X4                 X5                  14.120    0.998
X1                 X2                 X3                  13.853    0.998
X4                 X7                 X9                  13.379    0.999
X2                 X3                 X5                  13.170    0.999
X2                 X5                 X9                  13.081    0.999
X1                 X4                 X9                  12.719    1
X1                 X5                 X6                  12.628    1
X5                 X7                 X9                  12.452    1
X4                 X5                 X6                  12.363    1
X2                 X5                 X7                  12.065    1
X1                 X2                 X6                  11.799    1
X3                 X7                 X8                  11.721    1
X2                 X6                 X8                  11.705    1
X0                 X3                 X6                  11.618    1
X3                 X6                 X9                  11.340    1
X1                 X5                 X8                  11.255    1
X1                 X7                 X9                  11.221    1
X0                 X5                 X8                  11.146    1
X0                 X3                 X7                  11.052    1
X1                 X4                 X8                  10.973    1
X4                 X7                 X8                  10.904    1
X6                 X7                 X9                  10.713    1
X0                 X1                 X5                  10.707    1
X2                 X6                 X7                  10.674    1
X5                 X8                 X9                  10.615    1
X0                 X1                 X3                  10.342    1
X4                 X6                 X9                  10.152    1
X6                 X7                 X8                  10.071    1
X1                 X3                 X9                  10.058    1
X0                 X1                 X8                  10.047    1
X4                 X5                 X8                   9.414    1
X3                 X4                 X9                   9.323    1
X1                 X8                 X9                   9.321    1
X1                 X2                 X5                   9.236    1
X5                 X6                 X9                   9.194    1
X3                 X5                 X9                   9.113    1
X5                 X7                 X8                   8.908    1
X2                 X4                 X7                   8.877    1
X1                 X5                 X9                   8.818    1
X2                 X6                 X9                   8.796    1
X3                 X4                 X7                   8.784    1
X0                 X4                 X5                   8.524    1
X3                 X8                 X9                   8.455    1
X1                 X3                 X6                   8.240    1
X4                 X5                 X7                   7.996    1
X2                 X7                 X9                   7.869    1
X1                 X2                 X8                   7.832    1
X0                 X5                 X6                   7.788    1
X1                 X2                 X7                   7.692    1
X0                 X1                 X7                   7.511    1
X2                 X3                 X7                   7.332    1
X0                 X1                 X4                   7.227    1
X0                 X1                 X6                   7.153    1
X5                 X6                 X7                   6.985    1
X3                 X5                 X8                   6.941    1
X4                 X6                 X8                   6.823    1
X1                 X3                 X8                   6.781    1
X1                 X5                 X7                   6.478    1
X2                 X3                 X9                   6.456    1
X2                 X5                 X8                   6.443    1
X2                 X4                 X9                   6.397    1
X0                 X6                 X7                   6.377    1
X0                 X3                 X8                   6.340    1
X2                 X4                 X6                   6.219    1
X7                 X8                 X9                   6.109    1
X4                 X6                 X7                   6.086    1
X1                 X2                 X4                   6.078    1
X1                 X4                 X6                   6.054    1
X5                 X6                 X8                   5.386    1
X3                 X7                 X9                   5.365    1
X2                 X3                 X6                   5.329    1
X2                 X3                 X8                   5.168    1
X0                 X6                 X8                   5.095    1
X2                 X7                 X8                   4.774    1
X1                 X7                 X8                   4.480    1
X0                 X4                 X8                   4.451    1
X0                 X3                 X4                   4.422    1
X1                 X4                 X5                   4.310    1
X1                 X3                 X5                   4.285    1
X0                 X4                 X6                   4.211    1
X4                 X8                 X9                   4.165    1
X3                 X4                 X6                   4.130    1
X1                 X6                 X7                   3.903    1
X1                 X4                 X7                   3.773    1
X2                 X3                 X4                   3.731    1
X4                 X5                 X9                   3.710    1
X2                 X8                 X9                   3.323    1
X3                 X6                 X8                   3.279    1
X2                 X4                 X8                   3.249    1
X0                 X4                 X7                   3.085    1
X1                 X3                 X4                   3.064    1
X3                 X4                 X8                   2.907    1
X3                 X5                 X7                   2.851    1
X3                 X4                 X5                   2.786    1
X1                 X2                 X9                   2.741    1
X3                 X6                 X7                   2.712    1
X0                 X7                 X8                   0        1
X1                 X3                 X7                   0        1
