Input File: reformatted-data/train/hibachi-res_RandomForestClassifier_KNeighborsClassifier-s76837_0.447.txt
Computation options used: -p 999 -r 1472766537 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X1                 X9                 772.528    0.001
X0                 X8                 X9                 187.243    0.001
X0                 X7                 X9                 186.732    0.001
X0                 X2                 X9                 184.805    0.001
X0                 X3                 X9                 184.243    0.001
X0                 X4                 X9                 183.874    0.001
X0                 X5                 X9                 180.39     0.001
X0                 X6                 X9                 177.658    0.001
X0                 X4                 X6                  23.567    0.267
X0                 X1                 X4                  20.283    0.642
X1                 X5                 X8                  17.424    0.915
X0                 X1                 X3                  16.228    0.973
X0                 X2                 X4                  15.653    0.983
X0                 X1                 X2                  14.162    0.998
X3                 X8                 X9                  13.516    1
X0                 X4                 X8                  13.515    1
X4                 X6                 X8                  13.334    1
X3                 X4                 X7                  13.277    1
X3                 X5                 X8                  12.855    1
X0                 X1                 X7                  12.781    1
X4                 X6                 X9                  12.659    1
X0                 X2                 X3                  12.316    1
X3                 X5                 X7                  12.083    1
X0                 X1                 X6                  11.925    1
X2                 X5                 X9                  11.753    1
X1                 X3                 X5                  11.737    1
X0                 X3                 X4                  11.389    1
X1                 X5                 X7                  11.294    1
X1                 X3                 X7                  11.035    1
X0                 X5                 X7                  10.080    1
X0                 X2                 X5                   9.900    1
X1                 X2                 X7                   9.808    1
X0                 X1                 X5                   9.768    1
X0                 X3                 X7                   9.690    1
X2                 X8                 X9                   9.682    1
X0                 X6                 X7                   9.675    1
X2                 X5                 X8                   9.651    1
X1                 X4                 X6                   9.545    1
X0                 X6                 X8                   9.510    1
X5                 X6                 X8                   9.455    1
X1                 X2                 X5                   9.128    1
X0                 X3                 X6                   9.089    1
X0                 X7                 X8                   9.081    1
X5                 X8                 X9                   8.940    1
X3                 X7                 X8                   8.896    1
X3                 X5                 X6                   8.881    1
X1                 X3                 X6                   8.876    1
X5                 X7                 X9                   8.728    1
X1                 X6                 X9                   8.537    1
X4                 X6                 X7                   8.375    1
X0                 X4                 X7                   8.364    1
X1                 X4                 X5                   8.028    1
X2                 X3                 X7                   8.002    1
X3                 X4                 X8                   7.929    1
X3                 X6                 X7                   7.799    1
X0                 X3                 X8                   7.601    1
X3                 X5                 X9                   7.588    1
X0                 X1                 X8                   7.550    1
X1                 X8                 X9                   7.549    1
X1                 X5                 X9                   7.480    1
X0                 X4                 X5                   7.415    1
X3                 X7                 X9                   7.278    1
X2                 X7                 X9                   7.226    1
X1                 X2                 X3                   7.192    1
X4                 X5                 X8                   7.191    1
X2                 X4                 X6                   7.156    1
X2                 X4                 X9                   7.152    1
X0                 X5                 X8                   7.006    1
X1                 X2                 X9                   6.976    1
X1                 X7                 X9                   6.840    1
X2                 X3                 X5                   6.805    1
X2                 X5                 X7                   6.758    1
X4                 X5                 X6                   6.501    1
X1                 X6                 X8                   6.412    1
X4                 X7                 X9                   6.337    1
X5                 X7                 X8                   6.296    1
X1                 X3                 X4                   6.232    1
X0                 X3                 X5                   6.178    1
X3                 X4                 X6                   5.891    1
X0                 X2                 X8                   5.869    1
X1                 X2                 X6                   5.808    1
X5                 X6                 X9                   5.717    1
X3                 X4                 X5                   5.527    1
X6                 X7                 X9                   5.418    1
X2                 X3                 X9                   5.415    1
X4                 X5                 X9                   5.329    1
X4                 X5                 X7                   5.001    1
X2                 X7                 X8                   4.878    1
X0                 X2                 X6                   4.791    1
X2                 X4                 X7                   4.641    1
X1                 X4                 X9                   4.441    1
X4                 X8                 X9                   4.438    1
X2                 X3                 X4                   4.169    1
X0                 X2                 X7                   4.061    1
X2                 X6                 X7                   3.693    1
X2                 X4                 X5                   3.661    1
X2                 X6                 X8                   3.659    1
X2                 X3                 X6                   3.566    1
X2                 X6                 X9                   3.548    1
X2                 X3                 X8                   3.395    1
X7                 X8                 X9                   3.358    1
X3                 X6                 X8                   3.353    1
X1                 X7                 X8                   3.246    1
X1                 X2                 X8                   3.218    1
X6                 X7                 X8                   3.027    1
X4                 X7                 X8                   2.946    1
X0                 X5                 X6                   2.909    1
X1                 X3                 X9                   2.780    1
X1                 X5                 X6                   2.755    1
X6                 X8                 X9                   0        1
X1                 X4                 X7                   0        1
X1                 X4                 X8                   0        1
X1                 X3                 X8                   0        1
X1                 X6                 X7                   0        1
X5                 X6                 X7                   0        1
X2                 X4                 X8                   0        1
X2                 X5                 X6                   0        1
X1                 X2                 X4                   0        1
X3                 X4                 X9                   0        1
X3                 X6                 X9                   0        1
