Input File: reformatted-data/train/hibachi-res_BernoulliNB_MLPClassifier-s19946_0.127.txt
Computation options used: -p 999 -r 1420849714 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X4                 X5                 18.751     0.858
X0                 X4                 X7                 17.776     0.921
X0                 X4                 X9                 17.623     0.93
X0                 X4                 X6                 17.353     0.942
X1                 X4                 X6                 16.251     0.972
X0                 X6                 X7                 15.150     0.994
X4                 X5                 X7                 15.104     0.995
X4                 X5                 X9                 14.959     0.998
X3                 X4                 X5                 14.560     1
X0                 X3                 X6                 13.867     1
X0                 X1                 X7                 12.984     1
X4                 X5                 X6                 12.787     1
X1                 X4                 X8                 12.667     1
X2                 X6                 X7                 12.243     1
X3                 X5                 X7                 11.931     1
X1                 X3                 X7                 11.868     1
X3                 X4                 X6                 11.834     1
X2                 X6                 X8                 11.514     1
X0                 X3                 X7                 11.507     1
X1                 X2                 X6                 11.281     1
X0                 X4                 X5                 11.136     1
X6                 X8                 X9                 10.927     1
X4                 X8                 X9                 10.920     1
X1                 X3                 X6                 10.762     1
X2                 X5                 X7                 10.418     1
X1                 X4                 X7                 10.332     1
X4                 X7                 X9                 10.090     1
X2                 X5                 X6                  9.792     1
X2                 X4                 X7                  9.598     1
X0                 X2                 X6                  9.522     1
X1                 X3                 X5                  9.388     1
X4                 X5                 X8                  9.141     1
X0                 X6                 X9                  9.118     1
X0                 X2                 X4                  9.068     1
X1                 X3                 X8                  8.823     1
X0                 X3                 X4                  8.777     1
X0                 X3                 X5                  8.694     1
X1                 X4                 X9                  8.441     1
X0                 X7                 X9                  8.421     1
X3                 X4                 X8                  8.367     1
X1                 X2                 X7                  8.212     1
X1                 X2                 X3                  8.170     1
X3                 X5                 X8                  8.092     1
X0                 X5                 X7                  8.039     1
X1                 X6                 X7                  7.981     1
X3                 X6                 X7                  7.95      1
X2                 X7                 X8                  7.923     1
X0                 X1                 X6                  7.815     1
X0                 X7                 X8                  7.764     1
X1                 X2                 X4                  7.436     1
X1                 X3                 X4                  7.423     1
X2                 X3                 X5                  7.272     1
X0                 X8                 X9                  7.215     1
X4                 X6                 X9                  7.181     1
X2                 X4                 X9                  7.072     1
X1                 X2                 X5                  6.909     1
X0                 X4                 X8                  6.885     1
X3                 X7                 X9                  6.780     1
X0                 X1                 X9                  6.607     1
X1                 X7                 X9                  6.468     1
X2                 X5                 X9                  6.458     1
X1                 X5                 X7                  6.368     1
X0                 X1                 X5                  6.290     1
X6                 X7                 X8                  6.264     1
X1                 X4                 X5                  6.232     1
X3                 X4                 X7                  6.030     1
X0                 X1                 X3                  5.971     1
X5                 X8                 X9                  5.954     1
X0                 X5                 X9                  5.916     1
X3                 X6                 X8                  5.905     1
X3                 X6                 X9                  5.566     1
X3                 X7                 X8                  5.377     1
X1                 X5                 X8                  5.369     1
X0                 X2                 X7                  5.338     1
X3                 X8                 X9                  5.006     1
X3                 X5                 X9                  4.885     1
X2                 X5                 X8                  4.585     1
X2                 X3                 X9                  4.525     1
X2                 X4                 X8                  4.490     1
X4                 X6                 X8                  4.458     1
X4                 X7                 X8                  4.373     1
X4                 X6                 X7                  4.328     1
X6                 X7                 X9                  4.323     1
X0                 X1                 X4                  4.255     1
X0                 X2                 X8                  4.200     1
X0                 X2                 X5                  4.121     1
X1                 X6                 X8                  4.031     1
X5                 X6                 X7                  3.963     1
X0                 X5                 X6                  3.877     1
X5                 X7                 X9                  3.814     1
X0                 X5                 X8                  3.527     1
X2                 X3                 X8                  3.468     1
X1                 X5                 X9                  3.372     1
X2                 X3                 X4                  3.361     1
X2                 X3                 X7                  3.323     1
X1                 X6                 X9                  3.245     1
X2                 X7                 X9                  3.245     1
X1                 X7                 X8                  3.245     1
X3                 X4                 X9                  3.072     1
X3                 X5                 X6                  3.002     1
X1                 X8                 X9                  2.916     1
X0                 X6                 X8                  2.874     1
X1                 X2                 X8                  2.798     1
X2                 X4                 X6                  2.783     1
X5                 X6                 X8                  0         1
X5                 X6                 X9                  0         1
X5                 X7                 X8                  0         1
X7                 X8                 X9                  0         1
X2                 X8                 X9                  0         1
X2                 X6                 X9                  0         1
X2                 X3                 X6                  0         1
X1                 X5                 X6                  0         1
X1                 X3                 X9                  0         1
X1                 X2                 X9                  0         1
X0                 X3                 X9                  0         1
X0                 X3                 X8                  0         1
X0                 X2                 X9                  0         1
X0                 X2                 X3                  0         1
X0                 X1                 X8                  0         1
X0                 X1                 X2                  0         1
