Input File: reformatted-data/train/hibachi-res_KNeighborsClassifier_BernoulliNB-s75655_0.578.txt
Computation options used: -p 999 -r 1449371193 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X4                 X8                 20.754     0.609
X1                 X4                 X8                 20.416     0.651
X2                 X6                 X9                 16.831     0.96
X4                 X7                 X8                 15.840     0.983
X1                 X2                 X9                 15.532     0.989
X4                 X5                 X9                 13.906     0.999
X4                 X8                 X9                 13.436     0.999
X2                 X4                 X6                 13.271     0.999
X4                 X5                 X7                 13.235     0.999
X3                 X4                 X5                 12.812     1
X1                 X5                 X9                 12.792     1
X2                 X3                 X5                 12.548     1
X4                 X6                 X8                 12.319     1
X0                 X6                 X9                 12.112     1
X2                 X3                 X8                 11.517     1
X0                 X3                 X7                 11.279     1
X2                 X3                 X6                 11.010     1
X0                 X2                 X6                 10.675     1
X4                 X5                 X8                 10.274     1
X0                 X5                 X6                  9.997     1
X0                 X4                 X8                  9.971     1
X5                 X8                 X9                  9.911     1
X5                 X7                 X9                  9.771     1
X6                 X7                 X9                  9.582     1
X1                 X7                 X9                  9.56      1
X0                 X1                 X2                  9.547     1
X3                 X5                 X7                  9.348     1
X2                 X6                 X8                  9.284     1
X1                 X6                 X7                  9.253     1
X3                 X7                 X9                  9.123     1
X3                 X6                 X9                  9.056     1
X0                 X2                 X4                  8.840     1
X3                 X5                 X9                  8.815     1
X0                 X3                 X4                  8.685     1
X3                 X4                 X9                  8.557     1
X1                 X4                 X5                  8.497     1
X2                 X4                 X8                  8.446     1
X4                 X6                 X9                  8.375     1
X4                 X7                 X9                  8.168     1
X0                 X3                 X8                  8.159     1
X1                 X4                 X9                  8.103     1
X3                 X6                 X8                  7.860     1
X5                 X6                 X9                  7.857     1
X0                 X5                 X9                  7.710     1
X3                 X4                 X7                  7.684     1
X3                 X5                 X6                  7.634     1
X2                 X4                 X5                  7.564     1
X0                 X3                 X5                  7.342     1
X1                 X6                 X9                  7.341     1
X2                 X6                 X7                  7.302     1
X0                 X7                 X9                  7.221     1
X0                 X1                 X3                  7.191     1
X1                 X2                 X4                  6.999     1
X0                 X3                 X6                  6.901     1
X0                 X2                 X3                  6.805     1
X6                 X8                 X9                  6.706     1
X1                 X4                 X7                  6.128     1
X5                 X7                 X8                  6.067     1
X4                 X5                 X6                  6.031     1
X3                 X4                 X6                  5.981     1
X0                 X5                 X7                  5.953     1
X0                 X1                 X7                  5.953     1
X0                 X1                 X9                  5.854     1
X1                 X3                 X4                  5.731     1
X2                 X3                 X7                  5.629     1
X6                 X7                 X8                  5.519     1
X0                 X1                 X4                  5.413     1
X2                 X3                 X9                  5.052     1
X1                 X5                 X8                  4.818     1
X2                 X3                 X4                  4.636     1
X0                 X2                 X7                  4.621     1
X0                 X6                 X7                  4.542     1
X0                 X1                 X6                  4.473     1
X0                 X3                 X9                  4.450     1
X3                 X5                 X8                  4.249     1
X3                 X6                 X7                  4.093     1
X1                 X3                 X9                  3.981     1
X0                 X4                 X5                  3.947     1
X0                 X2                 X9                  3.863     1
X1                 X2                 X8                  3.825     1
X1                 X2                 X5                  3.762     1
X3                 X8                 X9                  3.734     1
X2                 X4                 X7                  3.719     1
X2                 X5                 X9                  3.703     1
X4                 X6                 X7                  3.583     1
X1                 X3                 X5                  3.461     1
X0                 X2                 X5                  3.438     1
X1                 X5                 X6                  3.404     1
X0                 X4                 X7                  3.354     1
X1                 X4                 X6                  3.334     1
X2                 X5                 X7                  3.247     1
X1                 X6                 X8                  3.176     1
X3                 X7                 X8                  3.163     1
X2                 X5                 X6                  3.132     1
X2                 X7                 X8                  3.126     1
X2                 X7                 X9                  2.988     1
X1                 X2                 X6                  2.947     1
X1                 X3                 X7                  2.872     1
X5                 X6                 X8                  2.834     1
X0                 X1                 X8                  2.728     1
X1                 X7                 X8                  2.728     1
X0                 X1                 X5                  0         1
X7                 X8                 X9                  0         1
X5                 X6                 X7                  0         1
X0                 X2                 X8                  0         1
X0                 X4                 X6                  0         1
X0                 X4                 X9                  0         1
X0                 X5                 X8                  0         1
X0                 X6                 X8                  0         1
X2                 X8                 X9                  0         1
X0                 X7                 X8                  0         1
X2                 X5                 X8                  0         1
X2                 X4                 X9                  0         1
X0                 X8                 X9                  0         1
X1                 X2                 X3                  0         1
X1                 X2                 X7                  0         1
X1                 X8                 X9                  0         1
X1                 X3                 X6                  0         1
X1                 X5                 X7                  0         1
X1                 X3                 X8                  0         1
