Input File: reformatted-data/train/hibachi-res_KNeighborsClassifier_MLPClassifier-s80805_0.174.txt
Computation options used: -p 999 -r 1454026732 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X4                 X6                 X9                 51.889     0.001
X3                 X4                 X5                 35.519     0.006
X6                 X7                 X9                 33.070     0.01
X4                 X5                 X8                 32.661     0.012
X2                 X5                 X6                 32.328     0.013
X3                 X4                 X9                 31.928     0.014
X4                 X6                 X7                 30.829     0.026
X0                 X6                 X7                 30.697     0.029
X4                 X5                 X6                 29.255     0.045
X4                 X5                 X9                 28.591     0.055
X4                 X5                 X7                 24.487     0.198
X5                 X7                 X9                 24.065     0.231
X0                 X6                 X9                 23.892     0.245
X1                 X4                 X5                 23.553     0.279
X2                 X6                 X9                 21.529     0.46
X0                 X4                 X5                 21.341     0.48
X2                 X4                 X5                 20.388     0.588
X3                 X5                 X8                 20.358     0.59
X0                 X1                 X5                 20.338     0.59
X4                 X6                 X8                 19.922     0.639
X0                 X2                 X9                 19.805     0.643
X0                 X5                 X6                 19.226     0.708
X1                 X3                 X5                 18.675     0.769
X0                 X4                 X6                 18.305     0.808
X3                 X6                 X7                 17.925     0.838
X1                 X2                 X9                 17.732     0.854
X2                 X4                 X9                 17.565     0.869
X1                 X3                 X4                 17.129     0.897
X0                 X1                 X9                 16.666     0.924
X0                 X2                 X4                 16.617     0.925
X1                 X6                 X9                 16.581     0.926
X2                 X7                 X9                 16.151     0.939
X3                 X7                 X9                 15.869     0.955
X3                 X8                 X9                 15.813     0.955
X1                 X3                 X8                 15.014     0.975
X1                 X6                 X7                 14.869     0.98
X5                 X6                 X7                 14.731     0.982
X2                 X4                 X6                 14.236     0.989
X1                 X3                 X7                 13.889     0.992
X0                 X3                 X5                 13.738     0.995
X5                 X7                 X8                 13.566     0.996
X2                 X6                 X7                 13.435     0.997
X0                 X5                 X9                 13.421     0.998
X1                 X4                 X9                 13.385     0.998
X0                 X2                 X7                 13.366     0.998
X0                 X3                 X6                 13.279     0.999
X2                 X4                 X8                 13.255     0.999
X0                 X1                 X4                 13.095     0.999
X2                 X8                 X9                 12.998     1
X0                 X4                 X9                 12.905     1
X0                 X5                 X8                 12.738     1
X6                 X7                 X8                 12.717     1
X5                 X8                 X9                 12.661     1
X1                 X5                 X9                 12.470     1
X2                 X3                 X9                 12.284     1
X3                 X5                 X9                 12.196     1
X3                 X5                 X7                 11.942     1
X0                 X3                 X9                 11.850     1
X1                 X7                 X9                 11.510     1
X1                 X5                 X8                 11.484     1
X2                 X5                 X8                 11.477     1
X0                 X7                 X9                 11.409     1
X0                 X2                 X6                 11.171     1
X1                 X2                 X4                 11.119     1
X1                 X4                 X6                 11.073     1
X0                 X4                 X8                 10.825     1
X1                 X8                 X9                 10.799     1
X3                 X7                 X8                 10.773     1
X5                 X6                 X8                 10.714     1
X4                 X7                 X9                 10.453     1
X4                 X7                 X8                 10.446     1
X6                 X8                 X9                 10.332     1
X1                 X2                 X6                 10.253     1
X1                 X3                 X9                 10.233     1
X7                 X8                 X9                 10.188     1
X4                 X8                 X9                  9.976     1
X2                 X5                 X9                  9.891     1
X0                 X1                 X6                  9.581     1
X0                 X1                 X7                  9.281     1
X3                 X5                 X6                  9.161     1
X2                 X6                 X8                  9.133     1
X0                 X1                 X8                  8.986     1
X0                 X2                 X5                  8.926     1
X0                 X3                 X4                  8.831     1
X1                 X2                 X8                  8.754     1
X1                 X3                 X6                  8.647     1
X2                 X3                 X5                  8.625     1
X0                 X6                 X8                  8.625     1
X1                 X6                 X8                  8.531     1
X2                 X4                 X7                  8.513     1
X2                 X5                 X7                  8.306     1
X3                 X6                 X8                  8.209     1
X2                 X3                 X7                  8.147     1
X2                 X7                 X8                  8.035     1
X1                 X2                 X3                  7.970     1
X1                 X4                 X8                  7.955     1
X1                 X5                 X7                  7.618     1
X3                 X4                 X8                  7.506     1
X1                 X4                 X7                  7.285     1
X0                 X8                 X9                  7.114     1
X2                 X3                 X8                  6.65      1
X2                 X3                 X4                  6.585     1
X3                 X6                 X9                  6.569     1
X3                 X4                 X6                  6.268     1
X1                 X5                 X6                  5.980     1
X1                 X2                 X5                  5.712     1
X1                 X7                 X8                  5.543     1
X0                 X4                 X7                  5.102     1
X0                 X5                 X7                  4.628     1
X5                 X6                 X9                  4.072     1
X0                 X1                 X2                  3.834     1
X0                 X2                 X8                  3.375     1
X1                 X2                 X7                  3.312     1
X0                 X3                 X7                  3.175     1
X2                 X3                 X6                  3.166     1
X0                 X1                 X3                  2.920     1
X0                 X3                 X8                  2.870     1
X0                 X2                 X3                  0         1
X3                 X4                 X7                  0         1
X0                 X7                 X8                  0         1
