Input File: reformatted-data/train/hibachi-res_LogisticRegression_MLPClassifier-s52388_0.112.txt
Computation options used: -p 999 -r 1460278936 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X4                 X6                 X8                 20.010     0.699
X2                 X7                 X8                 18.271     0.884
X3                 X5                 X7                 16.322     0.975
X0                 X4                 X6                 16.219     0.978
X2                 X5                 X9                 14.841     0.997
X3                 X7                 X8                 14.148     0.998
X4                 X7                 X9                 13.076     1
X4                 X6                 X9                 12.794     1
X1                 X6                 X8                 12.168     1
X2                 X4                 X5                 12.109     1
X1                 X5                 X6                 11.895     1
X2                 X5                 X8                 11.677     1
X0                 X2                 X6                 11.644     1
X2                 X6                 X8                 11.159     1
X1                 X7                 X8                 11.02      1
X5                 X7                 X9                 10.773     1
X0                 X2                 X8                 10.500     1
X3                 X6                 X8                 10.480     1
X0                 X2                 X9                 10.339     1
X3                 X6                 X9                 10.172     1
X1                 X4                 X7                  9.907     1
X5                 X6                 X8                  9.586     1
X0                 X8                 X9                  9.499     1
X2                 X4                 X9                  9.092     1
X1                 X4                 X9                  9.039     1
X0                 X2                 X4                  8.975     1
X0                 X3                 X6                  8.667     1
X1                 X6                 X9                  8.356     1
X3                 X7                 X9                  8.258     1
X1                 X4                 X8                  8.250     1
X1                 X4                 X6                  8.210     1
X7                 X8                 X9                  8.201     1
X2                 X3                 X4                  8.012     1
X0                 X5                 X8                  7.992     1
X1                 X3                 X5                  7.918     1
X3                 X4                 X7                  7.831     1
X0                 X6                 X8                  7.804     1
X3                 X4                 X6                  7.753     1
X2                 X8                 X9                  7.662     1
X0                 X4                 X5                  7.601     1
X0                 X1                 X9                  7.599     1
X3                 X5                 X8                  7.510     1
X0                 X3                 X8                  7.401     1
X4                 X5                 X8                  7.310     1
X3                 X4                 X5                  7.106     1
X4                 X5                 X9                  7.052     1
X4                 X5                 X6                  6.776     1
X5                 X7                 X8                  6.647     1
X1                 X7                 X9                  6.550     1
X0                 X3                 X9                  6.549     1
X0                 X5                 X9                  6.525     1
X1                 X3                 X4                  6.483     1
X4                 X7                 X8                  6.415     1
X0                 X4                 X8                  6.406     1
X1                 X4                 X5                  6.363     1
X0                 X4                 X9                  6.233     1
X0                 X6                 X9                  6.126     1
X2                 X3                 X9                  5.971     1
X0                 X3                 X4                  5.918     1
X0                 X1                 X8                  5.738     1
X3                 X4                 X8                  5.467     1
X1                 X3                 X7                  5.466     1
X0                 X2                 X3                  5.214     1
X1                 X3                 X6                  5.191     1
X0                 X7                 X8                  5.117     1
X2                 X5                 X7                  4.934     1
X0                 X2                 X5                  4.803     1
X2                 X4                 X6                  4.416     1
X6                 X7                 X8                  4.376     1
X0                 X7                 X9                  4.234     1
X3                 X6                 X7                  4.222     1
X1                 X5                 X9                  4.156     1
X3                 X5                 X9                  4.144     1
X1                 X5                 X7                  4.090     1
X0                 X1                 X7                  4.073     1
X0                 X1                 X6                  4.064     1
X0                 X1                 X3                  3.999     1
X3                 X4                 X9                  3.874     1
X0                 X3                 X7                  3.811     1
X1                 X2                 X4                  3.752     1
X1                 X3                 X9                  3.730     1
X4                 X6                 X7                  3.721     1
X2                 X6                 X9                  3.677     1
X1                 X5                 X8                  3.598     1
X4                 X8                 X9                  3.595     1
X1                 X3                 X8                  3.406     1
X3                 X8                 X9                  3.353     1
X0                 X3                 X5                  3.334     1
X1                 X2                 X9                  3.311     1
X0                 X1                 X4                  3.290     1
X5                 X6                 X9                  3.214     1
X0                 X5                 X6                  3.183     1
X0                 X1                 X2                  3.049     1
X2                 X3                 X6                  3.043     1
X2                 X6                 X7                  3.004     1
X2                 X7                 X9                  2.941     1
X1                 X6                 X7                  2.909     1
X5                 X8                 X9                  2.898     1
X0                 X4                 X7                  2.825     1
X2                 X4                 X8                  2.824     1
X6                 X7                 X9                  2.776     1
X1                 X2                 X8                  2.746     1
X0                 X2                 X7                  0         1
X6                 X8                 X9                  0         1
X2                 X3                 X7                  0         1
X3                 X5                 X6                  0         1
X2                 X3                 X8                  0         1
X2                 X3                 X5                  0         1
X1                 X8                 X9                  0         1
X2                 X4                 X7                  0         1
X5                 X6                 X7                  0         1
X0                 X1                 X5                  0         1
X1                 X2                 X3                  0         1
X0                 X6                 X7                  0         1
X2                 X5                 X6                  0         1
X0                 X5                 X7                  0         1
X1                 X2                 X5                  0         1
X4                 X5                 X7                  0         1
X1                 X2                 X6                  0         1
X1                 X2                 X7                  0         1
