Input File: reformatted-data/train/hibachi-res_GaussianNB_GradientBoostingClassifier-s81766_0.070.txt
Computation options used: -p 999 -r 1438446643 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X4                 X5                 17.269     0.929
X3                 X4                 X8                 16.298     0.968
X2                 X6                 X7                 15.601     0.988
X1                 X5                 X8                 15.328     0.991
X0                 X6                 X8                 15.211     0.994
X2                 X7                 X9                 15.154     0.994
X3                 X4                 X6                 14.749     0.997
X3                 X4                 X5                 14.676     0.997
X0                 X5                 X8                 14.249     0.999
X4                 X7                 X8                 14.177     0.999
X4                 X5                 X6                 13.670     1
X3                 X6                 X8                 13.484     1
X2                 X3                 X7                 13.208     1
X4                 X5                 X9                 13.138     1
X1                 X3                 X6                 12.855     1
X2                 X5                 X7                 12.383     1
X0                 X2                 X4                 12.079     1
X0                 X1                 X5                 11.827     1
X3                 X4                 X9                 11.814     1
X0                 X1                 X7                 11.679     1
X0                 X3                 X6                 11.352     1
X3                 X7                 X9                 11.223     1
X3                 X6                 X9                 11.220     1
X2                 X4                 X8                 10.742     1
X2                 X7                 X8                 10.257     1
X0                 X1                 X8                 10.061     1
X1                 X3                 X4                  9.967     1
X3                 X5                 X6                  9.788     1
X1                 X3                 X8                  9.759     1
X2                 X8                 X9                  9.533     1
X1                 X2                 X8                  9.254     1
X2                 X4                 X7                  9.123     1
X5                 X6                 X8                  8.865     1
X2                 X3                 X4                  8.708     1
X1                 X6                 X8                  8.665     1
X3                 X4                 X7                  8.481     1
X1                 X7                 X9                  8.056     1
X0                 X3                 X7                  7.886     1
X0                 X2                 X7                  7.825     1
X0                 X4                 X8                  7.801     1
X0                 X8                 X9                  7.791     1
X0                 X2                 X5                  7.760     1
X1                 X5                 X6                  7.524     1
X2                 X5                 X8                  7.417     1
X2                 X4                 X5                  6.819     1
X0                 X3                 X9                  6.797     1
X0                 X4                 X6                  6.765     1
X4                 X6                 X8                  6.715     1
X0                 X5                 X7                  6.706     1
X0                 X2                 X6                  6.664     1
X5                 X6                 X7                  6.641     1
X1                 X5                 X7                  6.615     1
X4                 X5                 X8                  6.598     1
X1                 X4                 X8                  6.593     1
X1                 X7                 X8                  6.576     1
X1                 X2                 X7                  6.525     1
X1                 X3                 X9                  6.309     1
X4                 X5                 X7                  6.287     1
X1                 X2                 X5                  6.235     1
X0                 X7                 X9                  6.230     1
X5                 X7                 X8                  6.070     1
X0                 X5                 X6                  6.024     1
X0                 X5                 X9                  5.811     1
X0                 X1                 X9                  5.518     1
X0                 X2                 X9                  5.502     1
X0                 X6                 X9                  5.429     1
X1                 X3                 X5                  5.163     1
X3                 X5                 X8                  5.147     1
X6                 X7                 X8                  5.053     1
X0                 X2                 X8                  4.843     1
X5                 X7                 X9                  4.841     1
X2                 X6                 X9                  4.725     1
X0                 X3                 X5                  4.719     1
X4                 X6                 X9                  4.651     1
X0                 X1                 X3                  4.520     1
X0                 X3                 X8                  4.332     1
X1                 X3                 X7                  4.226     1
X6                 X7                 X9                  4.128     1
X1                 X6                 X7                  4.078     1
X2                 X3                 X6                  4.069     1
X5                 X8                 X9                  3.940     1
X2                 X5                 X6                  3.877     1
X7                 X8                 X9                  3.770     1
X4                 X6                 X7                  3.754     1
X1                 X4                 X6                  3.743     1
X3                 X7                 X8                  3.734     1
X1                 X2                 X4                  3.679     1
X1                 X2                 X3                  3.569     1
X3                 X5                 X7                  3.495     1
X2                 X3                 X9                  3.477     1
X0                 X1                 X6                  3.377     1
X1                 X6                 X9                  3.374     1
X5                 X6                 X9                  3.194     1
X0                 X4                 X9                  3.172     1
X2                 X4                 X6                  3.166     1
X4                 X7                 X9                  3.133     1
X6                 X8                 X9                  3.105     1
X4                 X8                 X9                  3.101     1
X1                 X4                 X7                  3.055     1
X1                 X2                 X9                  3.011     1
X0                 X3                 X4                  2.936     1
X0                 X1                 X4                  2.921     1
X3                 X6                 X7                  2.815     1
X2                 X5                 X9                  2.815     1
X0                 X7                 X8                  2.802     1
X1                 X4                 X5                  2.794     1
X0                 X4                 X7                  0         1
X0                 X2                 X3                  0         1
X0                 X6                 X7                  0         1
X0                 X1                 X2                  0         1
X1                 X2                 X6                  0         1
X1                 X4                 X9                  0         1
X1                 X5                 X9                  0         1
X1                 X8                 X9                  0         1
X3                 X8                 X9                  0         1
X2                 X3                 X5                  0         1
X2                 X3                 X8                  0         1
X2                 X4                 X9                  0         1
X3                 X5                 X9                  0         1
X2                 X6                 X8                  0         1
